parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 118 | 154 | ((20+2)*(1+6))=x | 20 2 + 1 6 + * x = | 20:carton 2:carton +:carton 1:dollar 6:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 118 | 119 | 2=(((20*6)-x)+1) | 2 20 6 * x - 1 + = | 2:dollar 20:carton 6:dollar *:dollar x:dollar -:dollar 1:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 118 | 52 | x=((2*1)*(20+6)) | x 2 1 * 20 6 + * = | x:dollar 2:carton 1:dollar *:dollar 20:carton 6:carton +:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 118 | 40 | ((20*6)/(2+1))=x | 20 6 * 2 1 + / x = | 20:carton 6:dollar *:dollar 2:carton 1:carton +:carton /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 118 | 2 | 2=((20/(6-1))-x) | 2 20 6 1 - / x - = | 2:carton 20:carton 6:dollar 1:dollar -:dollar /:carton x:carton -:carton =:carton
EXPR: 0 | POS | INT | 17 | 118 | 100 | x=(20*(6+(1-2))) | x 20 6 1 2 - + * = | x:dollar 20:carton 6:dollar 1:dollar 2:dollar -:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 118 | 98 | x=((20*(6-1))-2) | x 20 6 1 - * 2 - = | x:dollar 20:carton 6:dollar 1:dollar -:dollar *:dollar 2:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 118 | 8 | 1=(20/(x+(2*6))) | 1 20 x 2 6 * + / = | 1:carton 20:carton x:dollar 2:carton 6:dollar *:dollar +:dollar /:carton =:carton
EXPR: 0 | POS | INT | 17 | 118 | 110 | (20*(6-(1/2)))=x | 20 6 1 2 / - * x = | 20:carton 6:dollar 1:dollar 2:carton /:dollar -:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 17 | 118 | 130 | (20*(6+(1/2)))=x | 20 6 1 2 / + * x = | 20:carton 6:dollar 1:dollar 2:carton /:dollar +:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 17 | 118 | 8 | 20=(6+(2*(x-1))) | 20 6 2 x 1 - * + = | 20:dollar 6:dollar 2:carton x:dollar 1:dollar -:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 118 | 6 | 20=(6+(2*(x+1))) | 20 6 2 x 1 + * + = | 20:dollar 6:dollar 2:carton x:dollar 1:dollar +:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 118 | 2 | 20=(((1+x)*6)+2) | 20 1 x + 6 * 2 + = | 20:carton 1:dollar x:dollar +:dollar 6:carton *:carton 2:carton +:carton =:carton
EXPR: 0 | POS | INT | 18 | 118 | 5 | x=(1*(20/(6-2))) | x 1 20 6 2 - / * = | x:dollar 1:dollar 20:carton 6:dollar 2:dollar -:dollar /:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 18 | 118 | 100 | x=(20*(6+(1-2))) | x 20 6 1 2 - + * = | x:dollar 20:carton 6:dollar 1:dollar 2:dollar -:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 18 | 118 | 110 | (20*(6-(1/2)))=x | 20 6 1 2 / - * x = | 20:carton 6:dollar 1:dollar 2:carton /:dollar -:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 18 | 118 | 60 | x=(1*((20*6)/2)) | x 1 20 6 * 2 / * = | x:dollar 1:carton 20:carton 6:dollar *:dollar 2:carton /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 18 | 118 | 130 | (20*(6+(1/2)))=x | 20 6 1 2 / + * x = | 20:carton 6:dollar 1:dollar 2:carton /:dollar +:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 19 | 118 | 5 | x=(1*(20/(6-2))) | x 1 20 6 2 - / * = | x:dollar 1:dollar 20:carton 6:dollar 2:dollar -:dollar /:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 19 | 118 | 8 | 20=(((6-1)/2)*x) | 20 6 1 - 2 / x * = | 20:carton 6:dollar 1:dollar -:dollar 2:carton /:dollar x:carton *:carton =:carton
EXPR: 0 | POS | INT | 19 | 118 | 34 | ((2*(1+6))+20)=x | 2 1 6 + * 20 + x = | 2:carton 1:dollar 6:dollar +:dollar *:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 19 | 118 | 60 | x=(1*((20*6)/2)) | x 1 20 6 * 2 / * = | x:dollar 1:carton 20:carton 6:dollar *:dollar 2:carton /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 19 | 118 | 5 | 1=((2+(20/x))/6) | 1 2 20 x / + 6 / = | 1:carton 2:carton 20:carton x:dollar /:carton +:carton 6:dollar /:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 16 | (((20+2)*1)-6)=x | 20 2 + 1 * 6 - x = | 20:carton 2:carton +:carton 1:dollar *:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 28 | (((20+2)*1)+6)=x | 20 2 + 1 * 6 + x = | 20:carton 2:carton +:carton 1:dollar *:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 16 | ((20+2)-(1*6))=x | 20 2 + 1 6 * - x = | 20:carton 2:carton +:carton 1:dollar 6:carton *:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 28 | ((20+2)+(1*6))=x | 20 2 + 1 6 * + x = | 20:carton 2:carton +:carton 1:dollar 6:carton *:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 12 | (((20-2)*1)-6)=x | 20 2 - 1 * 6 - x = | 20:carton 2:carton -:carton 1:dollar *:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 24 | x=(((20-2)*1)+6) | x 20 2 - 1 * 6 + = | x:carton 20:carton 2:carton -:carton 1:dollar *:carton 6:carton +:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 12 | x=(((20-2)*1)-6) | x 20 2 - 1 * 6 - = | x:carton 20:carton 2:carton -:carton 1:dollar *:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 24 | ((20-(2*1))+6)=x | 20 2 1 * - 6 + x = | 20:carton 2:carton 1:dollar *:carton -:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 16 | x=(((20+2)*1)-6) | x 20 2 + 1 * 6 - = | x:carton 20:carton 2:carton +:carton 1:dollar *:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 126 | x=(((20+2)-1)*6) | x 20 2 + 1 - 6 * = | x:carton 20:carton 2:carton +:carton 1:carton -:carton 6:dollar *:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 24 | (((20-2)*1)+6)=x | 20 2 - 1 * 6 + x = | 20:carton 2:carton -:carton 1:dollar *:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 28 | (20+(2+(1*6)))=x | 20 2 1 6 * + + x = | 20:carton 2:carton 1:dollar 6:carton *:carton +:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 24 | (20-(2-(1*6)))=x | 20 2 1 6 * - - x = | 20:carton 2:carton 1:dollar 6:carton *:carton -:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 280 | x=((20*2)*(1+6)) | x 20 2 * 1 6 + * = | x:carton 20:carton 2:dollar *:carton 1:dollar 6:dollar +:dollar *:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 28 | x=(((20+2)*1)+6) | x 20 2 + 1 * 6 + = | x:carton 20:carton 2:carton +:carton 1:dollar *:carton 6:carton +:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 29 | (20+(2+(1+6)))=x | 20 2 1 6 + + + x = | 20:dollar 2:dollar 1:dollar 6:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 118 | 34 | ((2*(1+6))+20)=x | 2 1 6 + * 20 + x = | 2:carton 1:dollar 6:dollar +:dollar *:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 118 | 79 | 1=((20*(6-2))-x) | 1 20 6 2 - * x - = | 1:dollar 20:carton 6:dollar 2:dollar -:dollar *:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 118 | 28 | x=(20+(2+(1*6))) | x 20 2 1 6 * + + = | x:carton 20:carton 2:carton 1:dollar 6:carton *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 16 | x=(20+(2-(1*6))) | x 20 2 1 6 * - + = | x:carton 20:carton 2:carton 1:dollar 6:carton *:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 20 | 118 | 246 | (((20*2)+1)*6)=x | 20 2 * 1 + 6 * x = | 20:carton 2:dollar *:dollar 1:dollar +:dollar 6:carton *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 118 | 28 | (((20+2)*1)+6)=x | 20 2 + 1 * 6 + x = | 20:carton 2:carton +:carton 1:dollar *:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 16 | ((20+2)-(1*6))=x | 20 2 + 1 6 * - x = | 20:carton 2:carton +:carton 1:dollar 6:carton *:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 8 | x=((2/(6-1))*20) | x 2 6 1 - / 20 * = | x:dollar 2:carton 6:dollar 1:dollar -:dollar /:carton 20:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 118 | 24 | x=(((20-2)*1)+6) | x 20 2 - 1 * 6 + = | x:carton 20:carton 2:carton -:carton 1:dollar *:carton 6:carton +:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 16 | x=(((20+2)*1)-6) | x 20 2 + 1 * 6 - = | x:carton 20:carton 2:carton +:carton 1:dollar *:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 126 | x=(((20+2)-1)*6) | x 20 2 + 1 - 6 * = | x:carton 20:carton 2:carton +:carton 1:carton -:carton 6:dollar *:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 24 | (20-(2-(1*6)))=x | 20 2 1 6 * - - x = | 20:carton 2:carton 1:dollar 6:carton *:carton -:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 132 | ((6*(20+2))/x)=1 | 6 20 2 + * x / 1 = | 6:dollar 20:carton 2:carton +:carton *:carton x:dollar /:carton 1:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 28 | (20+(2+(1*6)))=x | 20 2 1 6 * + + x = | 20:carton 2:carton 1:dollar 6:carton *:carton +:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 12 | x=(((20-2)*1)-6) | x 20 2 - 1 * 6 - = | x:carton 20:carton 2:carton -:carton 1:dollar *:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 280 | x=((20*2)*(1+6)) | x 20 2 * 1 6 + * = | x:carton 20:carton 2:dollar *:carton 1:dollar 6:dollar +:dollar *:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 29 | (1-(2*(6-20)))=x | 1 2 6 20 - * - x = | 1:dollar 2:carton 6:dollar 20:dollar -:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 118 | 60 | 2=((1*6)*(20/x)) | 2 1 6 * 20 x / * = | 2:carton 1:carton 6:dollar *:dollar 20:carton x:dollar /:carton *:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 60 | x=(6*((20*1)/2)) | x 6 20 1 * 2 / * = | x:dollar 6:carton 20:carton 1:dollar *:dollar 2:carton /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 118 | 28 | x=(20+(2+(1*6))) | x 20 2 1 6 * + + = | x:carton 20:carton 2:carton 1:dollar 6:carton *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 40 | (((2+1)/6)*x)=20 | 2 1 + 6 / x * 20 = | 2:carton 1:carton +:carton 6:dollar /:carton x:dollar *:carton 20:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 16 | x=(20+(2-(1*6))) | x 20 2 1 6 * - + = | x:carton 20:carton 2:carton 1:dollar 6:carton *:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 133 | (((20+2)*6)+1)=x | 20 2 + 6 * 1 + x = | 20:carton 2:carton +:carton 6:dollar *:carton 1:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 131 | (((20+2)*6)-1)=x | 20 2 + 6 * 1 - x = | 20:carton 2:carton +:carton 6:dollar *:carton 1:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 132 | x=((2+(20*1))*6) | x 2 20 1 * + 6 * = | x:dollar 2:carton 20:dollar 1:carton *:carton +:carton 6:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 13 | (20-((2+6)-1))=x | 20 2 6 + 1 - - x = | 20:dollar 2:dollar 6:dollar +:dollar 1:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 34 | x=(((20*2)-6)*1) | x 20 2 * 6 - 1 * = | x:dollar 20:carton 2:dollar *:carton 6:carton -:carton 1:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 107 | (((20-2)*6)-1)=x | 20 2 - 6 * 1 - x = | 20:carton 2:carton -:carton 6:dollar *:carton 1:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 2 | (((20-2)/6)-1)=x | 20 2 - 6 / 1 - x = | 20:carton 2:carton -:carton 6:dollar /:carton 1:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 12 | (((20-2)*1)-x)=6 | 20 2 - 1 * x - 6 = | 20:carton 2:carton -:carton 1:dollar *:carton x:carton -:carton 6:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 26 | x=(2*(20-(1+6))) | x 2 20 1 6 + - * = | x:carton 2:carton 20:dollar 1:dollar 6:dollar +:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 4 | 20=(2*((1*x)+6)) | 20 2 1 x * 6 + * = | 20:dollar 2:carton 1:carton x:dollar *:dollar 6:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 17 | x=(((20+2)-6)+1) | x 20 2 + 6 - 1 + = | x:dollar 20:dollar 2:dollar +:dollar 6:dollar -:dollar 1:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 60 | 20=((2/(1*6))*x) | 20 2 1 6 * / x * = | 20:dollar 2:carton 1:carton 6:dollar *:dollar /:carton x:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 7 | x=((2*(20+1))/6) | x 2 20 1 + * 6 / = | x:dollar 2:carton 20:dollar 1:dollar +:dollar *:dollar 6:carton /:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 17 | (20-((1/2)*6))=x | 20 1 2 / 6 * - x = | 20:dollar 1:dollar 2:carton /:dollar 6:carton *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 23 | (20+((1/2)*6))=x | 20 1 2 / 6 * + x = | 20:dollar 1:dollar 2:carton /:dollar 6:carton *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 16 | x=((2+(20*1))-6) | x 2 20 1 * + 6 - = | x:carton 2:carton 20:carton 1:dollar *:carton +:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 28 | x=(2+(20+(1*6))) | x 2 20 1 6 * + + = | x:carton 2:carton 20:carton 1:dollar 6:carton *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 16 | x=(2+(20-(1*6))) | x 2 20 1 6 * - + = | x:carton 2:carton 20:carton 1:dollar 6:carton *:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 3 | ((20-2)/(x*1))=6 | 20 2 - x 1 * / 6 = | 20:carton 2:carton -:carton x:dollar 1:carton *:dollar /:carton 6:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 60 | x=(6*((20*1)/2)) | x 6 20 1 * 2 / * = | x:dollar 6:carton 20:carton 1:dollar *:dollar 2:carton /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 50 | ((20/2)*(6-1))=x | 20 2 / 6 1 - * x = | 20:carton 2:dollar /:carton 6:dollar 1:dollar -:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 132 | x=((2+(20*1))*6) | x 2 20 1 * + 6 * = | x:dollar 2:carton 20:dollar 1:carton *:carton +:carton 6:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 118 | 13 | (20-((2+6)-1))=x | 20 2 6 + 1 - - x = | 20:dollar 2:dollar 6:dollar +:dollar 1:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 118 | 34 | x=(((20*2)-6)*1) | x 20 2 * 6 - 1 * = | x:dollar 20:carton 2:dollar *:carton 6:carton -:carton 1:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 118 | 40 | 6=(((x/20)+1)*2) | 6 x 20 / 1 + 2 * = | 6:carton x:dollar 20:carton /:dollar 1:dollar +:dollar 2:carton *:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 17 | x=(((20+2)-6)+1) | x 20 2 + 6 - 1 + = | x:dollar 20:dollar 2:dollar +:dollar 6:dollar -:dollar 1:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 118 | 16 | x=((2+(20*1))-6) | x 2 20 1 * + 6 - = | x:carton 2:carton 20:carton 1:dollar *:carton +:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 240 | 1=((2*6)*(20/x)) | 1 2 6 * 20 x / * = | 1:carton 2:carton 6:dollar *:dollar 20:carton x:dollar /:carton *:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 28 | x=(2+(20+(1*6))) | x 2 20 1 6 * + + = | x:carton 2:carton 20:carton 1:dollar 6:carton *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 16 | x=(2+(20-(1*6))) | x 2 20 1 6 * - + = | x:carton 2:carton 20:carton 1:dollar 6:carton *:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 60 | ((1*x)*(2/6))=20 | 1 x * 2 6 / * 20 = | 1:dollar x:carton *:dollar 2:carton 6:dollar /:carton *:carton 20:carton =:carton
EXPR: 1 | POS | INT | 23 | 118 | 118 | (((1*x)+2)/6)=20 | 1 x * 2 + 6 / 20 = | 1:dollar x:carton *:carton 2:carton +:carton 6:dollar /:carton 20:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 10 | ((20-x)/2)=(6-1) | 20 x - 2 / 6 1 - = | 20:dollar x:dollar -:dollar 2:carton /:dollar 6:dollar 1:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 80 | ((2+(x/20))*1)=6 | 2 x 20 / + 1 * 6 = | 2:carton x:carton 20:dollar /:carton +:carton 1:dollar *:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 60 | ((20/2)*(6/x))=1 | 20 2 / 6 x / * 1 = | 20:dollar 2:carton /:dollar 6:carton x:dollar /:carton *:dollar 1:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 3 | (20*1)=(2+(6*x)) | 20 1 * 2 6 x * + = | 20:carton 1:dollar *:carton 2:carton 6:carton x:dollar *:carton +:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 3 | (20*1)=(2+(6*x)) | 20 1 * 2 6 x * + = | 20:carton 1:dollar *:carton 2:carton 6:dollar x:carton *:carton +:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 25 | (2-(20+(1-x)))=6 | 2 20 1 x - + - 6 = | 2:dollar 20:dollar 1:dollar x:dollar -:dollar +:dollar -:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 33 | (20*2)=(6+(1+x)) | 20 2 * 6 1 x + + = | 20:dollar 2:carton *:dollar 6:dollar 1:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 3 | (20/2)=(6+(1+x)) | 20 2 / 6 1 x + + = | 20:dollar 2:carton /:dollar 6:dollar 1:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 16 | ((20+(2-6))/x)=1 | 20 2 6 - + x / 1 = | 20:carton 2:carton 6:carton -:carton +:carton x:dollar /:carton 1:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 140 | 20=(x/(2+(6-1))) | 20 x 2 6 1 - + / = | 20:carton x:carton 2:dollar 6:dollar 1:dollar -:dollar +:dollar /:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 9 | 20=(((2*6)-1)+x) | 20 2 6 * 1 - x + = | 20:carton 2:carton 6:dollar *:carton 1:carton -:carton x:carton +:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 8 | 20=(((2*6)+x)*1) | 20 2 6 * x + 1 * = | 20:dollar 2:carton 6:dollar *:dollar x:dollar +:dollar 1:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 23 | 2=(((20-x)-1)+6) | 2 20 x - 1 - 6 + = | 2:dollar 20:dollar x:dollar -:dollar 1:dollar -:dollar 6:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 12 | 20=((x+(2+6))*1) | 20 x 2 6 + + 1 * = | 20:carton x:dollar 2:dollar 6:dollar +:dollar +:dollar 1:carton *:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 24 | 20=((x+(2-6))*1) | 20 x 2 6 - + 1 * = | 20:carton x:dollar 2:dollar 6:dollar -:dollar +:dollar 1:carton *:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 11 | 2=(((20-x)-1)-6) | 2 20 x - 1 - 6 - = | 2:dollar 20:dollar x:dollar -:dollar 1:dollar -:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 13 | (2*x)=(20+(1*6)) | 2 x * 20 1 6 * + = | 2:carton x:dollar *:carton 20:carton 1:dollar 6:carton *:carton +:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 3 | ((20-2)/(x*6))=1 | 20 2 - x 6 * / 1 = | 20:carton 2:carton -:carton x:dollar 6:carton *:dollar /:carton 1:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 12 | ((20-(2+6))/x)=1 | 20 2 6 + - x / 1 = | 20:carton 2:carton 6:carton +:carton -:carton x:dollar /:carton 1:carton =:carton
EXPR: 0 | POS | INT | 24 | 118 | 50 | x=((6-1)*(20/2)) | x 6 1 - 20 2 / * = | x:dollar 6:dollar 1:dollar -:dollar 20:carton 2:dollar /:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 54 | (((2+1)*20)-6)=x | 2 1 + 20 * 6 - x = | 2:carton 1:carton +:carton 20:dollar *:dollar 6:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 80 | (20*((1*6)-2))=x | 20 1 6 * 2 - * x = | 20:carton 1:carton 6:dollar *:dollar 2:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 60 | (((20*6)/2)*1)=x | 20 6 * 2 / 1 * x = | 20:carton 6:dollar *:carton 2:dollar /:carton 1:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 25 | 118 | 60 | (20*((1*6)/2))=x | 20 1 6 * 2 / * x = | 20:carton 1:carton 6:dollar *:dollar 2:carton /:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 25 | 118 | 46 | x=(1*((20*2)+6)) | x 1 20 2 * 6 + * = | x:dollar 1:carton 20:carton 2:dollar *:dollar 6:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 122 | x=((2*1)+(20*6)) | x 2 1 * 20 6 * + = | x:dollar 2:carton 1:dollar *:dollar 20:dollar 6:carton *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 26 | (((2-1)*20)+6)=x | 2 1 - 20 * 6 + x = | 2:carton 1:carton -:carton 20:dollar *:dollar 6:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 30 | x=(((20+1)-6)*2) | x 20 1 + 6 - 2 * = | x:carton 20:dollar 1:dollar +:dollar 6:dollar -:dollar 2:carton *:carton =:carton
EXPR: 0 | POS | INT | 25 | 118 | 50 | x=(((20-1)+6)*2) | x 20 1 - 6 + 2 * = | x:carton 20:dollar 1:dollar -:dollar 6:dollar +:dollar 2:carton *:carton =:carton
EXPR: 0 | POS | INT | 25 | 118 | 34 | (1*((20*2)-6))=x | 1 20 2 * 6 - * x = | 1:dollar 20:dollar 2:carton *:carton 6:carton -:carton *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 46 | (1*((20*2)+6))=x | 1 20 2 * 6 + * x = | 1:dollar 20:dollar 2:carton *:carton 6:carton +:carton *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 34 | x=(1*((20*2)-6)) | x 1 20 2 * 6 - * = | x:dollar 1:carton 20:carton 2:dollar *:dollar 6:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 23 | ((20+(6/2))*1)=x | 20 6 2 / + 1 * x = | 20:carton 6:carton 2:dollar /:carton +:carton 1:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 23 | ((20*1)+(6/2))=x | 20 1 * 6 2 / + x = | 20:dollar 1:carton *:dollar 6:dollar 2:carton /:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 23 | x=(20+(1*(6/2))) | x 20 1 6 2 / * + = | x:carton 20:carton 1:carton 6:dollar 2:carton /:dollar *:carton +:carton =:carton
EXPR: 0 | POS | INT | 26 | 118 | 60 | (20*((1*6)/2))=x | 20 1 6 * 2 / * x = | 20:carton 1:carton 6:dollar *:dollar 2:carton /:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 26 | 118 | 122 | x=((2*1)+(20*6)) | x 2 1 * 20 6 * + = | x:dollar 2:carton 1:dollar *:dollar 20:dollar 6:carton *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 118 | 30 | x=(((20+1)-6)*2) | x 20 1 + 6 - 2 * = | x:carton 20:dollar 1:dollar +:dollar 6:dollar -:dollar 2:carton *:carton =:carton
EXPR: 0 | POS | INT | 26 | 118 | 120 | 2=(((20*6)/x)+1) | 2 20 6 * x / 1 + = | 2:dollar 20:carton 6:dollar *:dollar x:carton /:dollar 1:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 26 | 118 | 50 | x=(((20-1)+6)*2) | x 20 1 - 6 + 2 * = | x:carton 20:dollar 1:dollar -:dollar 6:dollar +:dollar 2:carton *:carton =:carton
EXPR: 0 | POS | INT | 26 | 118 | 60 | (((20*6)/2)*1)=x | 20 6 * 2 / 1 * x = | 20:carton 6:dollar *:carton 2:dollar /:carton 1:dollar *:carton x:carton =:carton
