1 1:1 2:0.6795903120025271 3:1 4:0 5:0 6:1 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:1 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.6189568231306473 55:1 56:0.6648979078739773 57:1 58:1 59:1 60:0.620149911038915 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:0.6271501465949175 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
1 1:1 2:0.6749392769427904 3:1 4:0 5:0 6:1 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:1 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.6189568231306473 55:1 56:0.6648979078739773 57:1 58:1 59:1 60:0.620149911038915 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:0.6271501465949175 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
-1 1:1 2:0.040144712697642554 3:0.3333333333333333 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
-1 1:1 2:0.0289131761510028 3:1 4:0 5:1 6:0 7:0 8:1 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:0 55:0.5660501279322816 56:0.5762336016390824 57:0.607043828596713 58:0.5103864223005199 59:0.6052487446301636 60:0.5845182825732097 61:0.5702739089723219 62:0.5156285914792277 63:0.6731411659043034 64:1 65:1 66:0.5103864223005199 67:1 68:0.501152717616773 69:0.7043510771768892 70:1 71:0.6174869490372198 72:1 73:1 74:0.657070774851754 75:0.6483329760144455 76:1 77:1 
1 1:1 2:0.8427021106195973 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:0 55:0.5660501279322816 56:0.5762336016390824 57:0.607043828596713 58:0.5103864223005199 59:0.6052487446301636 60:0.5845182825732097 61:0.5702739089723219 62:0.5156285914792277 63:0.6731411659043034 64:1 65:1 66:0.5103864223005199 67:1 68:0.501152717616773 69:0.7043510771768892 70:1 71:0.6174869490372198 72:1 73:1 74:0.657070774851754 75:0.6483329760144455 76:1 77:1 
1 1:1 2:0.7068608848764361 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:0 55:0.5660501279322816 56:0.5762336016390824 57:0.607043828596713 58:0.5103864223005199 59:0.6052487446301636 60:0.5845182825732097 61:0.5702739089723219 62:0.5156285914792277 63:0.6731411659043034 64:1 65:1 66:0.5103864223005199 67:1 68:0.501152717616773 69:0.7043510771768892 70:1 71:0.6174869490372198 72:1 73:1 74:0.657070774851754 75:0.6483329760144455 76:1 77:1 
1 1:1 2:0.49335803183563676 3:0.3333333333333333 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.607043828596713 55:0.6267217208682151 56:0.6563774155260674 57:0.5 58:0.5577734713497952 59:0.5233456403081337 60:0.5 61:0.5 62:0.617245385686066 63:0.6876465059093766 64:0.70838596586038 65:0.5692517375501781 66:0.5 67:1 68:0.5 69:0.5973688621439767 70:0.5 71:0.5811526154815995 72:0.611137966799573 73:1 74:0.7110550340917559 75:0.6959949674278685 76:0.6846835705702682 77:0.7085848622356106 
-1 1:1 2:0.5619498777073271 3:0.3333333333333333 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.7043510771768892 55:1 56:0.7665741359586784 57:0.5973688621439767 58:0.67628317488964 59:0.6900610861329958 60:0.5240462374338287 61:0.6242745850549243 62:1 63:0.5902545845741275 64:1 65:0.6839762527433063 66:0.5962846535468412 67:0.6664574727306354 68:0.5211810840509955 69:0 70:0.6017842064639691 71:0.5902545845741275 72:0.691089818605029 73:0.7087281892142097 74:0.7673576618240046 75:0.6856793837685414 76:0.7371866760277586 77:1 
1 1:1 2:0.7457055204608061 3:0.3333333333333333 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:1 44:0 45:1 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.619968781265828 55:0.7078822749498878 56:0.7107707375861372 57:0.6865575540251694 58:0.7296554416208273 59:1 60:0.6844447124196184 61:0.5421168850545613 62:0.5863930105467947 63:0.560743432570608 64:0.7485216505521555 65:0.6460350144755439 66:0.5863527767209992 67:1 68:0.6309756016971211 69:0.7297322196616394 70:0.6865575540251694 71:0.584135437778018 72:0.584135437778018 73:0.7360748050706261 74:1 75:0.6140020047584228 76:0.6130547462913206 77:0.7486695791019076 
-1 1:1 2:0.13340308291345956 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:1 44:0 45:1 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.619968781265828 55:0.7078822749498878 56:0.7107707375861372 57:0.6865575540251694 58:0.7296554416208273 59:1 60:0.6844447124196184 61:0.5421168850545613 62:0.5863930105467947 63:0.560743432570608 64:0.7485216505521555 65:0.6460350144755439 66:0.5863527767209992 67:1 68:0.6309756016971211 69:0.7297322196616394 70:0.6865575540251694 71:0.584135437778018 72:0.584135437778018 73:0.7360748050706261 74:1 75:0.6140020047584228 76:0.6130547462913206 77:0.7486695791019076 
1 1:1 2:0.7427537582502124 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:1 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:1 44:0 45:1 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.619968781265828 55:0.7078822749498878 56:0.7107707375861372 57:0.6865575540251694 58:0.7296554416208273 59:1 60:0.6844447124196184 61:0.5421168850545613 62:0.5863930105467947 63:0.560743432570608 64:0.7485216505521555 65:0.6460350144755439 66:0.5863527767209992 67:1 68:0.6309756016971211 69:0.7297322196616394 70:0.6865575540251694 71:0.584135437778018 72:0.584135437778018 73:0.7360748050706261 74:1 75:0.6140020047584228 76:0.6130547462913206 77:0.7486695791019076 
-1 1:1 2:0.033393477791593074 3:0.3333333333333333 4:0 5:1 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
1 1:1 2:0.2323908909359629 3:0.3333333333333333 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
1 1:1 2:0.7725434872343215 3:0.3333333333333333 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.607043828596713 55:0.6267217208682151 56:0.6563774155260674 57:0.5 58:0.5577734713497952 59:0.5233456403081337 60:0.5 61:0.5 62:0.617245385686066 63:0.6876465059093766 64:0.70838596586038 65:0.5692517375501781 66:0.5 67:1 68:0.5 69:0.5973688621439767 70:0.5 71:0.5811526154815995 72:0.611137966799573 73:1 74:0.7110550340917559 75:0.6959949674278685 76:0.6846835705702682 77:0.7085848622356106 
-1 1:1 2:0.4705169462653555 3:0.3333333333333333 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.5103864223005199 55:0.5763785548030264 56:0.5711003125832678 57:0.5 58:0.5 59:0.5939517300936757 60:0.5729717728534833 61:0.5 62:0.5050424974372756 63:0.5515819430924429 64:0.728090750079668 65:0.5917806850848999 66:0 67:0.5 68:0.5876028204815266 69:0.5962846535468412 70:0.6061479218472771 71:0.5515819430924429 72:0.5515819430924429 73:0.6224964761253446 74:0.7177485733328628 75:0.5726707012896084 76:0.5980425737457671 77:0.6196664887721092 
1 1:1 2:0.36435765436738704 3:0.3333333333333333 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.607043828596713 55:0.6267217208682151 56:0.6563774155260674 57:0.5 58:0.5577734713497952 59:0.5233456403081337 60:0.5 61:0.5 62:0.617245385686066 63:0.6876465059093766 64:0.70838596586038 65:0.5692517375501781 66:0.5 67:1 68:0.5 69:0.5973688621439767 70:0.5 71:0.5811526154815995 72:0.611137966799573 73:1 74:0.7110550340917559 75:0.6959949674278685 76:0.6846835705702682 77:0.7085848622356106 
-1 1:1 2:0.3044771834297773 3:0.3333333333333333 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:1 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0.6104015239158005 56:0.5987294098434556 57:0.5901866248110297 58:0.6738168682713196 59:0.6878009846846004 60:0.5750719063327238 61:0.6104015239158005 62:0.6058649959931462 63:0.5875041051177083 64:0.751633399261613 65:0.6814739607467726 66:0.5936147976837124 67:0.6636688378834652 68:0.5550537442319672 69:0.6177548482788473 70:0.6547362269230542 71:0.5875041051177083 72:0.5968167610434455 73:1 74:0.7430329229123609 75:0.7349574060515182 76:0.7175211196958381 77:0.7683640579396184 
1 1:1 2:0.30048969980147805 3:0.3333333333333333 4:0 5:0 6:1 7:0 8:1 9:0 10:0 11:0 12:1 13:0 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
-1 1:1 2:0.4820296858702984 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
1 1:1 2:0.43924447884362694 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
1 1:1 2:0.7156129424451286 3:0.3333333333333333 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:1 56:1 57:1 58:1 59:1 60:1 61:1 62:1 63:1 64:1 65:1 66:1 67:1 68:1 69:1 70:1 71:1 72:1 73:1 74:1 75:1 76:1 77:1 
1 1:1 2:0.1296533525400809 3:0.3333333333333333 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.607043828596713 55:0.6267217208682151 56:0.6563774155260674 57:0.5 58:0.5577734713497952 59:0.5233456403081337 60:0.5 61:0.5 62:0.617245385686066 63:0.6876465059093766 64:0.70838596586038 65:0.5692517375501781 66:0.5 67:1 68:0.5 69:0.5973688621439767 70:0.5 71:0.5811526154815995 72:0.611137966799573 73:1 74:0.7110550340917559 75:0.6959949674278685 76:0.6846835705702682 77:0.7085848622356106 
-1 1:1 2:0.709513046348839 3:1 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.5702739089723219 55:0.5 56:0.5800653881041513 57:0.5 58:0.5678490720113271 59:0.5152039393334513 60:0.5 61:0 62:0.6729149169040721 63:0.5406992252857851 64:0.6388140286416842 65:0.5733567396026994 66:0.5 67:1 68:0.5 69:0.6242745850549243 70:0.5966688280256184 71:0.5406992252857851 72:0.5288860536203928 73:0.6137966834898949 74:0.7091121634889681 75:0.583317762268188 76:0.5887538457077028 77:0.7411553680049033 
-1 1:1 2:0.043701364054123754 3:1 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:0 55:0.5660501279322816 56:0.5762336016390824 57:0.607043828596713 58:0.5103864223005199 59:0.6052487446301636 60:0.5845182825732097 61:0.5702739089723219 62:0.5156285914792277 63:0.6731411659043034 64:1 65:1 66:0.5103864223005199 67:1 68:0.501152717616773 69:0.7043510771768892 70:1 71:0.6174869490372198 72:1 73:1 74:0.657070774851754 75:0.6483329760144455 76:1 77:1 
-1 1:1 2:0.8198566152677604 3:0.3333333333333333 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:0 55:0.5660501279322816 56:0.5762336016390824 57:0.607043828596713 58:0.5103864223005199 59:0.6052487446301636 60:0.5845182825732097 61:0.5702739089723219 62:0.5156285914792277 63:0.6731411659043034 64:1 65:1 66:0.5103864223005199 67:1 68:0.501152717616773 69:0.7043510771768892 70:1 71:0.6174869490372198 72:1 73:1 74:0.657070774851754 75:0.6483329760144455 76:1 77:1 
1 1:1 2:0.9523579725669024 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:1 22:0 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:1 52:0 53:0 54:0 55:0.5660501279322816 56:0.5762336016390824 57:0.607043828596713 58:0.5103864223005199 59:0.6052487446301636 60:0.5845182825732097 61:0.5702739089723219 62:0.5156285914792277 63:0.6731411659043034 64:1 65:1 66:0.5103864223005199 67:1 68:0.501152717616773 69:0.7043510771768892 70:1 71:0.6174869490372198 72:1 73:1 74:0.657070774851754 75:0.6483329760144455 76:1 77:1 
-1 1:1 2:0.8773761845571856 3:0.07692307692307693 4:0 5:1 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.607043828596713 55:0.6267217208682151 56:0.6563774155260674 57:0 58:0.5577734713497952 59:0.5233456403081337 60:0.5 61:0.5 62:0.617245385686066 63:0.6876465059093766 64:0.70838596586038 65:0.5692517375501781 66:0.5 67:1 68:0.5 69:0.5973688621439767 70:0.5 71:0.5811526154815995 72:0.611137966799573 73:1 74:0.7110550340917559 75:0.6959949674278685 76:0.6846835705702682 77:0.7085848622356106 
1 1:1 2:0.798557543249802 3:0.09090909090909091 4:1 5:0 6:0 7:1 8:0 9:0 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:1 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:0.607043828596713 55:0.6267217208682151 56:0.6563774155260674 57:0 58:0.5577734713497952 59:0.5233456403081337 60:0.5 61:0.5 62:0.617245385686066 63:0.6876465059093766 64:0.70838596586038 65:0.5692517375501781 66:0.5 67:1 68:0.5 69:0.5973688621439767 70:0.5 71:0.5811526154815995 72:0.611137966799573 73:1 74:0.7110550340917559 75:0.6959949674278685 76:0.6846835705702682 77:0.7085848622356106 
1 1:1 2:0.6662801302995575 3:0.3333333333333333 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0.6774185074764169 56:0.6939868462322076 57:0.5782952702151545 58:0.7113244193224211 59:0.712624293790118 60:0.5 61:0.5378998702295655 62:1 63:0.530448783464181 64:0.7359285586757711 65:0.6267550014516486 66:0.572184855602191 67:1 68:0.5200612429987673 69:0.6341557990370253 70:0.5 71:0.6825946469196355 72:0.6825946469196355 73:0.6864077614555419 74:1 75:0.5519678770603851 76:0.7105173217417264 77:0.7360916687841034 
-1 1:1 2:0.788206146498923 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0.6774185074764169 56:0.6939868462322076 57:0.5782952702151545 58:0.7113244193224211 59:0.712624293790118 60:0.5 61:0.5378998702295655 62:1 63:0.530448783464181 64:0.7359285586757711 65:0.6267550014516486 66:0.572184855602191 67:1 68:0.5200612429987673 69:0.6341557990370253 70:0.5 71:0.6825946469196355 72:0.6825946469196355 73:0.6864077614555419 74:1 75:0.5519678770603851 76:0.7105173217417264 77:0.7360916687841034 
1 1:1 2:0.039991740453744824 3:1 4:0 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:0 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0.6774185074764169 56:0.6939868462322076 57:0.5782952702151545 58:0.7113244193224211 59:0.712624293790118 60:0.5 61:0.5378998702295655 62:1 63:0.530448783464181 64:0.7359285586757711 65:0.6267550014516486 66:0.572184855602191 67:1 68:0.5200612429987673 69:0.6341557990370253 70:0.5 71:0.6825946469196355 72:0.6825946469196355 73:0.6864077614555419 74:1 75:0.5519678770603851 76:0.7105173217417264 77:0.7360916687841034 
-1 1:1 2:0.4510812169012201 3:0.3333333333333333 4:0 5:1 6:0 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:0 15:1 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0.6104015239158005 56:0.5987294098434556 57:0.5901866248110297 58:0.6738168682713196 59:0.6878009846846004 60:0.5750719063327238 61:0.6104015239158005 62:0.6058649959931462 63:0.5875041051177083 64:0.751633399261613 65:0.6814739607467726 66:0.5936147976837124 67:0.6636688378834652 68:0.5550537442319672 69:0.6177548482788473 70:0.6547362269230542 71:0.5875041051177083 72:0.5968167610434455 73:1 74:0.7430329229123609 75:0.7349574060515182 76:0.7175211196958381 77:0.7683640579396184 
1 1:1 2:0.7238727967445941 3:1 4:1 5:0 6:0 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:1 15:0 16:0 17:0 18:0 19:0 20:0 21:0 22:0 23:0 24:0 25:0 26:0 27:0 28:0 29:0 30:0 31:0 32:0 33:0 34:0 35:0 36:0 37:0 38:0 39:0 40:0 41:1 42:0 43:0 44:0 45:0 46:0 47:0 48:0 49:0 50:0 51:0 52:0 53:0 54:1 55:0.6104015239158005 56:0.5987294098434556 57:0.5901866248110297 58:0.6738168682713196 59:0.6878009846846004 60:0.5750719063327238 61:0.6104015239158005 62:0.6058649959931462 63:0.5875041051177083 64:0.751633399261613 65:0.6814739607467726 66:0.5936147976837124 67:0.6636688378834652 68:0.5550537442319672 69:0.6177548482788473 70:0.6547362269230542 71:0.5875041051177083 72:0.5968167610434455 73:1 74:0.7430329229123609 75:0.7349574060515182 76:0.7175211196958381 77:0.7683640579396184 
