parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | FRA | 0 | 18.42 | 2.65578635014837 | x=((2/(2.73+4.01))*8.95) | x 2 2.73 4.01 + / 8.95 * = | x:dollar 2:pack 2.73:dollar 4.01:dollar +:dollar /:pack 8.95:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 2.44632402234637 | (((2*2.73)/8.95)*4.01)=x | 2 2.73 * 8.95 / 4.01 * x = | 2:pack 2.73:dollar *:pack 8.95:dollar /:pack 4.01:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 0.52 | x=((2*2.73)-(8.95-4.01)) | x 2 2.73 * 8.95 4.01 - - = | x:dollar 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:dollar -:dollar -:dollar =:dollar
EXPR: 1 | POS | FRA | 3 | 18.42 | 18.42 | (((2*2.73)+8.95)+4.01)=x | 2 2.73 * 8.95 + 4.01 + x = | 2:pack 2.73:dollar *:dollar 8.95:dollar +:dollar 4.01:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 10.4 | x=(((2*2.73)+8.95)-4.01) | x 2 2.73 * 8.95 + 4.01 - = | x:dollar 2:pack 2.73:dollar *:dollar 8.95:dollar +:dollar 4.01:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 0.52 | x=(((2*2.73)-8.95)+4.01) | x 2 2.73 * 8.95 - 4.01 + = | x:dollar 2:pack 2.73:dollar *:dollar 8.95:dollar -:dollar 4.01:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 10.4 | x=((2*2.73)+(8.95-4.01)) | x 2 2.73 * 8.95 4.01 - + = | x:dollar 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 10.4 | ((2*2.73)+(8.95-4.01))=x | 2 2.73 * 8.95 4.01 - + x = | 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 0.52 | ((2*2.73)-(8.95-4.01))=x | 2 2.73 * 8.95 4.01 - - x = | 2:pack 2.73:dollar *:dollar 8.95:dollar 4.01:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 1 | POS | FRA | 3 | 18.42 | 18.42 | x=(((2*2.73)+8.95)+4.01) | x 2 2.73 * 8.95 + 4.01 + = | x:dollar 2:pack 2.73:dollar *:dollar 8.95:dollar +:dollar 4.01:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 0.421296296296296 | (2.73*(2/(4.01+8.95)))=x | 2.73 2 4.01 8.95 + / * x = | 2.73:dollar 2:pack 4.01:dollar 8.95:dollar +:dollar /:pack *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 7.19384039900249 | (2.73+((2/4.01)*8.95))=x | 2.73 2 4.01 / 8.95 * + x = | 2.73:dollar 2:pack 4.01:dollar /:pack 8.95:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 14.24 | x=((2*4.01)-(2.73-8.95)) | x 2 4.01 * 2.73 8.95 - - = | x:dollar 2:pack 4.01:dollar *:dollar 2.73:dollar 8.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 15.34 | (2*(2.73+(8.95-4.01)))=x | 2 2.73 8.95 4.01 - + * x = | 2:pack 2.73:dollar 8.95:dollar 4.01:dollar -:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 11.51 | ((2*(4.01-2.73))+8.95)=x | 2 4.01 2.73 - * 8.95 + x = | 2:pack 4.01:dollar 2.73:dollar -:dollar *:dollar 8.95:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 20.46 | x=(2*((4.01-2.73)+8.95)) | x 2 4.01 2.73 - 8.95 + * = | x:dollar 2:pack 4.01:dollar 2.73:dollar -:dollar 8.95:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 18.42 | 13.984375 | ((2/(4.01-2.73))*8.95)=x | 2 4.01 2.73 - / 8.95 * x = | 2:pack 4.01:dollar 2.73:dollar -:dollar /:pack 8.95:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 19.7 | (x-((2*4.01)+2.73))=8.95 | x 2 4.01 * 2.73 + - 8.95 = | x:dollar 2:pack 4.01:dollar *:dollar 2.73:dollar +:dollar -:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 15.21475 | ((2/4.01)*(2.73+x))=8.95 | 2 4.01 / 2.73 x + * 8.95 = | 2:pack 4.01:dollar /:pack 2.73:dollar x:dollar +:dollar *:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 8.225 | (2*((2.73+x)-8.95))=4.01 | 2 2.73 x + 8.95 - * 4.01 = | 2:pack 2.73:dollar x:dollar +:dollar 8.95:dollar -:dollar *:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 9.675 | (2*((2.73-x)+8.95))=4.01 | 2 2.73 x - 8.95 + * 4.01 = | 2:pack 2.73:dollar x:dollar -:dollar 8.95:dollar +:dollar *:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 1.61403990024938 | ((2*4.01)*(2.73-x))=8.95 | 2 4.01 * 2.73 x - * 8.95 = | 2:pack 4.01:dollar *:pack 2.73:dollar x:dollar -:dollar *:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 12.1862842892768 | (((2*2.73)/x)*8.95)=4.01 | 2 2.73 * x / 8.95 * 4.01 = | 2:pack 2.73:dollar *:pack x:dollar /:pack 8.95:dollar *:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 10.4 | (((2*2.73)-x)+8.95)=4.01 | 2 2.73 * x - 8.95 + 4.01 = | 2:pack 2.73:dollar *:dollar x:dollar -:dollar 8.95:dollar +:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 7.5 | (((2*2.73)+x)-8.95)=4.01 | 2 2.73 * x + 8.95 - 4.01 = | 2:pack 2.73:dollar *:dollar x:dollar +:dollar 8.95:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 9.21 | ((2*(x-2.73))-8.95)=4.01 | 2 x 2.73 - * 8.95 - 4.01 = | 2:pack x:dollar 2.73:dollar -:dollar *:dollar 8.95:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 3.75 | ((2*(x+2.73))-8.95)=4.01 | 2 x 2.73 + * 8.95 - 4.01 = | 2:pack x:dollar 2.73:dollar +:dollar *:dollar 8.95:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 0.26 | ((2*(x-2.73))+8.95)=4.01 | 2 x 2.73 - * 8.95 + 4.01 = | 2:pack x:dollar 2.73:dollar -:dollar *:dollar 8.95:dollar +:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 5.115 | ((2*x)+(2.73-8.95))=4.01 | 2 x * 2.73 8.95 - + 4.01 = | 2:pack x:dollar *:dollar 2.73:dollar 8.95:dollar -:dollar +:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 6.305 | 2.73=(2*((4.01+x)-8.95)) | 2.73 2 4.01 x + 8.95 - * = | 2.73:dollar 2:pack 4.01:dollar x:dollar +:dollar 8.95:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 5.115 | (((2*x)+2.73)-8.95)=4.01 | 2 x * 2.73 + 8.95 - 4.01 = | 2:pack x:dollar *:dollar 2.73:dollar +:dollar 8.95:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 1.73384039900249 | 2.73=(((2/4.01)*8.95)-x) | 2.73 2 4.01 / 8.95 * x - = | 2.73:dollar 2:pack 4.01:dollar /:pack 8.95:dollar *:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 7.845 | (((2*x)-4.01)-2.73)=8.95 | 2 x * 4.01 - 2.73 - 8.95 = | 2:pack x:dollar *:dollar 4.01:dollar -:dollar 2.73:dollar -:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 12.4711 | (2.73+((2/4.01)*x))=8.95 | 2.73 2 4.01 / x * + 8.95 = | 2.73:dollar 2:pack 4.01:dollar /:pack x:dollar *:dollar +:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 6.305 | ((x-(2.73/2))+4.01)=8.95 | x 2.73 2 / - 4.01 + 8.95 = | x:dollar 2.73:dollar 2:pack /:dollar -:dollar 4.01:dollar +:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 14.325 | ((x-(2.73/2))-4.01)=8.95 | x 2.73 2 / - 4.01 - 8.95 = | x:dollar 2.73:dollar 2:pack /:dollar -:dollar 4.01:dollar -:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 18.42 | 3.66 | 2.73=(((2*4.01)+x)-8.95) | 2.73 2 4.01 * x + 8.95 - = | 2.73:dollar 2:pack 4.01:dollar *:dollar x:dollar +:dollar 8.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 20.46 | x=(2*((4.01+8.95)-2.73)) | x 2 4.01 8.95 + 2.73 - * = | x:dollar 2:pack 4.01:dollar 8.95:dollar +:dollar 2.73:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 31.38 | x=(2*((4.01+8.95)+2.73)) | x 2 4.01 8.95 + 2.73 + * = | x:dollar 2:pack 4.01:dollar 8.95:dollar +:dollar 2.73:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 11.16 | x=((2*8.95)-(2.73+4.01)) | x 2 8.95 * 2.73 4.01 + - = | x:dollar 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 24.64 | x=((2*8.95)+(2.73+4.01)) | x 2 8.95 * 2.73 4.01 + + = | x:dollar 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 20.46 | x=(2*(4.01+(8.95-2.73))) | x 2 4.01 8.95 2.73 - + * = | x:dollar 2:pack 4.01:dollar 8.95:dollar 2.73:dollar -:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 4.42 | x=(2*((8.95-2.73)-4.01)) | x 2 8.95 2.73 - 4.01 - * = | x:dollar 2:pack 8.95:dollar 2.73:dollar -:dollar 4.01:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 14.24 | x=((2*4.01)+(8.95-2.73)) | x 2 4.01 * 8.95 2.73 - + = | x:dollar 2:pack 4.01:dollar *:dollar 8.95:dollar 2.73:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 20.46 | x=(2*((8.95-2.73)+4.01)) | x 2 8.95 2.73 - 4.01 + * = | x:dollar 2:pack 8.95:dollar 2.73:dollar -:dollar 4.01:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 16.62 | ((2*8.95)+(2.73-4.01))=x | 2 8.95 * 2.73 4.01 - + x = | 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 11.16 | (((2*8.95)-2.73)-4.01)=x | 2 8.95 * 2.73 - 4.01 - x = | 2:pack 8.95:dollar *:dollar 2.73:dollar -:dollar 4.01:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 16.62 | (((2*8.95)+2.73)-4.01)=x | 2 8.95 * 2.73 + 4.01 - x = | 2:pack 8.95:dollar *:dollar 2.73:dollar +:dollar 4.01:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 19.18 | x=((2*8.95)-(2.73-4.01)) | x 2 8.95 * 2.73 4.01 - - = | x:dollar 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 24.64 | ((2*8.95)+(2.73+4.01))=x | 2 8.95 * 2.73 4.01 + + x = | 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 19.18 | ((2*8.95)-(2.73-4.01))=x | 2 8.95 * 2.73 4.01 - - x = | 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 19.18 | (((2*8.95)-2.73)+4.01)=x | 2 8.95 * 2.73 - 4.01 + x = | 2:pack 8.95:dollar *:dollar 2.73:dollar -:dollar 4.01:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 20.46 | (2*(4.01+(8.95-2.73)))=x | 2 4.01 8.95 2.73 - + * x = | 2:pack 4.01:dollar 8.95:dollar 2.73:dollar -:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 14.24 | ((2*4.01)+(8.95-2.73))=x | 2 4.01 * 8.95 2.73 - + x = | 2:pack 4.01:dollar *:dollar 8.95:dollar 2.73:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 1.8 | ((2*4.01)-(8.95-2.73))=x | 2 4.01 * 8.95 2.73 - - x = | 2:pack 4.01:dollar *:dollar 8.95:dollar 2.73:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 8.43 | ((2*(8.95-2.73))-4.01)=x | 2 8.95 2.73 - * 4.01 - x = | 2:pack 8.95:dollar 2.73:dollar -:dollar *:dollar 4.01:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 8.225 | x=((4.01/2)-(2.73-8.95)) | x 4.01 2 / 2.73 8.95 - - = | x:dollar 4.01:dollar 2:pack /:dollar 2.73:dollar 8.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 4.42 | (2*(8.95-(2.73+4.01)))=x | 2 8.95 2.73 4.01 + - * x = | 2:pack 8.95:dollar 2.73:dollar 4.01:dollar +:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 31.38 | (2*(8.95+(2.73+4.01)))=x | 2 8.95 2.73 4.01 + + * x = | 2:pack 8.95:dollar 2.73:dollar 4.01:dollar +:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 1.28938906752412 | ((2/(8.95-2.73))*4.01)=x | 2 8.95 2.73 - / 4.01 * x = | 2:pack 8.95:dollar 2.73:dollar -:dollar /:pack 4.01:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 5 | 18.42 | 20.46 | (2*(8.95-(2.73-4.01)))=x | 2 8.95 2.73 4.01 - - * x = | 2:pack 8.95:dollar 2.73:dollar 4.01:dollar -:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 4.16251396648045 | (x-(2.73/(2*8.95)))=4.01 | x 2.73 2 8.95 * / - 4.01 = | x:dollar 2.73:dollar 2:pack 8.95:dollar *:pack /:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 3.85748603351955 | (x+(2.73/(2*8.95)))=4.01 | x 2.73 2 8.95 * / + 4.01 = | x:dollar 2.73:dollar 2:pack 8.95:dollar *:pack /:dollar +:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 20.46 | x=(2*((4.01+8.95)-2.73)) | x 2 4.01 8.95 + 2.73 - * = | x:dollar 2:pack 4.01:dollar 8.95:dollar +:dollar 2.73:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 31.38 | x=(2*((4.01+8.95)+2.73)) | x 2 4.01 8.95 + 2.73 + * = | x:dollar 2:pack 4.01:dollar 8.95:dollar +:dollar 2.73:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 16.62 | ((2*8.95)+(2.73-4.01))=x | 2 8.95 * 2.73 4.01 - + x = | 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 13.984375 | (2.73+((2/x)*8.95))=4.01 | 2.73 2 x / 8.95 * + 4.01 = | 2.73:dollar 2:pack x:dollar /:pack 8.95:dollar *:dollar +:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 11.16 | (((2*8.95)-2.73)-4.01)=x | 2 8.95 * 2.73 - 4.01 - x = | 2:pack 8.95:dollar *:dollar 2.73:dollar -:dollar 4.01:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 16.62 | (((2*8.95)+2.73)-4.01)=x | 2 8.95 * 2.73 + 4.01 - x = | 2:pack 8.95:dollar *:dollar 2.73:dollar +:dollar 4.01:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 11.16 | x=((2*8.95)-(2.73+4.01)) | x 2 8.95 * 2.73 4.01 + - = | x:dollar 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 11.595 | ((x+(2.73/2))-8.95)=4.01 | x 2.73 2 / + 8.95 - 4.01 = | x:dollar 2.73:dollar 2:pack /:dollar +:dollar 8.95:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 24.64 | ((2*8.95)+(2.73+4.01))=x | 2 8.95 * 2.73 4.01 + + x = | 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 19.18 | x=((2*8.95)-(2.73-4.01)) | x 2 8.95 * 2.73 4.01 - - = | x:dollar 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 19.18 | ((2*8.95)-(2.73-4.01))=x | 2 8.95 * 2.73 4.01 - - x = | 2:pack 8.95:dollar *:dollar 2.73:dollar 4.01:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 19.18 | (((2*8.95)-2.73)+4.01)=x | 2 8.95 * 2.73 - 4.01 + x = | 2:pack 8.95:dollar *:dollar 2.73:dollar -:dollar 4.01:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 20.46 | (2*(4.01+(8.95-2.73)))=x | 2 4.01 8.95 2.73 - + * x = | 2:pack 4.01:dollar 8.95:dollar 2.73:dollar -:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 14.24 | ((2*4.01)+(8.95-2.73))=x | 2 4.01 * 8.95 2.73 - + x = | 2:pack 4.01:dollar *:dollar 8.95:dollar 2.73:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 8.43 | ((2*(8.95-2.73))-4.01)=x | 2 8.95 2.73 - * 4.01 - x = | 2:pack 8.95:dollar 2.73:dollar -:dollar *:dollar 4.01:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 8.225 | x=((4.01/2)-(2.73-8.95)) | x 4.01 2 / 2.73 8.95 - - = | x:dollar 4.01:dollar 2:pack /:dollar 2.73:dollar 8.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 6.01227106227106 | 2.73=((2/(8.95-x))*4.01) | 2.73 2 8.95 x - / 4.01 * = | 2.73:dollar 2:pack 8.95:dollar x:dollar -:dollar /:pack 4.01:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 31.38 | (2*(8.95+(2.73+4.01)))=x | 2 8.95 2.73 4.01 + + * x = | 2:pack 8.95:dollar 2.73:dollar 4.01:dollar +:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 11.16 | 2.73=(((2*8.95)-x)-4.01) | 2.73 2 8.95 * x - 4.01 - = | 2.73:dollar 2:pack 8.95:dollar *:dollar x:dollar -:dollar 4.01:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 1.28938906752412 | ((2/(8.95-2.73))*4.01)=x | 2 8.95 2.73 - / 4.01 * x = | 2:pack 8.95:dollar 2.73:dollar -:dollar /:pack 4.01:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 4.42 | (2*(8.95-(2.73+4.01)))=x | 2 8.95 2.73 4.01 + - * x = | 2:pack 8.95:dollar 2.73:dollar 4.01:dollar +:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 6 | 18.42 | 14.325 | (x-((2.73/2)+8.95))=4.01 | x 2.73 2 / 8.95 + - 4.01 = | x:dollar 2.73:dollar 2:pack /:dollar 8.95:dollar +:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 24.64 | (x-((2*8.95)+2.73))=4.01 | x 2 8.95 * 2.73 + - 4.01 = | x:dollar 2:pack 8.95:dollar *:dollar 2.73:dollar +:dollar -:dollar 4.01:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 10.5667765567766 | ((2/(x-4.01))*8.95)=2.73 | 2 x 4.01 - / 8.95 * 2.73 = | 2:pack x:dollar 4.01:dollar -:dollar /:pack 8.95:dollar *:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 12.1862842892768 | (((2*8.95)/4.01)*2.73)=x | 2 8.95 * 4.01 / 2.73 * x = | 2:pack 8.95:dollar *:pack 4.01:dollar /:pack 2.73:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 2.54677655677656 | ((2/(x+4.01))*8.95)=2.73 | 2 x 4.01 + / 8.95 * 2.73 = | 2:pack x:dollar 4.01:dollar +:dollar /:pack 8.95:dollar *:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 20.46 | x=(2*(8.95+(4.01-2.73))) | x 2 8.95 4.01 2.73 - + * = | x:dollar 2:pack 8.95:dollar 4.01:dollar 2.73:dollar -:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 20.46 | (2*(8.95+(4.01-2.73)))=x | 2 8.95 4.01 2.73 - + * x = | 2:pack 8.95:dollar 4.01:dollar 2.73:dollar -:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 24.64 | (((2*8.95)+4.01)+2.73)=x | 2 8.95 * 4.01 + 2.73 + x = | 2:pack 8.95:dollar *:dollar 4.01:dollar +:dollar 2.73:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 22.912 | ((2*8.95)*(4.01-2.73))=x | 2 8.95 * 4.01 2.73 - * x = | 2:pack 8.95:dollar *:pack 4.01:dollar 2.73:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 19.18 | ((2*8.95)+(4.01-2.73))=x | 2 8.95 * 4.01 2.73 - + x = | 2:pack 8.95:dollar *:dollar 4.01:dollar 2.73:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 11.16 | (((2*8.95)-4.01)-2.73)=x | 2 8.95 * 4.01 - 2.73 - x = | 2:pack 8.95:dollar *:dollar 4.01:dollar -:dollar 2.73:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 3.0465710723192 | (((2*4.01)/8.95)*x)=2.73 | 2 4.01 * 8.95 / x * 2.73 = | 2:pack 4.01:dollar *:pack 8.95:dollar /:pack x:dollar *:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 3.835 | (((2*x)+4.01)-8.95)=2.73 | 2 x * 4.01 + 8.95 - 2.73 = | 2:pack x:dollar *:dollar 4.01:dollar +:dollar 8.95:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 1.83 | ((2*(x+4.01))-8.95)=2.73 | 2 x 4.01 + * 8.95 - 2.73 = | 2:pack x:dollar 4.01:dollar +:dollar *:dollar 8.95:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 3.85748603351955 | (2.73/((4.01-x)*2))=8.95 | 2.73 4.01 x - 2 * / 8.95 = | 2.73:dollar 4.01:dollar x:dollar -:dollar 2:pack *:pack /:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 7.845 | (((2*x)-4.01)-8.95)=2.73 | 2 x * 4.01 - 8.95 - 2.73 = | 2:pack x:dollar *:dollar 4.01:dollar -:dollar 8.95:dollar -:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 4.16251396648045 | (2.73/((x-4.01)*2))=8.95 | 2.73 x 4.01 - 2 * / 8.95 = | 2.73:dollar x:dollar 4.01:dollar -:dollar 2:pack *:pack /:dollar 8.95:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 16.62 | x=(((2*8.95)-4.01)+2.73) | x 2 8.95 * 4.01 - 2.73 + = | x:dollar 2:pack 8.95:dollar *:dollar 4.01:dollar -:dollar 2.73:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 0.9 | ((2*(x-4.01))+8.95)=2.73 | 2 x 4.01 - * 8.95 + 2.73 = | 2:pack x:dollar 4.01:dollar -:dollar *:dollar 8.95:dollar +:dollar 2.73:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 7.15 | ((2*(8.95-4.01))-2.73)=x | 2 8.95 4.01 - * 2.73 - x = | 2:pack 8.95:dollar 4.01:dollar -:dollar *:dollar 2.73:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 18.42 | 7.5 | 4.01=(((2*2.73)+x)-8.95) | 4.01 2 2.73 * x + 8.95 - = | 4.01:dollar 2:pack 2.73:dollar *:dollar x:dollar +:dollar 8.95:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 18.42 | 12.1862842892768 | (((2*8.95)/4.01)*2.73)=x | 2 8.95 * 4.01 / 2.73 * x = | 2:pack 8.95:dollar *:pack 4.01:dollar /:pack 2.73:dollar *:dollar x:dollar =:dollar
