parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 839 solutions found
EXPR: 0 | POS | FRA | 0 | 36.78 | 8.88 | (((10.62*2)+1.59)-13.95)=x | 10.62 2 * 1.59 + 13.95 - x = | 10.62:dollar 2:ticket *:dollar 1.59:dollar +:dollar 13.95:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 10.8479569892473 | (10.62+((2/13.95)*1.59))=x | 10.62 2 13.95 / 1.59 * + x = | 10.62:dollar 2:ticket 13.95:dollar /:ticket 1.59:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 3.11258064516129 | ((10.62*(2/13.95))+1.59)=x | 10.62 2 13.95 / * 1.59 + x = | 10.62:dollar 2:ticket 13.95:dollar /:ticket *:dollar 1.59:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 17.67 | x=(((10.62/2)+13.95)-1.59) | x 10.62 2 / 13.95 + 1.59 - = | x:dollar 10.62:dollar 2:ticket /:dollar 13.95:dollar +:dollar 1.59:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 262.5264 | x=((10.62*2)*(13.95-1.59)) | x 10.62 2 * 13.95 1.59 - * = | x:dollar 10.62:dollar 2:ticket *:ticket 13.95:dollar 1.59:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 36.93 | (10.62+((2*13.95)-1.59))=x | 10.62 2 13.95 * 1.59 - + x = | 10.62:dollar 2:ticket 13.95:dollar *:dollar 1.59:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 2.42090322580645 | x=(((10.62*2)/13.95)*1.59) | x 10.62 2 * 13.95 / 1.59 * = | x:dollar 10.62:dollar 2:ticket *:ticket 13.95:dollar /:ticket 1.59:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 1.97064516129032 | ((10.62/(2*13.95))+1.59)=x | 10.62 2 13.95 * / 1.59 + x = | 10.62:dollar 2:ticket 13.95:dollar *:ticket /:dollar 1.59:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 10.5630107526882 | x=(10.62-(1.59/(2*13.95))) | x 10.62 1.59 2 13.95 * / - = | x:dollar 10.62:dollar 1.59:dollar 2:ticket 13.95:dollar *:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 8.88 | x=(((10.62*2)-13.95)+1.59) | x 10.62 2 * 13.95 - 1.59 + = | x:dollar 10.62:dollar 2:ticket *:dollar 13.95:dollar -:dollar 1.59:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 0.15 | ((10.62+(2*1.59))+x)=13.95 | 10.62 2 1.59 * + x + 13.95 = | 10.62:dollar 2:ticket 1.59:dollar *:dollar +:dollar x:dollar +:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 186.350943396226 | (10.62*((2*13.95)/1.59))=x | 10.62 2 13.95 * 1.59 / * x = | 10.62:dollar 2:ticket 13.95:dollar *:ticket 1.59:dollar /:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 36.93 | x=(10.62-(1.59-(2*13.95))) | x 10.62 1.59 2 13.95 * - - = | x:dollar 10.62:dollar 1.59:dollar 2:ticket 13.95:dollar *:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 36.93 | ((10.62+(2*13.95))-1.59)=x | 10.62 2 13.95 * + 1.59 - x = | 10.62:dollar 2:ticket 13.95:dollar *:dollar +:dollar 1.59:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 5.7 | x=(((10.62*2)-13.95)-1.59) | x 10.62 2 * 13.95 - 1.59 - = | x:dollar 10.62:dollar 2:ticket *:dollar 13.95:dollar -:dollar 1.59:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 46.5877358490566 | (10.62/((2/13.95)*1.59))=x | 10.62 2 13.95 / 1.59 * / x = | 10.62:dollar 2:ticket 13.95:dollar /:ticket 1.59:dollar *:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 40.11 | ((10.62+(2*13.95))+1.59)=x | 10.62 2 13.95 * + 1.59 + x = | 10.62:dollar 2:ticket 13.95:dollar *:dollar +:dollar 1.59:dollar +:dollar x:dollar =:dollar
EXPR: 1 | POS | FRA | 2 | 36.78 | 36.78 | x=(((10.62*2)+13.95)+1.59) | x 10.62 2 * 13.95 + 1.59 + = | x:dollar 10.62:dollar 2:ticket *:dollar 13.95:dollar +:dollar 1.59:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 36.93 | x=(10.62+((2*13.95)-1.59)) | x 10.62 2 13.95 * 1.59 - + = | x:dollar 10.62:dollar 2:ticket 13.95:dollar *:dollar 1.59:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 40.11 | x=(10.62+((2*13.95)+1.59)) | x 10.62 2 13.95 * 1.59 + + = | x:dollar 10.62:dollar 2:ticket 13.95:dollar *:dollar 1.59:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 0.429611650485437 | (10.62/(2*(13.95-1.59)))=x | 10.62 2 13.95 1.59 - * / x = | 10.62:dollar 2:ticket 13.95:dollar 1.59:dollar -:dollar *:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 2 | 36.78 | 186.350943396226 | x=(10.62*((2*13.95)/1.59)) | x 10.62 2 13.95 * 1.59 / * = | x:dollar 10.62:dollar 2:ticket 13.95:dollar *:ticket 1.59:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 36.78 | 3.11258064516129 | ((10.62*(2/13.95))+1.59)=x | 10.62 2 13.95 / * 1.59 + x = | 10.62:dollar 2:ticket 13.95:dollar /:ticket *:dollar 1.59:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 36.78 | 17.67 | x=(((10.62/2)+13.95)-1.59) | x 10.62 2 / 13.95 + 1.59 - = | x:dollar 10.62:dollar 2:ticket /:dollar 13.95:dollar +:dollar 1.59:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 36.78 | 262.5264 | x=((10.62*2)*(13.95-1.59)) | x 10.62 2 * 13.95 1.59 - * = | x:dollar 10.62:dollar 2:ticket *:ticket 13.95:dollar 1.59:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 36.78 | 1.97064516129032 | ((10.62/(2*13.95))+1.59)=x | 10.62 2 13.95 * / 1.59 + x = | 10.62:dollar 2:ticket 13.95:dollar *:ticket /:dollar 1.59:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 36.78 | 5.7 | x=(((10.62*2)-13.95)-1.59) | x 10.62 2 * 13.95 - 1.59 - = | x:dollar 10.62:dollar 2:ticket *:dollar 13.95:dollar -:dollar 1.59:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 36.78 | 46.5877358490566 | (10.62/((2/13.95)*1.59))=x | 10.62 2 13.95 / 1.59 * / x = | 10.62:dollar 2:ticket 13.95:dollar /:ticket 1.59:dollar *:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 3 | 36.78 | 186.350943396226 | x=(10.62*((2*13.95)/1.59)) | x 10.62 2 13.95 * 1.59 / * = | x:dollar 10.62:dollar 2:ticket 13.95:dollar *:ticket 1.59:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 36.78 | 33.6 | (((10.62*2)+13.95)-x)=1.59 | 10.62 2 * 13.95 + x - 1.59 = | 10.62:dollar 2:ticket *:dollar 13.95:dollar +:dollar x:dollar -:dollar 1.59:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 36.78 | 10.23 | (x+((10.62/2)-13.95))=1.59 | x 10.62 2 / 13.95 - + 1.59 = | x:dollar 10.62:dollar 2:ticket /:dollar 13.95:dollar -:dollar +:dollar 1.59:dollar =:dollar
EXPR: 0 | POS | FRA | 4 | 36.78 | 9.435 | (10.62+(2*(x-13.95)))=1.59 | 10.62 2 x 13.95 - * + 1.59 = | 10.62:dollar 2:ticket x:dollar 13.95:dollar -:dollar *:dollar +:dollar 1.59:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 36.78 | 7.05 | (1.59+((10.62/2)+x))=13.95 | 1.59 10.62 2 / x + + 13.95 = | 1.59:dollar 10.62:dollar 2:ticket /:dollar x:dollar +:dollar +:dollar 13.95:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 36.78 | 11.49 | (((10.62+13.95)-1.59)/2)=x | 10.62 13.95 + 1.59 - 2 / x = | 10.62:dollar 13.95:dollar +:dollar 1.59:dollar -:dollar 2:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 36.78 | 4.44 | x=(10.62-((13.95-1.59)/2)) | x 10.62 13.95 1.59 - 2 / - = | x:dollar 10.62:dollar 13.95:dollar 1.59:dollar -:dollar 2:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 36.78 | 0.429611650485437 | x=(10.62/((13.95-1.59)*2)) | x 10.62 13.95 1.59 - 2 * / = | x:dollar 10.62:dollar 13.95:dollar 1.59:dollar -:dollar 2:ticket *:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 36.78 | 35.34 | x=(10.62+((13.95-1.59)*2)) | x 10.62 13.95 1.59 - 2 * + = | x:dollar 10.62:dollar 13.95:dollar 1.59:dollar -:dollar 2:ticket *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 36.78 | 11.49 | (((10.62+13.95)-1.59)/2)=x | 10.62 13.95 + 1.59 - 2 / x = | 10.62:dollar 13.95:dollar +:dollar 1.59:dollar -:dollar 2:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 8 | 36.78 | 35.34 | x=(10.62+((13.95-1.59)*2)) | x 10.62 13.95 1.59 - 2 * + = | x:dollar 10.62:dollar 13.95:dollar 1.59:dollar -:dollar 2:ticket *:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.494623655913978 | (((10.62/2)+1.59)/13.95)=x | 10.62 2 / 1.59 + 13.95 / x = | 10.62:dollar 2:ticket /:dollar 1.59:dollar +:dollar 13.95:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 318.4785 | (((10.62*2)+1.59)*13.95)=x | 10.62 2 * 1.59 + 13.95 * x = | 10.62:dollar 2:ticket *:dollar 1.59:dollar +:dollar 13.95:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 96.255 | (((10.62/2)+1.59)*13.95)=x | 10.62 2 / 1.59 + 13.95 * x = | 10.62:dollar 2:ticket /:dollar 1.59:dollar +:dollar 13.95:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.26 | ((10.62+(2+1.59))-13.95)=x | 10.62 2 1.59 + + 13.95 - x = | 10.62:dollar 2:dollar 1.59:dollar +:dollar +:dollar 13.95:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 96.255 | x=(((10.62/2)+1.59)*13.95) | x 10.62 2 / 1.59 + 13.95 * = | x:dollar 10.62:dollar 2:ticket /:dollar 1.59:dollar +:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.957597890038547 | ((10.62*(2/1.59))/13.95)=x | 10.62 2 1.59 / * 13.95 / x = | 10.62:dollar 2:ticket 1.59:dollar /:ticket *:ticket 13.95:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.989247311827957 | x=((10.62+(2*1.59))/13.95) | x 10.62 2 1.59 * + 13.95 / = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar +:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 24.98 | x=((10.62+2)-(1.59-13.95)) | x 10.62 2 + 1.59 13.95 - - = | x:dollar 10.62:dollar 2:dollar +:dollar 1.59:dollar 13.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 1.40860215053763 | (((10.62*2)-1.59)/13.95)=x | 10.62 2 * 1.59 - 13.95 / x = | 10.62:dollar 2:ticket *:dollar 1.59:dollar -:dollar 13.95:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 28.16 | x=((10.62+2)+(1.59+13.95)) | x 10.62 2 + 1.59 13.95 + + = | x:dollar 10.62:dollar 2:dollar +:dollar 1.59:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 186.350943396226 | (((10.62*2)/1.59)*13.95)=x | 10.62 2 * 1.59 / 13.95 * x = | 10.62:dollar 2:ticket *:ticket 1.59:dollar /:ticket 13.95:dollar *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 10 | 36.78 | 24.16 | x=(10.62-(2-(1.59+13.95))) | x 10.62 2 1.59 13.95 + - - = | x:dollar 10.62:dollar 2:dollar 1.59:dollar 13.95:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 51.894 | x=(((10.62/2)-1.59)*13.95) | x 10.62 2 / 1.59 - 13.95 * = | x:dollar 10.62:dollar 2:ticket /:dollar 1.59:dollar -:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 24.16 | x=((10.62-2)+(1.59+13.95)) | x 10.62 2 - 1.59 13.95 + + = | x:dollar 10.62:dollar 2:dollar -:dollar 1.59:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 20.98 | x=((10.62-2)-(1.59-13.95)) | x 10.62 2 - 1.59 13.95 - - = | x:dollar 10.62:dollar 2:dollar -:dollar 1.59:dollar 13.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 4.9005 | (10.62-((2-1.59)*13.95))=x | 10.62 2 1.59 - 13.95 * - x = | 10.62:dollar 2:ticket 1.59:ticket -:ticket 13.95:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.494623655913978 | x=(((10.62/2)+1.59)/13.95) | x 10.62 2 / 1.59 + 13.95 / = | x:dollar 10.62:dollar 2:ticket /:dollar 1.59:dollar +:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.266666666666667 | x=(((10.62/2)-1.59)/13.95) | x 10.62 2 / 1.59 - 13.95 / = | x:dollar 10.62:dollar 2:ticket /:dollar 1.59:dollar -:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 192.51 | x=((10.62+(2*1.59))*13.95) | x 10.62 2 1.59 * + 13.95 * = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar +:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 1.36679536679537 | ((10.62*2)/(1.59+13.95))=x | 10.62 2 * 1.59 13.95 + / x = | 10.62:dollar 2:ticket *:ticket 1.59:dollar 13.95:dollar +:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 10 | 36.78 | 28.16 | x=(10.62+(2+(1.59+13.95))) | x 10.62 2 1.59 13.95 + + + = | x:dollar 10.62:dollar 2:dollar 1.59:dollar 13.95:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 1.36679536679537 | x=(10.62*(2/(1.59+13.95))) | x 10.62 2 1.59 13.95 + / * = | x:ticket 10.62:dollar 2:ticket 1.59:dollar 13.95:dollar +:dollar /:ticket *:ticket =:ticket
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.619964973730298 | x=(10.62/((2*1.59)+13.95)) | x 10.62 2 1.59 * 13.95 + / = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:ticket 13.95:ticket +:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 28.16 | (10.62+(2+(1.59+13.95)))=x | 10.62 2 1.59 13.95 + + + x = | 10.62:dollar 2:dollar 1.59:dollar 13.95:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 318.4785 | x=(((10.62*2)+1.59)*13.95) | x 10.62 2 * 1.59 + 13.95 * = | x:dollar 10.62:dollar 2:ticket *:dollar 1.59:dollar +:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.533333333333333 | ((10.62-(2*1.59))/13.95)=x | 10.62 2 1.59 * - 13.95 / x = | 10.62:dollar 2:ticket 1.59:dollar *:dollar -:dollar 13.95:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 330.0696 | ((10.62*2)*(1.59+13.95))=x | 10.62 2 * 1.59 13.95 + * x = | 10.62:dollar 2:ticket *:ticket 1.59:dollar 13.95:dollar +:dollar *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.957597890038547 | x=((10.62*(2/1.59))/13.95) | x 10.62 2 1.59 / * 13.95 / = | x:dollar 10.62:dollar 2:ticket 1.59:dollar /:ticket *:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.533333333333333 | x=((10.62-(2*1.59))/13.95) | x 10.62 2 1.59 * - 13.95 / = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar -:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 103.788 | x=((10.62-(2*1.59))*13.95) | x 10.62 2 1.59 * - 13.95 * = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar -:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.957597890038547 | x=((10.62*(2/1.59))/13.95) | x 10.62 2 1.59 / * 13.95 / = | x:ticket 10.62:dollar 2:ticket 1.59:dollar /:ticket *:ticket 13.95:dollar /:ticket =:ticket
EXPR: 0 | POS | FRA | 10 | 36.78 | 0.26 | x=(10.62+((2+1.59)-13.95)) | x 10.62 2 1.59 + 13.95 - + = | x:dollar 10.62:dollar 2:dollar 1.59:dollar +:dollar 13.95:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 28.16 | x=(10.62+((2+1.59)+13.95)) | x 10.62 2 1.59 + 13.95 + + = | x:dollar 10.62:dollar 2:dollar 1.59:dollar +:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 10.3920430107527 | x=(10.62-((2*1.59)/13.95)) | x 10.62 2 1.59 * 13.95 / - = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar 13.95:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 103.788 | ((10.62-(2*1.59))*13.95)=x | 10.62 2 1.59 * - 13.95 * x = | 10.62:dollar 2:ticket 1.59:dollar *:dollar -:dollar 13.95:ticket *:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 46.5877358490566 | x=((10.62/(2*1.59))*13.95) | x 10.62 2 1.59 * / 13.95 * = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:ticket /:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 10 | 36.78 | 27.6558 | (((10.62-2)*1.59)+13.95)=x | 10.62 2 - 1.59 * 13.95 + x = | 10.62:ticket 2:ticket -:ticket 1.59:dollar *:dollar 13.95:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.494623655913978 | (((10.62/2)+1.59)/13.95)=x | 10.62 2 / 1.59 + 13.95 / x = | 10.62:dollar 2:ticket /:dollar 1.59:dollar +:dollar 13.95:ticket /:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.26 | ((10.62+(2+1.59))-13.95)=x | 10.62 2 1.59 + + 13.95 - x = | 10.62:dollar 2:dollar 1.59:dollar +:dollar +:dollar 13.95:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.0674193548387096 | (1.59-((2/13.95)*10.62))=x | 1.59 2 13.95 / 10.62 * - x = | 1.59:dollar 2:ticket 13.95:dollar /:ticket 10.62:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 3.11258064516129 | (1.59+((2/13.95)*10.62))=x | 1.59 2 13.95 / 10.62 * + x = | 1.59:dollar 2:ticket 13.95:dollar /:ticket 10.62:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 8.25 | (1.59+(2*(13.95-10.62)))=x | 1.59 2 13.95 10.62 - * + x = | 1.59:dollar 2:ticket 13.95:dollar 10.62:dollar -:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.957597890038547 | ((10.62*(2/1.59))/13.95)=x | 10.62 2 1.59 / * 13.95 / x = | 10.62:dollar 2:ticket 1.59:dollar /:ticket *:ticket 13.95:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.989247311827957 | x=((10.62+(2*1.59))/13.95) | x 10.62 2 1.59 * + 13.95 / = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar +:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 24.98 | x=((10.62+2)-(1.59-13.95)) | x 10.62 2 + 1.59 13.95 - - = | x:dollar 10.62:dollar 2:dollar +:dollar 1.59:dollar 13.95:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 1.04427966101695 | 13.95=(((10.62*2)/1.59)*x) | 13.95 10.62 2 * 1.59 / x * = | 13.95:dollar 10.62:dollar 2:ticket *:ticket 1.59:dollar /:ticket x:dollar *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 5.7 | 13.95=(((10.62*2)-1.59)-x) | 13.95 10.62 2 * 1.59 - x - = | 13.95:dollar 10.62:dollar 2:ticket *:dollar 1.59:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 10.23 | 13.95=(((10.62/2)-1.59)+x) | 13.95 10.62 2 / 1.59 - x + = | 13.95:dollar 10.62:dollar 2:ticket /:dollar 1.59:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 186.350943396226 | (((10.62*2)/1.59)*13.95)=x | 10.62 2 * 1.59 / 13.95 * x = | 10.62:dollar 2:ticket *:ticket 1.59:dollar /:ticket 13.95:dollar *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 11 | 36.78 | 7.05 | 13.95=(((10.62/2)+1.59)+x) | 13.95 10.62 2 / 1.59 + x + = | 13.95:dollar 10.62:dollar 2:ticket /:dollar 1.59:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 192.51 | x=((10.62+(2*1.59))*13.95) | x 10.62 2 1.59 * + 13.95 * = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar +:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 1.36679536679537 | ((10.62*2)/(1.59+13.95))=x | 10.62 2 * 1.59 13.95 + / x = | 10.62:dollar 2:ticket *:ticket 1.59:dollar 13.95:dollar +:dollar /:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 11 | 36.78 | 28.16 | x=(10.62+(2+(1.59+13.95))) | x 10.62 2 1.59 13.95 + + + = | x:dollar 10.62:dollar 2:dollar 1.59:dollar 13.95:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.619964973730298 | x=(10.62/((2*1.59)+13.95)) | x 10.62 2 1.59 * 13.95 + / = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:ticket 13.95:ticket +:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 2.42090322580645 | 13.95=(10.62*((2*1.59)/x)) | 13.95 10.62 2 1.59 * x / * = | 13.95:dollar 10.62:dollar 2:ticket 1.59:dollar *:ticket x:dollar /:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.591509433962266 | 13.95=((10.62*(2/1.59))+x) | 13.95 10.62 2 1.59 / * x + = | 13.95:dollar 10.62:dollar 2:ticket 1.59:dollar /:ticket *:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 318.4785 | x=(((10.62*2)+1.59)*13.95) | x 10.62 2 * 1.59 + 13.95 * = | x:dollar 10.62:dollar 2:ticket *:dollar 1.59:dollar +:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.15 | 13.95=((10.62+(2*1.59))+x) | 13.95 10.62 2 1.59 * + x + = | 13.95:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 330.0696 | ((10.62*2)*(1.59+13.95))=x | 10.62 2 * 1.59 13.95 + * x = | 10.62:dollar 2:ticket *:ticket 1.59:dollar 13.95:dollar +:dollar *:ticket x:ticket =:ticket
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.15 | 13.95=(10.62+((2*1.59)+x)) | 13.95 10.62 2 1.59 * x + + = | 13.95:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 0.957597890038547 | x=((10.62*(2/1.59))/13.95) | x 10.62 2 1.59 / * 13.95 / = | x:dollar 10.62:dollar 2:ticket 1.59:dollar /:ticket *:dollar 13.95:ticket /:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 103.788 | x=((10.62-(2*1.59))*13.95) | x 10.62 2 1.59 * - 13.95 * = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar -:dollar 13.95:ticket *:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 28.16 | x=(10.62+((2+1.59)+13.95)) | x 10.62 2 1.59 + 13.95 + + = | x:dollar 10.62:dollar 2:dollar 1.59:dollar +:dollar 13.95:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 11 | 36.78 | 10.3920430107527 | x=(10.62-((2*1.59)/13.95)) | x 10.62 2 1.59 * 13.95 / - = | x:dollar 10.62:dollar 2:ticket 1.59:dollar *:dollar 13.95:ticket /:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 36.78 | 0.26 | (((10.62+1.59)+2)-13.95)=x | 10.62 1.59 + 2 + 13.95 - x = | 10.62:dollar 1.59:dollar +:dollar 2:dollar +:dollar 13.95:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 36.78 | 3.74 | ((10.62-(2-x))+1.59)=13.95 | 10.62 2 x - - 1.59 + 13.95 = | 10.62:dollar 2:dollar x:dollar -:dollar -:dollar 1.59:dollar +:dollar 13.95:dollar =:dollar
