parameters: n=7 l=3 k=1 p=5 q=2 m=9
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 9 | 230 | ((45*5)+5)=x | 45 5 * 5 + x = | 45:dollar 5:bill *:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 8 | 9 | 46 | x=((5/5)+45) | x 5 5 / 45 + = | x:dollar 5:dollar 5:bill /:dollar 45:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 8 | 9 | 46 | ((5/5)+45)=x | 5 5 / 45 + x = | 5:dollar 5:bill /:dollar 45:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 45 | 5=((5/45)*x) | 5 5 45 / x * = | 5:dollar 5:bill 45:dollar /:bill x:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 10 | 5=((5*x)-45) | 5 5 x * 45 - = | 5:dollar 5:bill x:dollar *:dollar 45:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 250 | 5=((x/5)-45) | 5 x 5 / 45 - = | 5:dollar x:dollar 5:bill /:dollar 45:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 220 | ((5+x)/5)=45 | 5 x + 5 / 45 = | 5:dollar x:dollar +:dollar 5:bill /:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 4 | ((5+x)*5)=45 | 5 x + 5 * 45 = | 5:dollar x:dollar +:dollar 5:bill *:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 200 | (5+(x/5))=45 | 5 x 5 / + 45 = | 5:dollar x:dollar 5:bill /:dollar +:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 8 | (5+(x*5))=45 | 5 x 5 * + 45 = | 5:dollar x:dollar 5:bill *:dollar +:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 45 | 5=((5/x)*45) | 5 5 x / 45 * = | 5:dollar 5:bill x:dollar /:bill 45:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 44 | 5=(5*(45-x)) | 5 5 45 x - * = | 5:dollar 5:bill 45:dollar x:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 44 | (x+(5/5))=45 | x 5 5 / + 45 = | x:dollar 5:dollar 5:bill /:dollar +:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 8 | (5+(5*x))=45 | 5 5 x * + 45 = | 5:dollar 5:bill x:dollar *:dollar +:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 46 | (x-(5/5))=45 | x 5 5 / - 45 = | x:dollar 5:dollar 5:bill /:dollar -:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 10 | 5=((x*5)-45) | 5 x 5 * 45 - = | 5:dollar x:dollar 5:bill *:dollar 45:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 46 | 5=(5*(x-45)) | 5 5 x 45 - * = | 5:dollar 5:bill x:dollar 45:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 44 | ((5/5)+x)=45 | 5 5 / x + 45 = | 5:dollar 5:bill /:dollar x:dollar +:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 45 | 5=(x*(5/45)) | 5 x 5 45 / * = | 5:dollar x:dollar 5:bill 45:dollar /:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 230 | ((x-5)/5)=45 | x 5 - 5 / 45 = | x:dollar 5:dollar -:dollar 5:bill /:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 4 | ((x+5)*5)=45 | x 5 + 5 * 45 = | x:dollar 5:dollar +:dollar 5:bill *:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 220 | ((x+5)/5)=45 | x 5 + 5 / 45 = | x:dollar 5:dollar +:dollar 5:bill /:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 9 | 9 | 14 | ((x-5)*5)=45 | x 5 - 5 * 45 = | x:dollar 5:dollar -:dollar 5:bill *:dollar 45:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | ((45/5)*5)=x | 45 5 / 5 * x = | 45:dollar 5:bill /:dollar 5:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 55 | x=((45+5)+5) | x 45 5 + 5 + = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | (45+(5-5))=x | 45 5 5 - + x = | 45:dollar 5:dollar 5:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=((45/5)*5) | x 45 5 / 5 * = | x:dollar 45:dollar 5:bill /:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:dollar 45:dollar 5:bill *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 |  | x=(45*(5-5)) | x 45 5 5 - * = | x:dollar 45:dollar 5:bill 5:bill -:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 450 | x=(45*(5+5)) | x 45 5 5 + * = | x:dollar 45:dollar 5:bill 5:bill +:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:dollar 5:bill *:dollar 5:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 250 | x=((45+5)*5) | x 45 5 + 5 * = | x:dollar 45:bill 5:bill +:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 200 | x=((45-5)*5) | x 45 5 - 5 * = | x:dollar 45:bill 5:bill -:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | zoo | (45/(5-5))=x | 45 5 5 - / x = | 45:dollar 5:bill 5:bill -:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | (45-(5-5))=x | 45 5 5 - - x = | 45:dollar 5:dollar 5:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 35 | (45-(5+5))=x | 45 5 5 + - x = | 45:dollar 5:dollar 5:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=((45-5)+5) | x 45 5 - 5 + = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 450 | (45*(5+5))=x | 45 5 5 + * x = | 45:dollar 5:bill 5:bill +:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 55 | ((45+5)+5)=x | 45 5 + 5 + x = | 45:dollar 5:dollar +:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 55 | x=(45+(5+5)) | x 45 5 5 + + = | x:dollar 45:dollar 5:dollar 5:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 35 | x=(45-(5+5)) | x 45 5 5 + - = | x:dollar 45:dollar 5:dollar 5:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=(45*(5/5)) | x 45 5 5 / * = | x:bill 45:dollar 5:bill 5:dollar /:bill *:bill =:bill
EXPR: 0 | POS | INT | 10 | 9 | zoo | x=(45/(5-5)) | x 45 5 5 - / = | x:dollar 45:dollar 5:bill 5:bill -:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | ((45+5)-5)=x | 45 5 + 5 - x = | 45:dollar 5:dollar +:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 250 | ((45+5)*5)=x | 45 5 + 5 * x = | 45:bill 5:bill +:bill 5:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=((45+5)-5) | x 45 5 + 5 - = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 35 | x=((45-5)-5) | x 45 5 - 5 - = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 0 | (45*(5-5))=x | 45 5 5 - * x = | 45:dollar 5:bill 5:bill -:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:dollar 5:bill *:bill 5:dollar /:bill x:bill =:bill
EXPR: 0 | POS | INT | 10 | 9 | 55 | (45+(5+5))=x | 45 5 5 + + x = | 45:dollar 5:dollar 5:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:bill 45:dollar 5:bill *:bill 5:dollar /:bill =:bill
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=(45+(5-5)) | x 45 5 5 - + = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 200 | ((45-5)*5)=x | 45 5 - 5 * x = | 45:bill 5:bill -:bill 5:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | ((45-5)+5)=x | 45 5 - 5 + x = | 45:dollar 5:dollar -:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 35 | ((45-5)-5)=x | 45 5 - 5 - x = | 45:dollar 5:dollar -:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 9 | 45 | (45*(5/5))=x | 45 5 5 / * x = | 45:dollar 5:bill 5:dollar /:bill *:bill x:bill =:bill
EXPR: 0 | POS | INT | 10 | 9 | 45 | x=(45-(5-5)) | x 45 5 5 - - = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | (45+(5-5))=x | 45 5 5 - + x = | 45:dollar 5:dollar 5:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=((45/5)*5) | x 45 5 / 5 * = | x:dollar 45:dollar 5:bill /:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:dollar 45:dollar 5:bill *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 450 | x=(45*(5+5)) | x 45 5 5 + * = | x:dollar 45:dollar 5:bill 5:bill +:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:dollar 5:bill *:dollar 5:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 250 | x=((45+5)*5) | x 45 5 + 5 * = | x:dollar 45:bill 5:bill +:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 35 | (45-(5+5))=x | 45 5 5 + - x = | 45:dollar 5:dollar 5:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 |  | x=(45*(5-5)) | x 45 5 5 - * = | x:dollar 45:dollar 5:bill 5:bill -:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 200 | x=((45-5)*5) | x 45 5 - 5 * = | x:dollar 45:bill 5:bill -:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | zoo | (45/(5-5))=x | 45 5 5 - / x = | 45:dollar 5:bill 5:bill -:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=((45-5)+5) | x 45 5 - 5 + = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | (45-(5-5))=x | 45 5 5 - - x = | 45:dollar 5:dollar 5:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 450 | (45*(5+5))=x | 45 5 5 + * x = | 45:dollar 5:bill 5:bill +:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 55 | ((45+5)+5)=x | 45 5 + 5 + x = | 45:dollar 5:dollar +:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | ((45+5)-5)=x | 45 5 + 5 - x = | 45:dollar 5:dollar +:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=(45*(5/5)) | x 45 5 5 / * = | x:bill 45:dollar 5:bill 5:dollar /:bill *:bill =:bill
EXPR: 0 | POS | INT | 11 | 9 | 35 | x=(45-(5+5)) | x 45 5 5 + - = | x:dollar 45:dollar 5:dollar 5:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 250 | ((45+5)*5)=x | 45 5 + 5 * x = | 45:bill 5:bill +:bill 5:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=(45-(5-5)) | x 45 5 5 - - = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | zoo | x=(45/(5-5)) | x 45 5 5 - / = | x:dollar 45:dollar 5:bill 5:bill -:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 55 | x=(45+(5+5)) | x 45 5 5 + + = | x:dollar 45:dollar 5:dollar 5:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 55 | x=((45+5)+5) | x 45 5 + 5 + = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=((45+5)-5) | x 45 5 + 5 - = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 35 | x=((45-5)-5) | x 45 5 - 5 - = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:dollar 5:bill *:bill 5:dollar /:bill x:bill =:bill
EXPR: 0 | POS | INT | 11 | 9 | 55 | (45+(5+5))=x | 45 5 5 + + x = | 45:dollar 5:dollar 5:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:bill 45:dollar 5:bill *:bill 5:dollar /:bill =:bill
EXPR: 0 | POS | INT | 11 | 9 | 45 | x=(45+(5-5)) | x 45 5 5 - + = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 200 | ((45-5)*5)=x | 45 5 - 5 * x = | 45:bill 5:bill -:bill 5:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 0 | (45*(5-5))=x | 45 5 5 - * x = | 45:dollar 5:bill 5:bill -:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | ((45-5)+5)=x | 45 5 - 5 + x = | 45:dollar 5:dollar -:dollar 5:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | ((45/5)*5)=x | 45 5 / 5 * x = | 45:dollar 5:bill /:dollar 5:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 35 | ((45-5)-5)=x | 45 5 - 5 - x = | 45:dollar 5:dollar -:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 9 | 45 | (45*(5/5))=x | 45 5 5 / * x = | 45:dollar 5:bill 5:dollar /:bill *:bill x:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=(5*(x/5)) | 45 5 x 5 / * = | 45:dollar 5:bill x:dollar 5:bill /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | (45+(5-x))=5 | 45 5 x - + 5 = | 45:dollar 5:dollar x:dollar -:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 55 | (x-(45+5))=5 | x 45 5 + - 5 = | x:dollar 45:dollar 5:dollar +:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | (x-(45-5))=5 | x 45 5 - - 5 = | x:dollar 45:dollar 5:dollar -:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 200 | (x/(45-5))=5 | x 45 5 - / 5 = | x:dollar 45:bill 5:bill -:bill /:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 55 | x=((45+5)+5) | x 45 5 + 5 + = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((x-45)+5)=5 | x 45 - 5 + 5 = | x:dollar 45:dollar -:dollar 5:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | (5*(45/5))=x | 5 45 5 / * x = | 5:bill 45:dollar 5:bill /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=(45-(5-5)) | x 45 5 5 - - = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 250 | (x/(45+5))=5 | x 45 5 + / 5 = | x:dollar 45:bill 5:bill +:bill /:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=(45*(5/5)) | x 45 5 5 / * = | x:dollar 45:bill 5:dollar 5:bill /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 4 | (45/5)=(5+x) | 45 5 / 5 x + = | 45:dollar 5:bill /:dollar 5:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | (45*(5/5))=x | 45 5 5 / * x = | 45:bill 5:dollar 5:bill /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 220 | (45*5)=(5+x) | 45 5 * 5 x + = | 45:dollar 5:bill *:dollar 5:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=(x-(5-5)) | 45 x 5 5 - - = | 45:dollar x:dollar 5:dollar 5:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | zoo | x=(45/(5-5)) | x 45 5 5 - / = | x:dollar 45:dollar 5:bill 5:bill -:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=(5*(45/5)) | x 5 45 5 / * = | x:dollar 5:bill 45:dollar 5:bill /:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 4 | (45/5)=(x+5) | 45 5 / x 5 + = | 45:dollar 5:bill /:dollar x:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | - | 45=(x*(5-5)) | 45 x 5 5 - * = | 45:dollar x:dollar 5:bill 5:bill -:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | ((45-5)-x)=5 | 45 5 - x - 5 = | 45:dollar 5:dollar -:dollar x:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 220 | (45*5)=(x+5) | 45 5 * x 5 + = | 45:dollar 5:bill *:dollar x:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 250 | x=(5*(45+5)) | x 5 45 5 + * = | x:bill 5:bill 45:dollar 5:dollar +:dollar *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45+5)-5)=x | 45 5 + 5 - x = | 45:dollar 5:dollar +:dollar 5:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 55 | ((x-45)-5)=5 | x 45 - 5 - 5 = | x:dollar 45:dollar -:dollar 5:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 4 | 45=((5+x)*5) | 45 5 x + 5 * = | 45:dollar 5:bill x:bill +:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 70 | (x-45)=(5*5) | x 45 - 5 5 * = | x:dollar 45:dollar -:dollar 5:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 55 | x=(5+(45+5)) | x 5 45 5 + + = | x:dollar 5:dollar 45:dollar 5:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 200 | x=(5*(45-5)) | x 5 45 5 - * = | x:bill 5:bill 45:dollar 5:dollar -:dollar *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 14 | 45=((x-5)*5) | 45 x 5 - 5 * = | 45:dollar x:bill 5:bill -:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((x/5)*5) | 45 x 5 / 5 * = | 45:dollar x:dollar 5:bill /:dollar 5:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=(x+(5-5)) | 45 x 5 5 - + = | 45:dollar x:dollar 5:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 4 | 45=((x+5)*5) | 45 x 5 + 5 * = | 45:dollar x:bill 5:bill +:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 230 | (45*5)=(x-5) | 45 5 * x 5 - = | 45:dollar 5:bill *:dollar x:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 14 | (45/5)=(x-5) | 45 5 / x 5 - = | 45:dollar 5:bill /:dollar x:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | x=((45-5)-5) | x 45 5 - 5 - = | x:dollar 45:dollar 5:dollar -:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | zoo | (45/(5-5))=x | 45 5 5 - / x = | 45:dollar 5:bill 5:bill -:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 20 | (45-x)=(5*5) | 45 x - 5 5 * = | 45:dollar x:dollar -:dollar 5:bill 5:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45-x)+5)=5 | 45 x - 5 + 5 = | 45:dollar x:dollar -:dollar 5:dollar +:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | ((45-x)-5)=5 | 45 x - 5 - 5 = | 45:dollar x:dollar -:dollar 5:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | 45=(x+(5+5)) | 45 x 5 5 + + = | 45:dollar x:dollar 5:dollar 5:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 4 | (45/(5+x))=5 | 45 5 x + / 5 = | 45:dollar 5:bill x:bill +:bill /:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((x*5)/5) | 45 x 5 * 5 / = | 45:dollar x:dollar 5:bill *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | (45-(5-5))=x | 45 5 5 - - x = | 45:dollar 5:dollar 5:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=(5-(5-x)) | 45 5 5 x - - = | 45:dollar 5:dollar 5:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 250 | ((45+5)*5)=x | 45 5 + 5 * x = | 45:dollar 5:dollar +:dollar 5:bill *:bill x:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 35 | (45-(5+x))=5 | 45 5 x + - 5 = | 45:dollar 5:dollar x:dollar +:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 55 | 45=(x-(5+5)) | 45 x 5 5 + - = | 45:dollar x:dollar 5:dollar 5:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 |  | x=(45*(5-5)) | x 45 5 5 - * = | x:dollar 45:dollar 5:bill 5:bill -:bill *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | 45=((5+5)+x) | 45 5 5 + x + = | 45:dollar 5:dollar 5:dollar +:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 0 | (45*(5-5))=x | 45 5 5 - * x = | 45:dollar 5:bill 5:bill -:bill *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((x+5)-5) | 45 x 5 + 5 - = | 45:dollar x:dollar 5:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((5-5)+x) | 45 5 5 - x + = | 45:dollar 5:dollar 5:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | 45=((x+5)+5) | 45 x 5 + 5 + = | 45:dollar x:dollar 5:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=((45*5)/5) | x 45 5 * 5 / = | x:dollar 45:dollar 5:bill *:dollar 5:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45+5)-x)=5 | 45 5 + x - 5 = | 45:dollar 5:dollar +:dollar x:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 250 | x=((45+5)*5) | x 45 5 + 5 * = | x:bill 45:dollar 5:dollar +:dollar 5:bill *:bill =:bill
EXPR: 0 | POS | INT | 12 | 9 | 35 | (45-(x+5))=5 | 45 x 5 + - 5 = | 45:dollar x:dollar 5:dollar +:dollar -:dollar 5:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | 45=((5+x)+5) | 45 5 x + 5 + = | 45:dollar 5:dollar x:dollar +:dollar 5:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | 45=((5+x)-5) | 45 5 x + 5 - = | 45:dollar 5:dollar x:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 35 | 45=(5+(5+x)) | 45 5 5 x + + = | 45:dollar 5:dollar 5:dollar x:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | ((45*5)/5)=x | 45 5 * 5 / x = | 45:bill 5:dollar *:dollar 5:bill /:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=((45+5)-5) | x 45 5 + 5 - = | x:dollar 45:dollar 5:dollar +:dollar 5:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 45 | x=(45+(5-5)) | x 45 5 5 - + = | x:dollar 45:dollar 5:dollar 5:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 450 | 45=(x/(5+5)) | 45 x 5 5 + / = | 45:dollar x:dollar 5:bill 5:bill +:bill /:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 9 | 4 | (45/(x+5))=5 | 45 x 5 + / 5 = | 45:dollar x:bill 5:bill +:bill /:dollar 5:dollar =:dollar
