parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 821 solutions found
EXPR: 0 | POS | INT | 0 | 118 | 154 | ((20+2)*(1+6))=x | 20 2 + 1 6 + * x = | 20:carton 2:carton +:carton 1:dollar 6:dollar +:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 118 | 12 | x=(((20-2)*1)-6) | x 20 2 - 1 * 6 - = | x:carton 20:carton 2:carton -:carton 1:dollar *:carton 6:carton -:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 23 | (20-((2+1)-6))=x | 20 2 1 + 6 - - x = | 20:dollar 2:dollar 1:dollar +:dollar 6:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 118 | 16 | (((20+2)*1)-6)=x | 20 2 + 1 * 6 - x = | 20:carton 2:carton +:carton 1:dollar *:carton 6:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 21 | 118 | 11 | (20-((2+1)+6))=x | 20 2 1 + 6 + - x = | 20:dollar 2:dollar 1:dollar +:dollar 6:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 1 | POS | INT | 21 | 118 | 118 | ((2+(1*x))/6)=20 | 2 1 x * + 6 / 20 = | 2:carton 1:dollar x:carton *:carton +:carton 6:dollar /:carton 20:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 133 | (((20+2)*6)+1)=x | 20 2 + 6 * 1 + x = | 20:carton 2:carton +:carton 6:dollar *:carton 1:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 131 | (((20+2)*6)-1)=x | 20 2 + 6 * 1 - x = | 20:carton 2:carton +:carton 6:dollar *:carton 1:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 132 | x=((2+(20*1))*6) | x 2 20 1 * + 6 * = | x:dollar 2:carton 20:dollar 1:carton *:carton +:carton 6:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 13 | (20-((2+6)-1))=x | 20 2 6 + 1 - - x = | 20:dollar 2:dollar 6:dollar +:dollar 1:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 34 | x=(((20*2)-6)*1) | x 20 2 * 6 - 1 * = | x:dollar 20:carton 2:dollar *:carton 6:carton -:carton 1:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 107 | (((20-2)*6)-1)=x | 20 2 - 6 * 1 - x = | 20:carton 2:carton -:carton 6:dollar *:carton 1:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 2 | (((20-2)/6)-1)=x | 20 2 - 6 / 1 - x = | 20:carton 2:carton -:carton 6:dollar /:carton 1:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 12 | (((20-2)*1)-x)=6 | 20 2 - 1 * x - 6 = | 20:carton 2:carton -:carton 1:dollar *:carton x:carton -:carton 6:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 26 | x=(2*(20-(1+6))) | x 2 20 1 6 + - * = | x:carton 2:carton 20:dollar 1:dollar 6:dollar +:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 4 | 20=(2*((1*x)+6)) | 20 2 1 x * 6 + * = | 20:dollar 2:carton 1:carton x:dollar *:dollar 6:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 28 | x=(2*((20*1)-6)) | x 2 20 1 * 6 - * = | x:dollar 2:carton 20:dollar 1:carton *:dollar 6:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 52 | x=(2*((20*1)+6)) | x 2 20 1 * 6 + * = | x:dollar 2:carton 20:dollar 1:carton *:dollar 6:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 22 | 118 | 30 | x=(2*((20+1)-6)) | x 2 20 1 + 6 - * = | x:carton 2:carton 20:dollar 1:dollar +:dollar 6:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 22 | 118 | 26 | x=(2*((20-1)-6)) | x 2 20 1 - 6 - * = | x:carton 2:carton 20:dollar 1:dollar -:dollar 6:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 132 | x=((2+(20*1))*6) | x 2 20 1 * + 6 * = | x:dollar 2:carton 20:dollar 1:carton *:carton +:carton 6:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 118 | 13 | (20-((2+6)-1))=x | 20 2 6 + 1 - - x = | 20:dollar 2:dollar 6:dollar +:dollar 1:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 118 | 34 | x=(((20*2)-6)*1) | x 20 2 * 6 - 1 * = | x:dollar 20:carton 2:dollar *:carton 6:carton -:carton 1:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 23 | 118 | 40 | 6=(((x/20)+1)*2) | 6 x 20 / 1 + 2 * = | 6:carton x:dollar 20:carton /:dollar 1:dollar +:dollar 2:carton *:carton =:carton
EXPR: 0 | POS | INT | 23 | 118 | 52 | x=(2*((20*1)+6)) | x 2 20 1 * 6 + * = | x:dollar 2:carton 20:dollar 1:carton *:dollar 6:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 10 | ((20-x)/2)=(6-1) | 20 x - 2 / 6 1 - = | 20:dollar x:dollar -:dollar 2:carton /:dollar 6:dollar 1:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 80 | ((2+(x/20))*1)=6 | 2 x 20 / + 1 * 6 = | 2:carton x:carton 20:dollar /:carton +:carton 1:dollar *:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 24 | 118 | 60 | ((20/2)*(6/x))=1 | 20 2 / 6 x / * 1 = | 20:dollar 2:carton /:dollar 6:carton x:dollar /:carton *:dollar 1:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 54 | (((2+1)*20)-6)=x | 2 1 + 20 * 6 - x = | 2:carton 1:carton +:carton 20:dollar *:dollar 6:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 80 | (20*((1*6)-2))=x | 20 1 6 * 2 - * x = | 20:carton 1:carton 6:dollar *:dollar 2:dollar -:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 60 | (((20*6)/2)*1)=x | 20 6 * 2 / 1 * x = | 20:carton 6:dollar *:carton 2:dollar /:carton 1:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 25 | 118 | 60 | (20*((1*6)/2))=x | 20 1 6 * 2 / * x = | 20:carton 1:carton 6:dollar *:dollar 2:carton /:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 25 | 118 | 46 | x=(1*((20*2)+6)) | x 1 20 2 * 6 + * = | x:dollar 1:carton 20:carton 2:dollar *:dollar 6:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 122 | x=((2*1)+(20*6)) | x 2 1 * 20 6 * + = | x:dollar 2:carton 1:dollar *:dollar 20:dollar 6:carton *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 26 | (((2-1)*20)+6)=x | 2 1 - 20 * 6 + x = | 2:carton 1:carton -:carton 20:dollar *:dollar 6:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 4 | x=(1*((20/2)-6)) | x 1 20 2 / 6 - * = | x:dollar 1:carton 20:dollar 2:carton /:dollar 6:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 16 | x=(1*((20/2)+6)) | x 1 20 2 / 6 + * = | x:dollar 1:carton 20:dollar 2:carton /:dollar 6:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 25 | 118 | 30 | (((20+1)-6)*2)=x | 20 1 + 6 - 2 * x = | 20:dollar 1:dollar +:dollar 6:dollar -:dollar 2:carton *:carton x:carton =:carton
EXPR: 0 | POS | INT | 25 | 118 | 54 | (((20+1)+6)*2)=x | 20 1 + 6 + 2 * x = | 20:dollar 1:dollar +:dollar 6:dollar +:dollar 2:carton *:carton x:carton =:carton
EXPR: 0 | POS | INT | 26 | 118 | 60 | (20*((1*6)/2))=x | 20 1 6 * 2 / * x = | 20:carton 1:carton 6:dollar *:dollar 2:carton /:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 26 | 118 | 122 | x=((2*1)+(20*6)) | x 2 1 * 20 6 * + = | x:dollar 2:carton 1:dollar *:dollar 20:dollar 6:carton *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 118 | 12 | (20-x)=(6+(2*1)) | 20 x - 6 2 1 * + = | 20:dollar x:dollar -:dollar 6:dollar 2:carton 1:dollar *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 118 | 123 | x=(1+(2+(20*6))) | x 1 2 20 6 * + + = | x:carton 1:carton 2:carton 20:carton 6:dollar *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 27 | 118 | 40 | (((2+1)/20)*x)=6 | 2 1 + 20 / x * 6 = | 2:carton 1:carton +:carton 20:dollar /:carton x:dollar *:dollar 6:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 118 | 23 | (20-((1+x)-6))=2 | 20 1 x + 6 - - 2 = | 20:dollar 1:dollar x:dollar +:dollar 6:dollar -:dollar -:dollar 2:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 118 | 52 | 2=((1*x)/(20+6)) | 2 1 x * 20 6 + / = | 2:carton 1:carton x:dollar *:carton 20:dollar 6:dollar +:dollar /:carton =:carton
EXPR: 0 | POS | INT | 27 | 118 | 28 | 2=((1*x)/(20-6)) | 2 1 x * 20 6 - / = | 2:carton 1:carton x:dollar *:carton 20:dollar 6:dollar -:dollar /:carton =:carton
EXPR: 0 | POS | INT | 27 | 118 | 11 | (20-((1+x)+6))=2 | 20 1 x + 6 + - 2 = | 20:dollar 1:dollar x:dollar +:dollar 6:dollar +:dollar -:dollar 2:dollar =:dollar
EXPR: 0 | POS | INT | 27 | 118 | 13 | 2=((1/x)*(20+6)) | 2 1 x / 20 6 + * = | 2:carton 1:carton x:dollar /:carton 20:dollar 6:dollar +:dollar *:carton =:carton
EXPR: 0 | POS | INT | 27 | 118 | 7 | 2=((1/x)*(20-6)) | 2 1 x / 20 6 - * = | 2:carton 1:carton x:dollar /:carton 20:dollar 6:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 28 | 118 | 61 | x=(1+(20*(6/2))) | x 1 20 6 2 / * + = | x:carton 1:carton 20:carton 6:dollar 2:carton /:dollar *:carton +:carton =:carton
EXPR: 0 | POS | INT | 28 | 118 | 152 | x=((2+6)*(20-1)) | x 2 6 + 20 1 - * = | x:dollar 2:carton 6:carton +:carton 20:dollar 1:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 28 | 118 | 123 | x=(1+(2+(20*6))) | x 1 2 20 6 * + + = | x:carton 1:carton 2:carton 20:carton 6:dollar *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 29 | 118 | 60 | ((20*6)/(x*1))=2 | 20 6 * x 1 * / 2 = | 20:carton 6:dollar *:dollar x:dollar 1:carton *:carton /:dollar 2:dollar =:dollar
EXPR: 0 | POS | INT | 29 | 118 | 61 | x=(1+(20*(6/2))) | x 1 20 6 2 / * + = | x:carton 1:carton 20:carton 6:dollar 2:carton /:dollar *:carton +:carton =:carton
EXPR: 0 | POS | INT | 29 | 118 | 13 | (20-((6+x)-1))=2 | 20 6 x + 1 - - 2 = | 20:dollar 6:dollar x:dollar +:dollar 1:dollar -:dollar -:dollar 2:dollar =:dollar
EXPR: 0 | POS | INT | 30 | 118 | 29 | (((20+2)+1)+6)=x | 20 2 + 1 + 6 + x = | 20:carton 2:carton +:carton 1:carton +:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 246 | (((20*2)+1)*6)=x | 20 2 * 1 + 6 * x = | 20:dollar 2:carton *:carton 1:carton +:carton 6:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 234 | (((20*2)-1)*6)=x | 20 2 * 1 - 6 * x = | 20:dollar 2:carton *:carton 1:carton -:carton 6:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 57 | 1=(20-((x/6)*2)) | 1 20 x 6 / 2 * - = | 1:carton 20:carton x:dollar 6:carton /:dollar 2:carton *:carton -:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 24 | 1=(20/((x-6)+2)) | 1 20 x 6 - 2 + / = | 1:carton 20:carton x:dollar 6:dollar -:dollar 2:dollar +:dollar /:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 27 | (((20+2)-1)+6)=x | 20 2 + 1 - 6 + x = | 20:carton 2:carton +:carton 1:carton -:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 17 | (20+((2+1)-6))=x | 20 2 1 + 6 - + x = | 20:carton 2:carton 1:carton +:carton 6:carton -:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 11 | (20-(2+(1+6)))=x | 20 2 1 6 + + - x = | 20:carton 2:carton 1:carton 6:carton +:carton +:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 25 | (20-(2-(1+6)))=x | 20 2 1 6 + - - x = | 20:carton 2:carton 1:carton 6:carton +:carton -:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 30 | 118 | 280 | x=((20*2)*(1+6)) | x 20 2 * 1 6 + * = | x:dollar 20:carton 2:dollar *:dollar 1:carton 6:carton +:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 30 | 118 | 2 | (20-((2+1)*6))=x | 20 2 1 + 6 * - x = | 20:dollar 2:dollar 1:dollar +:dollar 6:carton *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 30 | 118 | 60 | 2=(6*((20*1)/x)) | 2 6 20 1 * x / * = | 2:carton 6:carton 20:carton 1:dollar *:dollar x:carton /:dollar *:carton =:carton
EXPR: 0 | POS | INT | 31 | 118 | 52 | ((6+(20*1))*2)=x | 6 20 1 * + 2 * x = | 6:dollar 20:dollar 1:carton *:dollar +:dollar 2:carton *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 31 | 118 | 246 | (((20*2)+1)*6)=x | 20 2 * 1 + 6 * x = | 20:dollar 2:carton *:carton 1:carton +:carton 6:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 31 | 118 | 4 | (2*((x*1)+6))=20 | 2 x 1 * 6 + * 20 = | 2:carton x:carton 1:dollar *:dollar 6:dollar +:dollar *:dollar 20:dollar =:dollar
EXPR: 0 | POS | INT | 31 | 118 | 14 | x=(((1-2)*6)+20) | x 1 2 - 6 * 20 + = | x:dollar 1:carton 2:carton -:carton 6:dollar *:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 31 | 118 | 25 | (20-(2-(1+6)))=x | 20 2 1 6 + - - x = | 20:carton 2:carton 1:carton 6:carton +:carton -:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 31 | 118 | 11 | (20-(2+(1+6)))=x | 20 2 1 6 + + - x = | 20:carton 2:carton 1:carton 6:carton +:carton +:carton -:carton x:carton =:carton
EXPR: 0 | POS | INT | 31 | 118 | 18 | 6=((20-x)*(2+1)) | 6 20 x - 2 1 + * = | 6:dollar 20:carton x:carton -:carton 2:dollar 1:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 31 | 118 | 28 | x=(6+(2+(20*1))) | x 6 2 20 1 * + + = | x:carton 6:carton 2:carton 20:carton 1:dollar *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 31 | 118 | 2 | (20-((2+1)*6))=x | 20 2 1 + 6 * - x = | 20:dollar 2:dollar 1:dollar +:dollar 6:carton *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 118 | 16 | (20+(1*(2-6)))=x | 20 1 2 6 - * + x = | 20:carton 1:carton 2:dollar 6:dollar -:dollar *:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 32 | 118 | 8 | (20*(2/(6-1)))=x | 20 2 6 1 - / * x = | 20:carton 2:dollar 6:carton 1:carton -:carton /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 118 | 52 | ((6+(20*1))*2)=x | 6 20 1 * + 2 * x = | 6:dollar 20:dollar 1:carton *:dollar +:dollar 2:carton *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 118 | 34 | x=(((20*2)-6)*1) | x 20 2 * 6 - 1 * = | x:carton 20:carton 2:dollar *:dollar 6:dollar -:dollar 1:carton *:carton =:carton
EXPR: 0 | POS | INT | 32 | 118 | 29 | (((20+2)+6)+1)=x | 20 2 + 6 + 1 + x = | 20:carton 2:carton +:carton 6:carton +:carton 1:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 32 | 118 | 16 | (2+((20*1)-6))=x | 2 20 1 * 6 - + x = | 2:dollar 20:dollar 1:carton *:dollar 6:dollar -:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 118 | 14 | x=(((1-2)*6)+20) | x 1 2 - 6 * 20 + = | x:dollar 1:carton 2:carton -:carton 6:dollar *:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 118 | 46 | x=(((20*2)+6)*1) | x 20 2 * 6 + 1 * = | x:carton 20:carton 2:dollar *:dollar 6:dollar +:dollar 1:carton *:carton =:carton
EXPR: 0 | POS | INT | 32 | 118 | 15 | x=((20+(2-6))-1) | x 20 2 6 - + 1 - = | x:carton 20:carton 2:carton 6:carton -:carton +:carton 1:carton -:carton =:carton
EXPR: 0 | POS | INT | 32 | 118 | 25 | 20=((2+x)-(1+6)) | 20 2 x + 1 6 + - = | 20:carton 2:carton x:carton +:carton 1:carton 6:carton +:carton -:carton =:carton
EXPR: 0 | POS | INT | 32 | 118 | 8 | x=((20*2)/(6-1)) | x 20 2 * 6 1 - / = | x:dollar 20:carton 2:dollar *:dollar 6:carton 1:carton -:carton /:dollar =:dollar
EXPR: 0 | POS | INT | 32 | 118 | 28 | x=(6+(2+(20*1))) | x 6 2 20 1 * + + = | x:carton 6:carton 2:carton 20:carton 1:dollar *:carton +:carton +:carton =:carton
EXPR: 0 | POS | INT | 32 | 118 | 27 | x=(20+((2+6)-1)) | x 20 2 6 + 1 - + = | x:carton 20:carton 2:carton 6:carton +:carton 1:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 33 | 118 | 24 | ((2-6)+(x*1))=20 | 2 6 - x 1 * + 20 = | 2:carton 6:carton -:carton x:dollar 1:carton *:carton +:carton 20:carton =:carton
EXPR: 0 | POS | INT | 33 | 118 | 8 | (20*(2/(6-1)))=x | 20 2 6 1 - / * x = | 20:carton 2:dollar 6:carton 1:carton -:carton /:dollar *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 33 | 118 | 34 | x=(((20*2)-6)*1) | x 20 2 * 6 - 1 * = | x:carton 20:carton 2:dollar *:dollar 6:dollar -:dollar 1:carton *:carton =:carton
EXPR: 0 | POS | INT | 33 | 118 | 46 | x=(((20*2)+6)*1) | x 20 2 * 6 + 1 * = | x:carton 20:carton 2:dollar *:dollar 6:dollar +:dollar 1:carton *:carton =:carton
EXPR: 0 | POS | INT | 33 | 118 | 8 | x=((20*2)/(6-1)) | x 20 2 * 6 1 - / = | x:dollar 20:carton 2:dollar *:dollar 6:carton 1:carton -:carton /:dollar =:dollar
EXPR: 0 | POS | INT | 33 | 118 | 238 | ((1+(x/2))/6)=20 | 1 x 2 / + 6 / 20 = | 1:dollar x:dollar 2:carton /:dollar +:dollar 6:carton /:dollar 20:dollar =:dollar
EXPR: 0 | POS | INT | 33 | 118 | 16 | 1=((2-(6-20))/x) | 1 2 6 20 - - x / = | 1:carton 2:carton 6:carton 20:carton -:carton -:carton x:dollar /:carton =:carton
EXPR: 0 | POS | INT | 33 | 118 | 13 | (2+((6+x)-1))=20 | 2 6 x + 1 - + 20 = | 2:dollar 6:dollar x:dollar +:dollar 1:dollar -:dollar +:dollar 20:dollar =:dollar
EXPR: 0 | POS | INT | 33 | 118 | 27 | x=(20+((2+6)-1)) | x 20 2 6 + 1 - + = | x:carton 20:carton 2:carton 6:carton +:carton 1:carton -:carton +:carton =:carton
EXPR: 0 | POS | INT | 33 | 118 | 12 | ((1*(2+6))+x)=20 | 1 2 6 + * x + 20 = | 1:dollar 2:carton 6:carton +:carton *:carton x:carton +:carton 20:carton =:carton
EXPR: 0 | POS | INT | 34 | 118 | 60 | ((20/2)*6)=(1*x) | 20 2 / 6 * 1 x * = | 20:carton 2:dollar /:carton 6:dollar *:dollar 1:carton x:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 34 | 118 | 23 | (((1*6)/2)+20)=x | 1 6 * 2 / 20 + x = | 1:dollar 6:carton *:dollar 2:carton /:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 34 | 118 | 23 | (((20-2)+6)-x)=1 | 20 2 - 6 + x - 1 = | 20:carton 2:carton -:carton 6:carton +:carton x:carton -:carton 1:carton =:carton
EXPR: 0 | POS | INT | 34 | 118 | 11 | (20-(2+(x+6)))=1 | 20 2 x 6 + + - 1 = | 20:carton 2:carton x:carton 6:carton +:carton +:carton -:carton 1:carton =:carton
EXPR: 0 | POS | INT | 34 | 118 | 60 | ((20/2)*(6/x))=1 | 20 2 / 6 x / * 1 = | 20:dollar 2:carton /:dollar 6:carton x:dollar /:carton *:carton 1:carton =:carton
EXPR: 0 | POS | INT | 34 | 118 | 11 | (((20-2)-6)-x)=1 | 20 2 - 6 - x - 1 = | 20:carton 2:carton -:carton 6:carton -:carton x:carton -:carton 1:carton =:carton
EXPR: 0 | POS | INT | 34 | 118 | 25 | ((20+1)-2)=(x-6) | 20 1 + 2 - x 6 - = | 20:dollar 1:dollar +:dollar 2:dollar -:dollar x:dollar 6:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 34 | 118 | 24 | x=(((6-2)*1)+20) | x 6 2 - 1 * 20 + = | x:dollar 6:carton 2:carton -:carton 1:dollar *:dollar 20:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 34 | 118 | 60 | 1=((6/x)*(20/2)) | 1 6 x / 20 2 / * = | 1:dollar 6:dollar x:carton /:dollar 20:carton 2:dollar /:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 34 | 118 | 60 | (((20/2)*6)/x)=1 | 20 2 / 6 * x / 1 = | 20:dollar 2:carton /:dollar 6:carton *:carton x:dollar /:carton 1:carton =:carton
EXPR: 0 | POS | INT | 35 | 118 | 23 | (((1*6)/2)+20)=x | 1 6 * 2 / 20 + x = | 1:dollar 6:carton *:dollar 2:carton /:dollar 20:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 35 | 118 | 16 | (((2*1)+20)-6)=x | 2 1 * 20 + 6 - x = | 2:dollar 1:carton *:dollar 20:dollar +:dollar 6:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 35 | 118 | 60 | x=(20*((1*6)/2)) | x 20 1 6 * 2 / * = | x:dollar 20:dollar 1:dollar 6:carton *:carton 2:dollar /:carton *:dollar =:dollar
EXPR: 0 | POS | INT | 35 | 118 | 34 | x=(1*((20*2)-6)) | x 1 20 2 * 6 - * = | x:carton 1:carton 20:carton 2:dollar *:dollar 6:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 35 | 118 | 27 | (((2-1)+20)+6)=x | 2 1 - 20 + 6 + x = | 2:carton 1:carton -:carton 20:carton +:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 35 | 118 | 4 | x=(1*((20/2)-6)) | x 1 20 2 / 6 - * = | x:carton 1:carton 20:dollar 2:carton /:dollar 6:dollar -:dollar *:carton =:carton
EXPR: 0 | POS | INT | 36 | 118 | 16 | (((2*1)+20)-6)=x | 2 1 * 20 + 6 - x = | 2:dollar 1:carton *:dollar 20:dollar +:dollar 6:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 36 | 118 | 27 | (((2-1)+20)+6)=x | 2 1 - 20 + 6 + x = | 2:carton 1:carton -:carton 20:carton +:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 37 | 118 | 5 | (20/x)=(1+(6/2)) | 20 x / 1 6 2 / + = | 20:dollar x:carton /:dollar 1:dollar 6:dollar 2:carton /:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 37 | 118 | 17 | (((2+1)+20)-x)=6 | 2 1 + 20 + x - 6 = | 2:carton 1:carton +:carton 20:carton +:carton x:carton -:carton 6:carton =:carton
EXPR: 0 | POS | INT | 37 | 118 | 7 | 2=(1*((20-6)/x)) | 2 1 20 6 - x / * = | 2:carton 1:carton 20:dollar 6:dollar -:dollar x:carton /:dollar *:carton =:carton
EXPR: 0 | POS | INT | 37 | 118 | 23 | x=(((20+6)-1)-2) | x 20 6 + 1 - 2 - = | x:carton 20:carton 6:carton +:carton 1:carton -:carton 2:carton -:carton =:carton
EXPR: 0 | POS | INT | 37 | 118 | 15 | x=(((20-6)-1)+2) | x 20 6 - 1 - 2 + = | x:carton 20:carton 6:carton -:carton 1:carton -:carton 2:carton +:carton =:carton
EXPR: 0 | POS | INT | 37 | 118 | 25 | (((1-2)+20)+6)=x | 1 2 - 20 + 6 + x = | 1:carton 2:carton -:carton 20:carton +:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 37 | 118 | 52 | 2=((1*x)/(20+6)) | 2 1 x * 20 6 + / = | 2:dollar 1:carton x:dollar *:dollar 20:carton 6:carton +:carton /:dollar =:dollar
EXPR: 0 | POS | INT | 37 | 118 | 4 | x=(1-((2-20)/6)) | x 1 2 20 - 6 / - = | x:dollar 1:dollar 2:dollar 20:dollar -:dollar 6:carton /:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 38 | 118 | 23 | x=(((20+6)-1)-2) | x 20 6 + 1 - 2 - = | x:carton 20:carton 6:carton +:carton 1:carton -:carton 2:carton -:carton =:carton
EXPR: 0 | POS | INT | 38 | 118 | 17 | x=(2-(6-(20+1))) | x 2 6 20 1 + - - = | x:carton 2:carton 6:carton 20:carton 1:carton +:carton -:carton -:carton =:carton
EXPR: 0 | POS | INT | 38 | 118 | 25 | (((1-2)+20)+6)=x | 1 2 - 20 + 6 + x = | 1:carton 2:carton -:carton 20:carton +:carton 6:carton +:carton x:carton =:carton
EXPR: 0 | POS | INT | 38 | 118 | 4 | x=(1-((2-20)/6)) | x 1 2 20 - 6 / - = | x:dollar 1:dollar 2:dollar 20:dollar -:dollar 6:carton /:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 39 | 118 | 10 | (((2+1)/6)*20)=x | 2 1 + 6 / 20 * x = | 2:carton 1:carton +:carton 6:dollar /:carton 20:dollar *:carton x:carton =:carton
EXPR: 0 | POS | INT | 39 | 118 | 17 | 1=(2*((20-x)/6)) | 1 2 20 x - 6 / * = | 1:carton 2:carton 20:dollar x:dollar -:dollar 6:carton /:dollar *:carton =:carton
EXPR: 0 | POS | INT | 39 | 118 | 114 | x=(6*(20-(2-1))) | x 6 20 2 1 - - * = | x:dollar 6:carton 20:dollar 2:dollar 1:dollar -:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 39 | 118 | 17 | x=(2-(6-(20+1))) | x 2 6 20 1 + - - = | x:carton 2:carton 6:carton 20:carton 1:carton +:carton -:carton -:carton =:carton
