1 1:0.12953665636387965 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.12953665636387965 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.01496163255952071 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.01496163255952071 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.025632664725853887 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.025632664725853887 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.008139815732382661 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732382661 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.09710240878221037 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.09710240878221037 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.09710240878221037 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.025632664725853887 2:1 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.025632664725853887 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.008139815732405931 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732405931 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.02707184027121969 2:1 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.02707184027121969 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.02707184027121969 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.008247743493432717 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.008247743493432717 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.09376326870393334 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.09376326870393334 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.008139815732384805 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732384805 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.01496163255952071 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.01496163255952071 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.12953665636387965 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.12953665636387965 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.025632664725853887 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.025632664725853887 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09710240878249761 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.09710240878249761 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.008139815732384805 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732384805 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.12953665636387965 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.12953665636387965 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.09376326870364224 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09376326870364224 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09376326870364224 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.13000268856711786 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.13000268856711786 2:0 3:1 4:0 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.1834126220846008 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.1834126220846008 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.1834126220846008 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.008139815732405931 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732405931 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008247743493438367 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.008247743493438367 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008247743493438367 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.5022085429246854 2:1 3:1 4:0 5:1 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:1 15:0 
0 1:0.5022085429246854 2:1 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:1 15:0 
0 1:0.5022085429246854 2:1 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:1 15:0 
0 1:0.2794624418093559 2:0 3:0 4:1 5:0 6:0 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.2794624418093559 2:0 3:0 4:0 5:1 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.2794624418093559 2:0 3:0 4:1 5:0 6:0 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.4423297705940548 2:0 3:1 4:0 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:1 14:1 15:0 
1 1:0.4423297705940548 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:1 14:1 15:0 
0 1:0.4423297705940548 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:0 10:0 11:0 12:0 13:1 14:1 15:0 
1 1:0.4423297705940548 2:0 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501790613 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501790613 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501790613 2:1 3:1 4:1 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.6222299403395303 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.6222299403395303 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.6222299403395303 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.6222299403395303 2:0 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.23148364761152718 2:0 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.23148364761152718 2:0 3:1 4:1 5:0 6:0 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.23148364761152718 2:0 3:1 4:1 5:0 6:0 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.5750531555683136 2:0 3:1 4:1 5:0 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.5750531555683136 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.18905043000659694 2:0 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.18905043000659694 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.18905043000659694 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.37143831018545964 2:1 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.37143831018545964 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.37143831018545964 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.20978132484886564 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.20978132484886564 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.20978132484886564 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3568107905342002 2:1 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3568107905342002 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.3568107905342002 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3428988567213942 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3428988567213942 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:1 3:1 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:1 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:1 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.13000268856711786 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.13000268856711786 2:0 3:1 4:0 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.008139815732405931 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732405931 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.008139815732384805 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732384805 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.08524463599821687 2:1 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.08524463599821687 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.08524463599821687 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09710240878249761 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.09710240878249761 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.05913928550317909 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.05913928550317909 2:1 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:0 3:1 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.562306045590555 2:0 3:1 4:0 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.562306045590555 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.562306045590555 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.562306045590555 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09718817079930035 2:0 3:1 4:1 5:0 6:1 7:0 8:0 9:1 10:0 11:1 12:1 13:0 14:0 15:0 
0 1:0.09718817079930035 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:1 12:1 13:0 14:0 15:0 
0 1:0.013688348500510763 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.013688348500510763 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.013688348500510763 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.09376326870364224 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09376326870364224 2:1 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09376326870364224 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.09822627655865394 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.09822627655865394 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.025627418703235795 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.025627418703235795 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:1 3:1 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.25286030362629525 2:0 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.6222299403395303 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.6222299403395303 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.34289885672094256 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.34289885672094256 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.37143831018545964 2:1 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.37143831018545964 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.37143831018545964 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.37143831018545964 2:0 3:1 4:1 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.37143831018545964 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.37143831018545964 2:0 3:1 4:1 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.6222299403395303 2:0 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.6222299403395303 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.06304414448469269 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.06304414448469269 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.22589896501790613 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501790613 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501790613 2:1 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.4208048560031961 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.4208048560031961 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.4208048560031961 2:0 3:0 4:1 5:0 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.00850253898391361 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.00850253898391361 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.008139815732382661 2:0 3:1 4:1 5:0 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.008139815732382661 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.008139815732382661 2:0 3:1 4:1 5:1 6:1 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.37143831018545964 2:1 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.37143831018545964 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.37143831018545964 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.37143831018545964 2:0 3:1 4:1 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.06583497202605132 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.06583497202605132 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.06583497202605132 2:0 3:1 4:0 5:1 6:1 7:1 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3714383101863649 2:1 3:1 4:0 5:1 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.3714383101863649 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3714383101863649 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.048479426385266464 2:1 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.048479426385266464 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.048479426385266464 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.6384336482149555 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.6384336482149555 2:0 3:0 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.025066142415125756 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.025066142415125756 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.025066142415125756 2:0 3:1 4:0 5:1 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.12250670370590319 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.12250670370590319 2:0 3:1 4:0 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
1 1:0.12250670370590319 2:0 3:1 4:0 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:1 13:0 14:0 15:0 
0 1:0.12250670370590319 2:0 3:1 4:1 5:1 6:1 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.12250670370590319 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.22589896501796666 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:1 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501796666 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3692188315776285 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3692188315776285 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.3692188315776285 2:0 3:0 4:0 5:1 6:1 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.7551630863331491 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:0 10:0 11:0 12:0 13:1 14:0 15:0 
1 1:0.7551630863331491 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.7551630863331491 2:1 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:1 14:0 15:0 
0 1:0.7551630863331491 2:0 3:1 4:1 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.22589896501790613 2:0 3:1 4:0 5:1 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501790613 2:0 3:1 4:1 5:0 6:1 7:1 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.22589896501790613 2:1 3:1 4:1 5:0 6:1 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:1 3:1 4:0 5:1 6:0 7:0 8:0 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
1 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:1 10:0 11:0 12:0 13:0 14:0 15:0 
0 1:0.25286030362629525 2:0 3:1 4:1 5:0 6:0 7:0 8:1 9:0 10:0 11:0 12:0 13:0 14:0 15:0 
