parameters: n=9 l=4 k=1 p=5 q=2 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 74 | 220 | (((109*2)+13)-11)=x | 109 2 * 13 + 11 - x = | 109:dollar 2:shirt *:dollar 13:dollar +:dollar 11:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 135 | x=((109+2)+(13+11)) | x 109 2 + 13 11 + + = | x:dollar 109:dollar 2:dollar +:dollar 13:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 109 | x=((109-2)+(13-11)) | x 109 2 - 13 11 - + = | x:dollar 109:dollar 2:dollar -:dollar 13:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 87 | x=((109+2)-(13+11)) | x 109 2 + 13 11 + - = | x:dollar 109:dollar 2:dollar +:dollar 13:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 131 | x=(109-(2-(13+11))) | x 109 2 13 11 + - - = | x:dollar 109:dollar 2:dollar 13:dollar 11:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 83 | x=(109-(2+(13+11))) | x 109 2 13 11 + + - = | x:dollar 109:dollar 2:dollar 13:dollar 11:dollar +:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 131 | x=((109-2)+(13+11)) | x 109 2 - 13 11 + + = | x:dollar 109:dollar 2:dollar -:dollar 13:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 105 | x=((109-2)-(13-11)) | x 109 2 - 13 11 - - = | x:dollar 109:dollar 2:dollar -:dollar 13:dollar 11:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 230 | (109-((2-13)*11))=x | 109 2 13 - 11 * - x = | 109:dollar 2:shirt 13:shirt -:shirt 11:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 1485 | x=((109+(2*13))*11) | x 109 2 13 * + 11 * = | x:dollar 109:dollar 2:shirt 13:dollar *:dollar +:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 87 | x=(109+(2-(13+11))) | x 109 2 13 11 + - + = | x:dollar 109:dollar 2:dollar 13:dollar 11:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 135 | x=(109+(2+(13+11))) | x 109 2 13 11 + + + = | x:dollar 109:dollar 2:dollar 13:dollar 11:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 109 | x=(109*(2/(13-11))) | x 109 2 13 11 - / * = | x:shirt 109:dollar 2:shirt 13:dollar 11:dollar -:dollar /:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 10 | 74 | 83 | x=((109-2)-(13+11)) | x 109 2 - 13 11 + - = | x:dollar 109:dollar 2:dollar -:dollar 13:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 135 | (109+(2+(13+11)))=x | 109 2 13 11 + + + x = | 109:dollar 2:dollar 13:dollar 11:dollar +:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 2541 | x=(((109*2)+13)*11) | x 109 2 * 13 + 11 * = | x:dollar 109:dollar 2:shirt *:dollar 13:dollar +:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 5232 | ((109*2)*(13+11))=x | 109 2 * 13 11 + * x = | 109:dollar 2:shirt *:shirt 13:dollar 11:dollar +:dollar *:shirt x:shirt =:shirt
EXPR: 0 | POS | INT | 10 | 74 | 913 | ((109-(2*13))*11)=x | 109 2 13 * - 11 * x = | 109:dollar 2:shirt 13:dollar *:dollar -:dollar 11:shirt *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 913 | x=((109-(2*13))*11) | x 109 2 13 * - 11 * = | x:dollar 109:dollar 2:shirt 13:dollar *:dollar -:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 109 | x=(109-((2-13)+11)) | x 109 2 13 - 11 + - = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 113 | x=(109+((2+13)-11)) | x 109 2 13 + 11 - + = | x:dollar 109:dollar 2:dollar 13:dollar +:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 87 | x=(109+((2-13)-11)) | x 109 2 13 - 11 - + = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 83 | x=(109-((2+13)+11)) | x 109 2 13 + 11 + - = | x:dollar 109:dollar 2:dollar 13:dollar +:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 109 | x=(((109+2)-13)+11) | x 109 2 + 13 - 11 + = | x:dollar 109:dollar 2:dollar +:dollar 13:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 135 | x=(109+((2+13)+11)) | x 109 2 13 + 11 + + = | x:dollar 109:dollar 2:dollar 13:dollar +:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 274 | (109+((2+13)*11))=x | 109 2 13 + 11 * + x = | 109:dollar 2:shirt 13:shirt +:shirt 11:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 118 | (((2*11)-x)+109)=13 | 2 11 * x - 109 + 13 = | 2:shirt 11:dollar *:dollar x:dollar -:dollar 109:dollar +:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 1635 | x=(109*((2*13)-11)) | x 109 2 13 * 11 - * = | x:dollar 109:dollar 2:shirt 13:dollar *:shirt 11:shirt -:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 4033 | x=(109*((2*13)+11)) | x 109 2 13 * 11 + * = | x:dollar 109:dollar 2:shirt 13:dollar *:shirt 11:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 10 | 74 | 109 | (109*(2/(13-11)))=x | 109 2 13 11 - / * x = | 109:dollar 2:shirt 13:dollar 11:dollar -:dollar /:shirt *:shirt x:shirt =:shirt
EXPR: 0 | POS | INT | 11 | 74 | 113 | ((109+(2+13))-11)=x | 109 2 13 + + 11 - x = | 109:dollar 2:dollar 13:dollar +:dollar +:dollar 11:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 109 | x=((109+2)-(13-11)) | x 109 2 + 13 11 - - = | x:dollar 109:dollar 2:dollar +:dollar 13:dollar 11:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 109 | x=((109-2)+(13-11)) | x 109 2 - 13 11 - + = | x:dollar 109:dollar 2:dollar -:dollar 13:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 194 | 11=(((109*2)-13)-x) | 11 109 2 * 13 - x - = | 11:dollar 109:dollar 2:shirt *:dollar 13:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 87 | x=((109+2)-(13+11)) | x 109 2 + 13 11 + - = | x:dollar 109:dollar 2:dollar +:dollar 13:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 124 | 11=((109+(2*13))-x) | 11 109 2 13 * + x - = | 11:dollar 109:dollar 2:shirt 13:dollar *:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 1485 | x=((109+(2*13))*11) | x 109 2 13 * + 11 * = | x:dollar 109:dollar 2:shirt 13:dollar *:dollar +:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 124 | (x-((2*13)-11))=109 | x 2 13 * 11 - - 109 = | x:dollar 2:shirt 13:dollar *:dollar 11:dollar -:dollar -:dollar 109:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 135 | x=(109+(2+(13+11))) | x 109 2 13 11 + + + = | x:dollar 109:dollar 2:dollar 13:dollar 11:dollar +:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 72 | (x+((2*13)+11))=109 | x 2 13 * 11 + + 109 = | x:dollar 2:shirt 13:dollar *:dollar 11:dollar +:dollar +:dollar 109:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 2541 | x=(((109*2)+13)*11) | x 109 2 * 13 + 11 * = | x:dollar 109:dollar 2:shirt *:dollar 13:dollar +:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 5232 | ((109*2)*(13+11))=x | 109 2 * 13 11 + * x = | 109:dollar 2:shirt *:shirt 13:dollar 11:dollar +:dollar *:shirt x:shirt =:shirt
EXPR: 0 | POS | INT | 11 | 74 | 124 | 11=(109+((2*13)-x)) | 11 109 2 13 * x - + = | 11:dollar 109:dollar 2:shirt 13:dollar *:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 72 | 11=(109-((2*13)+x)) | 11 109 2 13 * x + - = | 11:dollar 109:dollar 2:shirt 13:dollar *:dollar x:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 913 | x=((109-(2*13))*11) | x 109 2 13 * - 11 * = | x:dollar 109:dollar 2:shirt 13:dollar *:dollar -:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 109 | x=(109-((2-13)+11)) | x 109 2 13 - 11 + - = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 109 | x=(((109+2)-13)+11) | x 109 2 + 13 - 11 + = | x:dollar 109:dollar 2:dollar +:dollar 13:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 135 | x=(109+((2+13)+11)) | x 109 2 13 + 11 + + = | x:dollar 109:dollar 2:dollar 13:dollar +:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 274 | (109+((2+13)*11))=x | 109 2 13 + 11 * + x = | 109:dollar 2:shirt 13:shirt +:shirt 11:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 11 | 74 | 913 | ((109-(2*13))*11)=x | 109 2 13 * - 11 * x = | 109:dollar 2:shirt 13:dollar *:dollar -:dollar 11:shirt *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 113 | (((109+13)+2)-11)=x | 109 13 + 2 + 11 - x = | 109:dollar 13:dollar +:dollar 2:dollar +:dollar 11:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 87 | (((109+2)-11)-13)=x | 109 2 + 11 - 13 - x = | 109:dollar 2:dollar +:dollar 11:dollar -:dollar 13:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 109 | (109+(2+(11-13)))=x | 109 2 11 13 - + + x = | 109:dollar 2:dollar 11:dollar 13:dollar -:dollar +:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 113 | x=((109+2)-(11-13)) | x 109 2 + 11 13 - - = | x:dollar 109:dollar 2:dollar +:dollar 11:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 87 | x=(2+(109-(13+11))) | x 2 109 13 11 + - + = | x:dollar 2:dollar 109:dollar 13:dollar 11:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 105 | x=(109-((2-11)+13)) | x 109 2 11 - 13 + - = | x:dollar 109:dollar 2:dollar 11:dollar -:dollar 13:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 2691 | x=(((109*2)-11)*13) | x 109 2 * 11 - 13 * = | x:dollar 109:dollar 2:shirt *:dollar 11:dollar -:dollar 13:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 87 | x=(109+((2-11)-13)) | x 109 2 11 - 13 - + = | x:dollar 109:dollar 2:dollar 11:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 113 | x=(109+((2-11)+13)) | x 109 2 11 - 13 + + = | x:dollar 109:dollar 2:dollar 11:dollar -:dollar 13:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 83 | x=(109-((2+11)+13)) | x 109 2 11 + 13 + - = | x:dollar 109:dollar 2:dollar 11:dollar +:dollar 13:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 109 | x=((109-2)-(11-13)) | x 109 2 - 11 13 - - = | x:dollar 109:dollar 2:dollar -:dollar 11:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 109 | x=(109+((13-2)-11)) | x 109 13 2 - 11 - + = | x:dollar 109:dollar 13:dollar 2:dollar -:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 131 | x=(109+((13-2)+11)) | x 109 13 2 - 11 + + = | x:dollar 109:dollar 13:dollar 2:dollar -:dollar 11:dollar +:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 113 | x=(((109+2)-11)+13) | x 109 2 + 11 - 13 + = | x:dollar 109:dollar 2:dollar +:dollar 11:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 131 | x=(109-((2-11)-13)) | x 109 2 11 - 13 - - = | x:dollar 109:dollar 2:dollar 11:dollar -:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 1395 | ((109*13)-(2*11))=x | 109 13 * 2 11 * - x = | 109:shirt 13:dollar *:dollar 2:shirt 11:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 12 | 74 | 1439 | ((109*13)+(2*11))=x | 109 13 * 2 11 * + x = | 109:shirt 13:dollar *:dollar 2:shirt 11:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 74 | 37 | (13+(2*(x+11)))=109 | 13 2 x 11 + * + 109 = | 13:dollar 2:shirt x:dollar 11:dollar +:dollar *:dollar +:dollar 109:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 74 | 87 | x=(109+((2-11)-13)) | x 109 2 11 - 13 - + = | x:dollar 109:dollar 2:dollar 11:dollar -:dollar 13:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 74 | 83 | x=(109-((2+11)+13)) | x 109 2 11 + 13 + - = | x:dollar 109:dollar 2:dollar 11:dollar +:dollar 13:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 74 | 109 | x=((109-2)-(11-13)) | x 109 2 - 11 13 - - = | x:dollar 109:dollar 2:dollar -:dollar 11:dollar 13:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 74 | 109 | x=(109+((13-2)-11)) | x 109 13 2 - 11 - + = | x:dollar 109:dollar 13:dollar 2:dollar -:dollar 11:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 74 | 113 | x=(((109+2)-11)+13) | x 109 2 + 11 - 13 + = | x:dollar 109:dollar 2:dollar +:dollar 11:dollar -:dollar 13:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 13 | 74 | 1439 | ((109*13)+(2*11))=x | 109 13 * 2 11 * + x = | 109:shirt 13:dollar *:dollar 2:shirt 11:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 87 | (((109+2)-11)-x)=13 | 109 2 + 11 - x - 13 = | 109:dollar 2:dollar +:dollar 11:dollar -:dollar x:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 105 | (109-(2+(x-11)))=13 | 109 2 x 11 - + - 13 = | 109:dollar 2:dollar x:dollar 11:dollar -:dollar +:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 1164 | (((109-2)*11)-x)=13 | 109 2 - 11 * x - 13 = | 109:shirt 2:shirt -:shirt 11:dollar *:dollar x:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 109 | (109+(2-(x-11)))=13 | 109 2 x 11 - - + 13 = | 109:dollar 2:dollar x:dollar 11:dollar -:dollar -:dollar +:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 146 | x=((11+(2*13))+109) | x 11 2 13 * + 109 + = | x:dollar 11:dollar 2:shirt 13:dollar *:dollar +:dollar 109:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 83 | (((109-2)-11)-x)=13 | 109 2 - 11 - x - 13 = | 109:dollar 2:dollar -:dollar 11:dollar -:dollar x:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 2372 | x=(2*((109*11)-13)) | x 2 109 11 * 13 - * = | x:dollar 2:shirt 109:shirt 11:dollar *:dollar 13:dollar -:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 2424 | x=(2*((109*11)+13)) | x 2 109 11 * 13 + * = | x:dollar 2:shirt 109:shirt 11:dollar *:dollar 13:dollar +:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 109 | ((109+(2+11))-x)=13 | 109 2 11 + + x - 13 = | 109:dollar 2:dollar 11:dollar +:dollar +:dollar x:dollar -:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 109 | ((109+(2-x))+11)=13 | 109 2 x - + 11 + 13 = | 109:dollar 2:dollar x:dollar -:dollar +:dollar 11:dollar +:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 113 | 2=((x-(109+13))+11) | 2 x 109 13 + - 11 + = | 2:dollar x:dollar 109:dollar 13:dollar +:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 14 | 74 | 109 | ((109-x)+(2+11))=13 | 109 x - 2 11 + + 13 = | 109:dollar x:dollar -:dollar 2:dollar 11:dollar +:dollar +:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 87 | x=(2-((13-109)+11)) | x 2 13 109 - 11 + - = | x:dollar 2:dollar 13:dollar 109:dollar -:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 105 | x=(109-((13-11)+2)) | x 109 13 11 - 2 + - = | x:dollar 109:dollar 13:dollar 11:dollar -:dollar 2:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 2541 | x=((13+(109*2))*11) | x 13 109 2 * + 11 * = | x:dollar 13:shirt 109:dollar 2:shirt *:shirt +:shirt 11:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 109 | ((2-(13-109))+11)=x | 2 13 109 - - 11 + x = | 2:dollar 13:dollar 109:dollar -:dollar -:dollar 11:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 504 | x=((109+(13*11))*2) | x 109 13 11 * + 2 * = | x:dollar 109:dollar 13:shirt 11:dollar *:dollar +:dollar 2:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 1173 | ((109*11)-(2*13))=x | 109 11 * 2 13 * - x = | 109:shirt 11:dollar *:dollar 2:shirt 13:dollar *:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 1225 | ((109*11)+(2*13))=x | 109 11 * 2 13 * + x = | 109:shirt 11:dollar *:dollar 2:shirt 13:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 15 | 74 | 222 | x=((109+(13-11))*2) | x 109 13 11 - + 2 * = | x:shirt 109:dollar 13:dollar 11:dollar -:dollar +:dollar 2:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 16 | 74 | 87 | x=(2-((13-109)+11)) | x 2 13 109 - 11 + - = | x:dollar 2:dollar 13:dollar 109:dollar -:dollar 11:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 74 | 105 | x=(109-((13-11)+2)) | x 109 13 11 - 2 + - = | x:dollar 109:dollar 13:dollar 11:dollar -:dollar 2:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 74 | 2541 | x=((13+(109*2))*11) | x 13 109 2 * + 11 * = | x:dollar 13:shirt 109:dollar 2:shirt *:shirt +:shirt 11:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 74 | 109 | ((2-(13-109))+11)=x | 2 13 109 - - 11 + x = | 2:dollar 13:dollar 109:dollar -:dollar -:dollar 11:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 16 | 74 | 222 | x=((109+(13-11))*2) | x 109 13 11 - + 2 * = | x:shirt 109:dollar 13:dollar 11:dollar -:dollar +:dollar 2:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 16 | 74 | 1225 | ((109*11)+(2*13))=x | 109 11 * 2 13 * + x = | 109:shirt 11:dollar *:dollar 2:shirt 13:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 74 | 109 | (13-((2-109)+11))=x | 13 2 109 - 11 + - x = | 13:dollar 2:dollar 109:dollar -:dollar 11:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 74 | 87 | (((109-x)-11)+2)=13 | 109 x - 11 - 2 + 13 = | 109:dollar x:dollar -:dollar 11:dollar -:dollar 2:dollar +:dollar 13:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 74 | 131 | 2=(13-(x-(109+11))) | 2 13 x 109 11 + - - = | 2:dollar 13:dollar x:dollar 109:dollar 11:dollar +:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 74 | 109 | 2=(13+(x-(109+11))) | 2 13 x 109 11 + - + = | 2:dollar 13:dollar x:dollar 109:dollar 11:dollar +:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 74 | 105 | 13=((109-(2+x))+11) | 13 109 2 x + - 11 + = | 13:dollar 109:dollar 2:dollar x:dollar +:dollar -:dollar 11:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 17 | 74 | 87 | 2=(13+(x-(109-11))) | 2 13 x 109 11 - - + = | 2:dollar 13:dollar x:dollar 109:dollar 11:dollar -:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 18 | 74 | 109 | 11=(13-(x*(2/109))) | 11 13 x 2 109 / * - = | 11:dollar 13:dollar x:dollar 2:shirt 109:dollar /:shirt *:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 18 | 74 | 1439 | ((2*11)+(109*13))=x | 2 11 * 109 13 * + x = | 2:shirt 11:dollar *:dollar 109:shirt 13:dollar *:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 19 | 74 | 2977 | x=((11+(109*2))*13) | x 11 109 2 * + 13 * = | x:dollar 11:shirt 109:dollar 2:shirt *:shirt +:shirt 13:dollar *:dollar =:dollar
EXPR: 0 | POS | INT | 19 | 74 | 109 | x=(2-((13-11)-109)) | x 2 13 11 - 109 - - = | x:dollar 2:dollar 13:dollar 11:dollar -:dollar 109:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 220 | (((109*2)+13)-11)=x | 109 2 * 13 + 11 - x = | 109:shirt 2:dollar *:dollar 13:dollar +:dollar 11:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 110 | x=(109-((2-13)/11)) | x 109 2 13 - 11 / - = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar 11:shirt /:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 230 | x=(109-((2-13)*11)) | x 109 2 13 - 11 * - = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar 11:shirt *:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 913 | x=((109-(2*13))*11) | x 109 2 13 * - 11 * = | x:shirt 109:dollar 2:shirt 13:dollar *:dollar -:dollar 11:shirt *:shirt =:shirt
EXPR: 0 | POS | INT | 20 | 74 | 274 | x=(109+((2+13)*11)) | x 109 2 13 + 11 * + = | x:dollar 109:dollar 2:dollar 13:dollar +:dollar 11:shirt *:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 1624 | x=((109*(2+13))-11) | x 109 2 13 + * 11 - = | x:dollar 109:shirt 2:dollar 13:dollar +:dollar *:dollar 11:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 108 | x=(109+((2-13)/11)) | x 109 2 13 - 11 / + = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar 11:shirt /:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 1078 | x=((109+(2-13))*11) | x 109 2 13 - + 11 * = | x:dollar 109:dollar 2:dollar 13:dollar -:dollar +:dollar 11:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 75 | ((109*2)-(13*11))=x | 109 2 * 13 11 * - x = | 109:dollar 2:shirt *:shirt 13:shirt 11:dollar *:shirt -:shirt x:shirt =:shirt
EXPR: 0 | POS | INT | 20 | 74 | 361 | ((109*2)+(13*11))=x | 109 2 * 13 11 * + x = | 109:dollar 2:shirt *:shirt 13:shirt 11:dollar *:shirt +:shirt x:shirt =:shirt
EXPR: 0 | POS | INT | 20 | 74 | 2834 | (109*(2+(13+11)))=x | 109 2 13 11 + + * x = | 109:dollar 2:shirt 13:shirt 11:shirt +:shirt +:shirt *:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 |  | x=(109*((2-13)+11)) | x 109 2 13 - 11 + * = | x:dollar 109:dollar 2:shirt 13:shirt -:shirt 11:shirt +:shirt *:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 109 | x=(2-((13-11)-109)) | x 2 13 11 - 109 - - = | x:dollar 2:dollar 13:dollar 11:dollar -:dollar 109:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 21 | x=(((109*2)+13)/11) | x 109 2 * 13 + 11 / = | x:shirt 109:dollar 2:shirt *:shirt 13:shirt +:shirt 11:dollar /:shirt =:shirt
EXPR: 0 | POS | INT | 20 | 74 | 113 | 2=((11-(109+13))+x) | 2 11 109 13 + - x + = | 2:dollar 11:dollar 109:dollar 13:dollar +:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | INT | 20 | 74 | 194 | ((109*2)-(13+11))=x | 109 2 * 13 11 + - x = | 109:shirt 2:dollar *:dollar 13:dollar 11:dollar +:dollar -:dollar x:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 75 | 11=(((109*2)-x)/13) | 11 109 2 * x - 13 / = | 11:dollar 109:dollar 2:shirt *:dollar x:dollar -:dollar 13:shirt /:dollar =:dollar
EXPR: 0 | POS | INT | 21 | 74 | 109 | x=((2+(11-13))+109) | x 2 11 13 - + 109 + = | x:dollar 2:dollar 11:dollar 13:dollar -:dollar +:dollar 109:dollar +:dollar =:dollar
