parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 90 | 224 | x=(((24*14)/3)*2) | x 24 14 * 3 / 2 * = | x:wheel 24:bicycle 14:tricycle *:bicycle 3:wheel /:bicycle 2:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 4 | x=((24-14)-(3*2)) | x 24 14 - 3 2 * - = | x:wheel 24:wheel 14:wheel -:wheel 3:tricycle 2:wheel *:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 43 | x=((24+3)+(14+2)) | x 24 3 + 14 2 + + = | x:wheel 24:wheel 3:wheel +:wheel 14:wheel 2:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 11 | x=((24+(3-14))-2) | x 24 3 14 - + 2 - = | x:wheel 24:wheel 3:wheel 14:wheel -:wheel +:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 110 | x=(((24/3)*14)-2) | x 24 3 / 14 * 2 - = | x:wheel 24:tricycle 3:wheel /:tricycle 14:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 65 | x=((24*3)-(14/2)) | x 24 3 * 14 2 / - = | x:wheel 24:bicycle 3:wheel *:wheel 14:wheel 2:tricycle /:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 504 | x=(24*((14*3)/2)) | x 24 14 3 * 2 / * = | x:wheel 24:tricycle 14:bicycle 3:wheel *:wheel 2:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 224 | x=(24*((14*2)/3)) | x 24 14 2 * 3 / * = | x:wheel 24:tricycle 14:tricycle 2:wheel *:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 72 | x=(24+(3*(14+2))) | x 24 3 14 2 + * + = | x:wheel 24:wheel 3:wheel 14:tricycle 2:tricycle +:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 262 | x=((24*(14-3))-2) | x 24 14 3 - * 2 - = | x:tricycle 24:bicycle 14:tricycle 3:tricycle -:tricycle *:tricycle 2:tricycle -:tricycle =:tricycle
EXPR: 0 | POS | INT | 31 | 90 | 224 | x=(24*((14*2)/3)) | x 24 14 2 * 3 / * = | x:wheel 24:wheel 14:tricycle 2:wheel *:tricycle 3:bicycle /:tricycle *:wheel =:wheel
EXPR: 0 | POS | INT | 31 | 90 | 504 | x=((24*14)*(3/2)) | x 24 14 * 3 2 / * = | x:wheel 24:tricycle 14:bicycle *:tricycle 3:wheel 2:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 55 | 24=(x-((14*2)+3)) | 24 x 14 2 * 3 + - = | 24:wheel x:wheel 14:bicycle 2:wheel *:wheel 3:wheel +:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 504 | 2=(24*((14*3)/x)) | 2 24 14 3 * x / * = | 2:wheel 24:bicycle 14:tricycle 3:wheel *:wheel x:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 504 | 2=(24*((14*3)/x)) | 2 24 14 3 * x / * = | 2:wheel 24:bicycle 14:tricycle 3:wheel *:wheel x:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 24 | 24=(((14+2)*3)-x) | 24 14 2 + 3 * x - = | 24:wheel 14:tricycle 2:tricycle +:tricycle 3:wheel *:wheel x:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 12 | 24=(((14-2)*3)-x) | 24 14 2 - 3 * x - = | 24:wheel 14:tricycle 2:tricycle -:tricycle 3:wheel *:wheel x:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 65 | 14=(x-((24*2)+3)) | 14 x 24 2 * 3 + - = | 14:wheel x:wheel 24:bicycle 2:wheel *:wheel 3:wheel +:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 59 | 14=(x-((24*2)-3)) | 14 x 24 2 * 3 - - = | 14:wheel x:wheel 24:bicycle 2:wheel *:wheel 3:wheel -:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 2 | 14=(((24/3)*x)-2) | 14 24 3 / x * 2 - = | 14:tricycle 24:bicycle 3:wheel /:bicycle x:tricycle *:tricycle 2:tricycle -:tricycle =:tricycle
EXPR: 0 | POS | INT | 32 | 90 | 20 | 24=(((14*3)-x)+2) | 24 14 3 * x - 2 + = | 24:tricycle 14:tricycle 3:wheel *:tricycle x:tricycle -:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 32 | 90 | 11 | (24+((3-14)-x))=2 | 24 3 14 - x - + 2 = | 24:wheel 3:wheel 14:wheel -:wheel x:wheel -:wheel +:wheel 2:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 669 | (24*14)=((3+x)/2) | 24 14 * 3 x + 2 / = | 24:bicycle 14:wheel *:wheel 3:wheel x:wheel +:wheel 2:tricycle /:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 669 | (24*14)=((3+x)/2) | 24 14 * 3 x + 2 / = | 24:bicycle 14:wheel *:wheel 3:wheel x:wheel +:wheel 2:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 88 | (24*3)=(x-(14+2)) | 24 3 * x 14 2 + - = | 24:bicycle 3:wheel *:wheel x:wheel 14:wheel 2:wheel +:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 16 | 24=((14*3)-(2+x)) | 24 14 3 * 2 x + - = | 24:wheel 14:wheel 3:bicycle *:wheel 2:wheel x:wheel +:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 336 | 24=((x/14)*(3-2)) | 24 x 14 / 3 2 - * = | 24:wheel x:tricycle 14:wheel /:tricycle 3:wheel 2:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 189 | 14=((x/(24+3))*2) | 14 x 24 3 + / 2 * = | 14:tricycle x:tricycle 24:bicycle 3:bicycle +:bicycle /:tricycle 2:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 32 | 90 | 96 | ((24*(14-2))/x)=3 | 24 14 2 - * x / 3 = | 24:bicycle 14:wheel 2:wheel -:wheel *:wheel x:tricycle /:wheel 3:wheel =:wheel
EXPR: 0 | POS | INT | 32 | 90 | 128 | 24=((x*3)/(14+2)) | 24 x 3 * 14 2 + / = | 24:bicycle x:bicycle 3:wheel *:bicycle 14:wheel 2:wheel +:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 32 | 90 | 1152 | 24=((x/3)/(14+2)) | 24 x 3 / 14 2 + / = | 24:bicycle x:bicycle 3:wheel /:bicycle 14:wheel 2:wheel +:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 35 | 90 | 224 | x=((24*2)*(14/3)) | x 24 2 * 14 3 / * = | x:tricycle 24:bicycle 2:wheel *:bicycle 14:tricycle 3:bicycle /:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 35 | 90 | 56 | x=((24/2)*(14/3)) | x 24 2 / 14 3 / * = | x:tricycle 24:bicycle 2:wheel /:bicycle 14:tricycle 3:bicycle /:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 35 | 90 | 504 | x=(3*((24*14)/2)) | x 3 24 14 * 2 / * = | x:tricycle 3:wheel 24:wheel 14:tricycle *:tricycle 2:wheel /:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 35 | 90 | 39 | x=(((24-2)+14)+3) | x 24 2 - 14 + 3 + = | x:wheel 24:wheel 2:wheel -:wheel 14:wheel +:wheel 3:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 35 | 90 | 43 | x=((24+2)+(14+3)) | x 24 2 + 14 3 + + = | x:wheel 24:wheel 2:wheel +:wheel 14:wheel 3:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 35 | 90 | 54 | x=((24/2)+(14*3)) | x 24 2 / 14 3 * + = | x:bicycle 24:bicycle 2:wheel /:bicycle 14:tricycle 3:bicycle *:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 35 | 90 | 816 | x=((24*2)*(14+3)) | x 24 2 * 14 3 + * = | x:wheel 24:bicycle 2:tricycle *:bicycle 14:wheel 3:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 35 | 90 | 204 | x=((24/2)*(14+3)) | x 24 2 / 14 3 + * = | x:wheel 24:bicycle 2:tricycle /:bicycle 14:wheel 3:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 35 | 90 | 360 | x=(24*(3-(2-14))) | x 24 3 2 14 - - * = | x:wheel 24:bicycle 3:wheel 2:wheel 14:wheel -:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 35 | 90 | 58 | x=(24+(2*(14+3))) | x 24 2 14 3 + * + = | x:wheel 24:wheel 2:wheel 14:tricycle 3:tricycle +:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 35 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:wheel 24:bicycle 2:wheel /:bicycle 3:wheel *:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 36 | 90 | 56 | x=((24/2)*(14/3)) | x 24 2 / 14 3 / * = | x:tricycle 24:bicycle 2:wheel /:bicycle 14:tricycle 3:bicycle /:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 36 | 90 | 504 | x=(3*((24*14)/2)) | x 3 24 14 * 2 / * = | x:tricycle 3:wheel 24:wheel 14:tricycle *:tricycle 2:wheel /:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 36 | 90 | 54 | x=((24/2)+(14*3)) | x 24 2 / 14 3 * + = | x:bicycle 24:bicycle 2:wheel /:bicycle 14:tricycle 3:bicycle *:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 36 | 90 | 204 | x=((24/2)*(14+3)) | x 24 2 / 14 3 + * = | x:wheel 24:bicycle 2:tricycle /:bicycle 14:wheel 3:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 36 | 90 | 22 | x=(((24/2)*3)-14) | x 24 2 / 3 * 14 - = | x:wheel 24:bicycle 2:wheel /:bicycle 3:wheel *:wheel 14:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 36 | 90 | 360 | x=(24*(3-(2-14))) | x 24 3 2 14 - - * = | x:wheel 24:bicycle 3:wheel 2:wheel 14:wheel -:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 224 | 3=(24*((14*2)/x)) | 3 24 14 2 * x / * = | 3:wheel 24:wheel 14:tricycle 2:bicycle *:tricycle x:wheel /:tricycle *:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 504 | 24=(2/((14/x)*3)) | 24 2 14 x / 3 * / = | 24:bicycle 2:bicycle 14:bicycle x:wheel /:bicycle 3:wheel *:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 37 | 90 | 336 | 3=(((24/x)*14)+2) | 3 24 x / 14 * 2 + = | 3:wheel 24:bicycle x:tricycle /:bicycle 14:wheel *:wheel 2:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 39 | (3+((24+14)-x))=2 | 3 24 14 + x - + 2 = | 3:wheel 24:wheel 14:wheel +:wheel x:wheel -:wheel +:wheel 2:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 189 | 24=(((2/14)*x)-3) | 24 2 14 / x * 3 - = | 24:wheel 2:bicycle 14:tricycle /:bicycle x:wheel *:wheel 3:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 337 | (3+((24*14)-x))=2 | 3 24 14 * x - + 2 = | 3:wheel 24:tricycle 14:wheel *:wheel x:wheel -:wheel +:wheel 2:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 24 | 3=(x/(24-(14+2))) | 3 x 24 14 2 + - / = | 3:wheel x:wheel 24:tricycle 14:tricycle 2:tricycle +:tricycle -:tricycle /:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 120 | 3=(x/(24+(14+2))) | 3 x 24 14 2 + + / = | 3:wheel x:wheel 24:tricycle 14:tricycle 2:tricycle +:tricycle +:tricycle /:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 224 | 3=(24*((14*2)/x)) | 3 24 14 2 * x / * = | 3:wheel 24:wheel 14:tricycle 2:wheel *:tricycle x:bicycle /:tricycle *:wheel =:wheel
EXPR: 0 | POS | INT | 37 | 90 | 204 | 24=((x*2)/(14+3)) | 24 x 2 * 14 3 + / = | 24:bicycle x:bicycle 2:wheel *:bicycle 14:wheel 3:wheel +:wheel /:bicycle =:bicycle
EXPR: 0 | POS | INT | 40 | 90 | 744 | x=(24*((14*2)+3)) | x 24 14 2 * 3 + * = | x:tricycle 24:tricycle 14:bicycle 2:wheel *:wheel 3:wheel +:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 600 | x=(24*((14*2)-3)) | x 24 14 2 * 3 - * = | x:tricycle 24:tricycle 14:bicycle 2:wheel *:wheel 3:wheel -:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 1152 | x=((24*3)*(14+2)) | x 24 3 * 14 2 + * = | x:wheel 24:tricycle 3:bicycle *:tricycle 14:wheel 2:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 128 | x=((24/3)*(14+2)) | x 24 3 / 14 2 + * = | x:wheel 24:tricycle 3:bicycle /:tricycle 14:wheel 2:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 714 | x=(14*((24*2)+3)) | x 14 24 2 * 3 + * = | x:wheel 14:bicycle 24:tricycle 2:wheel *:wheel 3:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 56 | x=((24*3)-(14+2)) | x 24 3 * 14 2 + - = | x:wheel 24:wheel 3:bicycle *:wheel 14:wheel 2:wheel +:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 224 | x=(24*((14*2)/3)) | x 24 14 2 * 3 / * = | x:wheel 24:tricycle 14:bicycle 2:wheel *:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 1152 | x=((24*3)*(14+2)) | x 24 3 * 14 2 + * = | x:wheel 24:tricycle 3:bicycle *:bicycle 14:wheel 2:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 296 | x=(((24-3)*14)+2) | x 24 3 - 14 * 2 + = | x:tricycle 24:bicycle 3:bicycle -:bicycle 14:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 189 | x=((24+3)*(14/2)) | x 24 3 + 14 2 / * = | x:tricycle 24:wheel 3:wheel +:wheel 14:tricycle 2:bicycle /:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 376 | x=(((24+3)*14)-2) | x 24 3 + 14 * 2 - = | x:wheel 24:tricycle 3:tricycle +:tricycle 14:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 110 | x=(((24/3)*14)-2) | x 24 3 / 14 * 2 - = | x:wheel 24:tricycle 3:bicycle /:tricycle 14:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 6 | x=((24*3)/(14-2)) | x 24 3 * 14 2 - / = | x:tricycle 24:tricycle 3:wheel *:tricycle 14:wheel 2:wheel -:wheel /:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 96 | x=((24/3)*(14-2)) | x 24 3 / 14 2 - * = | x:tricycle 24:tricycle 3:wheel /:tricycle 14:wheel 2:wheel -:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 94 | x=(24+(14*(3+2))) | x 24 14 3 2 + * + = | x:wheel 24:wheel 14:wheel 3:tricycle 2:tricycle +:tricycle *:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 60 | x=(24+(3*(14-2))) | x 24 3 14 2 - * + = | x:tricycle 24:tricycle 3:wheel 14:tricycle 2:tricycle -:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 678 | x=(2*((24*14)+3)) | x 2 24 14 * 3 + * = | x:wheel 2:tricycle 24:bicycle 14:wheel *:wheel 3:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 666 | x=(2*((24*14)-3)) | x 2 24 14 * 3 - * = | x:wheel 2:tricycle 24:bicycle 14:wheel *:wheel 3:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 65 | x=(14+((24*2)+3)) | x 14 24 2 * 3 + + = | x:wheel 14:wheel 24:tricycle 2:wheel *:wheel 3:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 72 | x=(24+(3*(14+2))) | x 24 3 14 2 + * + = | x:tricycle 24:tricycle 3:wheel 14:tricycle 2:tricycle +:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 262 | x=((24*(14-3))-2) | x 24 14 3 - * 2 - = | x:tricycle 24:wheel 14:tricycle 3:tricycle -:tricycle *:tricycle 2:tricycle -:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 266 | x=((24*(14-3))+2) | x 24 14 3 - * 2 + = | x:tricycle 24:wheel 14:tricycle 3:tricycle -:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 40 | 90 | 96 | x=((24/3)*(14-2)) | x 24 3 / 14 2 - * = | x:wheel 24:tricycle 3:bicycle /:tricycle 14:wheel 2:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 341 | x=(2+((24*14)+3)) | x 2 24 14 * 3 + + = | x:wheel 2:wheel 24:tricycle 14:wheel *:wheel 3:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 40 | 90 | 335 | x=(2+((24*14)-3)) | x 2 24 14 * 3 - + = | x:wheel 2:wheel 24:tricycle 14:wheel *:wheel 3:wheel -:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 41 | 90 | 744 | x=(24*((14*2)+3)) | x 24 14 2 * 3 + * = | x:tricycle 24:tricycle 14:bicycle 2:wheel *:wheel 3:wheel +:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 41 | 90 | 296 | x=(((24-3)*14)+2) | x 24 3 - 14 * 2 + = | x:tricycle 24:bicycle 3:bicycle -:bicycle 14:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 41 | 90 | 189 | x=((24+3)*(14/2)) | x 24 3 + 14 2 / * = | x:tricycle 24:wheel 3:wheel +:wheel 14:tricycle 2:bicycle /:tricycle *:tricycle =:tricycle
EXPR: 0 | POS | INT | 41 | 90 | 110 | x=(((24/3)*14)-2) | x 24 3 / 14 * 2 - = | x:wheel 24:tricycle 3:bicycle /:tricycle 14:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 41 | 90 | 60 | x=(24+(3*(14-2))) | x 24 3 14 2 - * + = | x:tricycle 24:tricycle 3:wheel 14:tricycle 2:tricycle -:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 41 | 90 | 96 | x=((24/3)*(14-2)) | x 24 3 / 14 2 - * = | x:tricycle 24:tricycle 3:wheel /:tricycle 14:wheel 2:wheel -:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 41 | 90 | 666 | x=(2*((24*14)-3)) | x 2 24 14 * 3 - * = | x:wheel 2:tricycle 24:bicycle 14:wheel *:wheel 3:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 41 | 90 | 72 | x=(24+(3*(14+2))) | x 24 3 14 2 + * + = | x:tricycle 24:tricycle 3:wheel 14:tricycle 2:tricycle +:tricycle *:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 41 | 90 | 96 | x=((24/3)*(14-2)) | x 24 3 / 14 2 - * = | x:wheel 24:tricycle 3:bicycle /:tricycle 14:wheel 2:wheel -:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 41 | 90 | 266 | x=((24*(14-3))+2) | x 24 14 3 - * 2 + = | x:tricycle 24:wheel 14:tricycle 3:tricycle -:tricycle *:tricycle 2:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 41 | 90 | 341 | x=(2+((24*14)+3)) | x 2 24 14 * 3 + + = | x:wheel 2:wheel 24:tricycle 14:wheel *:wheel 3:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 1680 | (24*14)=(x/(3+2)) | 24 14 * x 3 2 + / = | 24:bicycle 14:wheel *:wheel x:wheel 3:bicycle 2:bicycle +:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 204 | 2=((24/x)*(14+3)) | 2 24 x / 14 3 + * = | 2:wheel 24:bicycle x:tricycle /:bicycle 14:wheel 3:wheel +:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 120 | 24=((x/3)-(14+2)) | 24 x 3 / 14 2 + - = | 24:wheel x:wheel 3:bicycle /:wheel 14:wheel 2:wheel +:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 7 | 24=(((14*2)-x)+3) | 24 14 2 * x - 3 + = | 24:tricycle 14:tricycle 2:wheel *:tricycle x:tricycle -:tricycle 3:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 42 | 90 | 22 | (x+14)=(24*(3/2)) | x 14 + 24 3 2 / * = | x:wheel 14:wheel +:wheel 24:bicycle 3:wheel 2:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 22 | (x+14)=(24*(3/2)) | x 14 + 24 3 2 / * = | x:wheel 14:wheel +:wheel 24:bicycle 3:wheel 2:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 130 | (24*3)=((14+x)/2) | 24 3 * 14 x + 2 / = | 24:bicycle 3:wheel *:wheel 14:wheel x:wheel +:wheel 2:tricycle /:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 130 | (24*3)=((14+x)/2) | 24 3 * 14 x + 2 / = | 24:bicycle 3:wheel *:wheel 14:wheel x:wheel +:wheel 2:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 1006 | (24*14)=((2+x)/3) | 24 14 * 2 x + 3 / = | 24:bicycle 14:wheel *:wheel 2:wheel x:wheel +:wheel 3:tricycle /:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 20 | 14=(((24+3)-x)*2) | 14 24 3 + x - 2 * = | 14:tricycle 24:tricycle 3:tricycle +:tricycle x:tricycle -:tricycle 2:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 42 | 90 | 204 | 24=((x/(14+3))*2) | 24 x 14 3 + / 2 * = | 24:tricycle x:tricycle 14:bicycle 3:bicycle +:bicycle /:tricycle 2:wheel *:tricycle =:tricycle
EXPR: 0 | POS | INT | 42 | 90 | 336 | 24=(x/(14*(3-2))) | 24 x 14 3 2 - * / = | 24:wheel x:wheel 14:bicycle 3:tricycle 2:tricycle -:tricycle *:bicycle /:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 504 | 2=(14*((24*3)/x)) | 2 14 24 3 * x / * = | 2:wheel 14:tricycle 24:bicycle 3:wheel *:wheel x:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 3 | 14=((24/3)+(x*2)) | 14 24 3 / x 2 * + = | 14:bicycle 24:bicycle 3:wheel /:bicycle x:tricycle 2:bicycle *:bicycle +:bicycle =:bicycle
EXPR: 0 | POS | INT | 42 | 90 | 224 | 3=(((24*2)/x)*14) | 3 24 2 * x / 14 * = | 3:wheel 24:bicycle 2:wheel *:wheel x:tricycle /:wheel 14:tricycle *:wheel =:wheel
EXPR: 0 | POS | INT | 42 | 90 | 2 | 24=(3*((14+x)/2)) | 24 3 14 x + 2 / * = | 24:bicycle 3:bicycle 14:wheel x:wheel +:wheel 2:tricycle /:wheel *:bicycle =:bicycle
EXPR: 0 | POS | INT | 45 | 90 | 56 | x=((24/(3*2))*14) | x 24 3 2 * / 14 * = | x:wheel 24:bicycle 3:tricycle 2:wheel *:tricycle /:bicycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 43 | x=(24+((3+2)+14)) | x 24 3 2 + 14 + + = | x:wheel 24:wheel 3:wheel 2:wheel +:wheel 14:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 224 | x=((24*2)*(14/3)) | x 24 2 * 14 3 / * = | x:wheel 24:bicycle 2:tricycle *:bicycle 14:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 56 | x=((24/2)*(14/3)) | x 24 2 / 14 3 / * = | x:wheel 24:bicycle 2:tricycle /:bicycle 14:wheel 3:tricycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 224 | x=((24*2)*(14/3)) | x 24 2 * 14 3 / * = | x:wheel 24:bicycle 2:tricycle *:bicycle 14:wheel 3:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 56 | x=((24/2)*(14/3)) | x 24 2 / 14 3 / * = | x:wheel 24:bicycle 2:tricycle /:bicycle 14:wheel 3:bicycle /:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 224 | x=(((24*2)/3)*14) | x 24 2 * 3 / 14 * = | x:wheel 24:bicycle 2:tricycle *:tricycle 3:wheel /:tricycle 14:wheel *:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 311 | x=(((24-2)*14)+3) | x 24 2 - 14 * 3 + = | x:tricycle 24:bicycle 2:bicycle -:bicycle 14:tricycle *:tricycle 3:tricycle +:tricycle =:tricycle
EXPR: 0 | POS | INT | 45 | 90 | 30 | x=(((24/3)*2)+14) | x 24 3 / 2 * 14 + = | x:wheel 24:bicycle 3:tricycle /:bicycle 2:wheel *:wheel 14:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 43 | x=((14+3)+(24+2)) | x 14 3 + 24 2 + + = | x:wheel 14:wheel 3:wheel +:wheel 24:wheel 2:wheel +:wheel +:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 406 | x=(((14+3)*24)-2) | x 14 3 + 24 * 2 - = | x:wheel 14:tricycle 3:tricycle +:tricycle 24:wheel *:wheel 2:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 46 | x=(24-(2*(3-14))) | x 24 2 3 14 - * - = | x:wheel 24:wheel 2:wheel 3:tricycle 14:tricycle -:tricycle *:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 9 | x=(24-(3-(2-14))) | x 24 3 2 14 - - - = | x:wheel 24:wheel 3:wheel 2:wheel 14:wheel -:wheel -:wheel -:wheel =:wheel
EXPR: 0 | POS | INT | 45 | 90 | 504 | x=(((24*3)/2)*14) | x 24 3 * 2 / 14 * = | x:wheel 24:bicycle 3:tricycle *:bicycle 2:wheel /:bicycle 14:wheel *:wheel =:wheel
