parameters: n=9 l=4 k=1 p=5 q=3 m=10
TOTAL 1000 solutions found
EXPR: 0 | POS | INT | 0 | 180 | 16 | x=((6*6)*(8/18)) | x 6 6 * 8 18 / * = | x:people 6:van 6:people *:people 8:bus 18:people /:bus *:people =:people
EXPR: 0 | POS | INT | 37 | 180 | 144 | (6*18)=((6*x)/8) | 6 18 * 6 x * 8 / = | 6:van 18:people *:people 6:people x:van *:people 8:bus /:people =:people
EXPR: 0 | POS | INT | 37 | 180 | 10 | (((8+x)*6)/6)=18 | 8 x + 6 * 6 / 18 = | 8:people x:people +:people 6:van *:van 6:people /:van 18:van =:van
EXPR: 0 | POS | INT | 37 | 180 | 16 | ((6/18)*6)=(x/8) | 6 18 / 6 * x 8 / = | 6:van 18:people /:van 6:people *:van x:van 8:bus /:van =:van
EXPR: 0 | POS | INT | 37 | 180 | 26 | 8=((6/6)*(x-18)) | 8 6 6 / x 18 - * = | 8:people 6:van 6:bus /:van x:people 18:people -:people *:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 192 | x=(6*((6+8)+18)) | x 6 6 8 + 18 + * = | x:people 6:van 6:people 8:people +:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 792 | x=(((6*6)+8)*18) | x 6 6 * 8 + 18 * = | x:van 6:bus 6:people *:people 8:people +:people 18:van *:van =:van
EXPR: 0 | POS | INT | 40 | 180 | 396 | x=(6*((6*8)+18)) | x 6 6 8 * 18 + * = | x:people 6:bus 6:bus 8:people *:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 6 | x=(18+((6-8)*6)) | x 18 6 8 - 6 * + = | x:people 18:people 6:bus 8:bus -:bus 6:people *:people +:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 26 | x=((6/6)*(8+18)) | x 6 6 / 8 18 + * = | x:people 6:van 6:bus /:van 8:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 26 | x=(((6/6)*8)+18) | x 6 6 / 8 * 18 + = | x:people 6:van 6:people /:van 8:people *:people 18:people +:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 156 | x=((6*8)+(6*18)) | x 6 8 * 6 18 * + = | x:people 6:bus 8:people *:people 6:bus 18:people *:people +:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 3 | x=(((6*8)+6)/18) | x 6 8 * 6 + 18 / = | x:bus 6:people 8:bus *:bus 6:bus +:bus 18:people /:bus =:bus
EXPR: 0 | POS | INT | 40 | 180 | 756 | x=(((6*8)-6)*18) | x 6 8 * 6 - 18 * = | x:bus 6:people 8:bus *:bus 6:bus -:bus 18:people *:bus =:bus
EXPR: 1 | POS | INT | 40 | 180 | 180 | x=(6*((6*8)-18)) | x 6 6 8 * 18 - * = | x:people 6:van 6:bus 8:people *:people 18:people -:people *:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 9 | x=(((18-6)*6)/8) | x 18 6 - 6 * 8 / = | x:people 18:people 6:people -:people 6:van *:people 8:bus /:people =:people
EXPR: 0 | POS | INT | 40 | 180 |  | x=(((6-6)*8)/18) | x 6 6 - 8 * 18 / = | x:people 6:people 6:people -:people 8:van *:people 18:bus /:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 16 | x=(((6*6)/18)*8) | x 6 6 * 18 / 8 * = | x:people 6:bus 6:van *:bus 18:people /:bus 8:people *:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 60 | x=(((6*8)-6)+18) | x 6 8 * 6 - 18 + = | x:bus 6:van 8:bus *:bus 6:bus -:bus 18:bus +:bus =:bus
EXPR: 0 | POS | INT | 40 | 180 | 24 | x=(((6*8)-6)-18) | x 6 8 * 6 - 18 - = | x:bus 6:van 8:bus *:bus 6:bus -:bus 18:bus -:bus =:bus
EXPR: 0 | POS | INT | 40 | 180 | 26 | x=((6/6)*(8+18)) | x 6 6 / 8 18 + * = | x:bus 6:bus 6:van /:bus 8:people 18:people +:people *:bus =:bus
EXPR: 0 | POS | INT | 40 | 180 | 84 | x=((6-(8/6))*18) | x 6 8 6 / - 18 * = | x:van 6:van 8:van 6:people /:van -:van 18:bus *:van =:van
EXPR: 0 | POS | INT | 40 | 180 | 2 | x=((6*8)/(6+18)) | x 6 8 * 6 18 + / = | x:bus 6:bus 8:van *:bus 6:people 18:people +:people /:bus =:bus
EXPR: 0 | POS | INT | 40 | 180 | 1152 | x=((6*8)*(6+18)) | x 6 8 * 6 18 + * = | x:people 6:van 8:people *:people 6:bus 18:bus +:bus *:people =:people
EXPR: 0 | POS | INT | 40 | 180 | 27 | x=((18*(6+6))/8) | x 18 6 6 + * 8 / = | x:people 18:bus 6:people 6:people +:people *:people 8:bus /:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 396 | x=(6*((6*8)+18)) | x 6 6 8 * 18 + * = | x:people 6:bus 6:bus 8:people *:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 6 | x=(18+((6-8)*6)) | x 18 6 8 - 6 * + = | x:people 18:people 6:bus 8:bus -:bus 6:people *:people +:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 3 | x=(((6*8)+6)/18) | x 6 8 * 6 + 18 / = | x:bus 6:people 8:bus *:bus 6:bus +:bus 18:people /:bus =:bus
EXPR: 0 | POS | INT | 41 | 180 | 156 | x=((6*8)+(6*18)) | x 6 8 * 6 18 * + = | x:people 6:bus 8:people *:people 6:bus 18:people *:people +:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 26 | x=((6/6)*(8+18)) | x 6 6 / 8 18 + * = | x:people 6:van 6:bus /:van 8:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 756 | x=(((6*8)-6)*18) | x 6 8 * 6 - 18 * = | x:bus 6:people 8:bus *:bus 6:bus -:bus 18:people *:bus =:bus
EXPR: 0 | POS | INT | 41 | 180 |  | x=(((6-6)*8)/18) | x 6 6 - 8 * 18 / = | x:people 6:people 6:people -:people 8:van *:people 18:bus /:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 16 | x=(((6*6)/18)*8) | x 6 6 * 18 / 8 * = | x:people 6:bus 6:van *:bus 18:people /:bus 8:people *:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 1152 | x=((6*8)*(6+18)) | x 6 8 * 6 18 + * = | x:people 6:van 8:people *:people 6:bus 18:bus +:bus *:people =:people
EXPR: 0 | POS | INT | 41 | 180 | 26 | x=((6/6)*(8+18)) | x 6 6 / 8 18 + * = | x:bus 6:bus 6:van /:bus 8:people 18:people +:people *:bus =:bus
EXPR: 0 | POS | INT | 41 | 180 | 27 | x=((18*(6+6))/8) | x 18 6 6 + * 8 / = | x:people 18:bus 6:people 6:people +:people *:people 8:bus /:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 144 | 18=((6*x)/(6*8)) | 18 6 x * 6 8 * / = | 18:people 6:van x:people *:people 6:bus 8:people *:bus /:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 4 | 18=((6*x)*(6/8)) | 18 6 x * 6 8 / * = | 18:people 6:van x:people *:people 6:bus 8:van /:bus *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 4 | 6=((8/(x*6))*18) | 6 8 x 6 * / 18 * = | 6:van 8:people x:people 6:bus *:bus /:people 18:van *:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 4 | 18=((6*x)*(6/8)) | 18 6 x * 6 8 / * = | 18:people 6:van x:people *:people 6:bus 8:people /:bus *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 25 | 6=((6*x)-(8*18)) | 6 6 x * 8 18 * - = | 6:people 6:bus x:people *:people 8:people 18:van *:people -:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 5 | (6*((x+6)-8))=18 | 6 x 6 + 8 - * 18 = | 6:people x:bus 6:bus +:bus 8:bus -:bus *:bus 18:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 11 | (6*((6+8)-x))=18 | 6 6 8 + x - * 18 = | 6:people 6:bus 8:bus +:bus x:bus -:bus *:bus 18:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 6 | (6+((8-6)*x))=18 | 6 8 6 - x * + 18 = | 6:people 8:van 6:van -:van x:people *:people +:people 18:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 18 | 6=(((x/6)*8)-18) | 6 x 6 / 8 * 18 - = | 6:people x:van 6:people /:van 8:people *:people 18:people -:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 3 | ((6*8)+6)=(18*x) | 6 8 * 6 + 18 x * = | 6:van 8:people *:people 6:people +:people 18:bus x:people *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 6 | (18+((6-8)*x))=6 | 18 6 8 - x * + 6 = | 18:people 6:van 8:van -:van x:people *:people +:people 6:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 25 | 6=(6/((8+18)-x)) | 6 6 8 18 + x - / = | 6:van 6:van 8:bus 18:bus +:bus x:bus -:bus /:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 81 | (6*6)=((8*x)/18) | 6 6 * 8 x * 18 / = | 6:van 6:people *:people 8:people x:van *:people 18:bus /:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 81 | (18*((6*6)/x))=8 | 18 6 6 * x / * 8 = | 18:people 6:van 6:bus *:bus x:people /:bus *:people 8:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 26 | 6=((6/18)*(x-8)) | 6 6 18 / x 8 - * = | 6:people 6:van 18:people /:van x:people 8:people -:people *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 24 | 18=(((6*8)-6)-x) | 18 6 8 * 6 - x - = | 18:people 6:van 8:people *:people 6:people -:people x:people -:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 16 | 18=(((6*6)/x)*8) | 18 6 6 * x / 8 * = | 18:people 6:van 6:people *:van x:bus /:van 8:people *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 144 | ((6*(x/6))/8)=18 | 6 x 6 / * 8 / 18 = | 6:people x:van 6:people /:van *:van 8:people /:van 18:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 10 | (((18-x)*6)/6)=8 | 18 x - 6 * 6 / 8 = | 18:people x:people -:people 6:van *:van 6:bus /:van 8:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 216 | 6=(8-(x/(6*18))) | 6 8 x 6 18 * / - = | 6:bus 8:bus x:bus 6:people 18:bus *:people /:bus -:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 4 | 18=(((6*x)/8)*6) | 18 6 x * 8 / 6 * = | 18:people 6:van x:people *:people 8:bus /:people 6:bus *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 936 | 6=(x/(6*(8+18))) | 6 x 6 8 18 + * / = | 6:bus x:bus 6:bus 8:people 18:people +:people *:people /:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 4 | 6=((8/6)*(18/x)) | 6 8 6 / 18 x / * = | 6:people 8:bus 6:van /:bus 18:people x:bus /:people *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 144 | ((6*(x/6))/8)=18 | 6 x 6 / * 8 / 18 = | 6:people x:van 6:people /:van *:van 8:bus /:van 18:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 144 | ((6*(x/6))/8)=18 | 6 x 6 / * 8 / 18 = | 6:people x:van 6:bus /:van *:van 8:bus /:van 18:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 81 | (6*6)=((x*8)/18) | 6 6 * x 8 * 18 / = | 6:bus 6:people *:people x:people 8:van *:people 18:bus /:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 18 | (((x+6)*6)/8)=18 | x 6 + 6 * 8 / 18 = | x:van 6:van +:van 6:people *:people 8:bus /:people 18:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 26 | 6=(8*(6/(x-18))) | 6 8 6 x 18 - / * = | 6:bus 8:van 6:bus x:people 18:people -:people /:bus *:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 9 | 8=((6/x)*(18-6)) | 8 6 x / 18 6 - * = | 8:people 6:van x:people /:van 18:people 6:people -:people *:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 26 | 6=(8*(6/(x-18))) | 6 8 6 x 18 - / * = | 6:bus 8:bus 6:people x:bus 18:bus -:bus /:people *:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 16 | (6*6)=((x*18)/8) | 6 6 * x 18 * 8 / = | 6:bus 6:people *:people x:people 18:van *:people 8:bus /:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 81 | 6=(8/((6/x)*18)) | 6 8 6 x / 18 * / = | 6:van 8:van 6:people x:bus /:people 18:van *:people /:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 42 | 6=((6*(x/18))-8) | 6 6 x 18 / * 8 - = | 6:bus 6:van x:bus 18:people /:bus *:bus 8:bus -:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 2 | 6=((6*(8/x))-18) | 6 6 8 x / * 18 - = | 6:bus 6:people 8:bus x:people /:bus *:bus 18:bus -:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 60 | 6=(((6*8)+x)/18) | 6 6 8 * x + 18 / = | 6:bus 6:van 8:bus *:bus x:bus +:bus 18:van /:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 60 | 6=(((6*8)-x)+18) | 6 6 8 * x - 18 + = | 6:bus 6:van 8:bus *:bus x:bus -:bus 18:bus +:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 24 | 6=(((6*8)-x)-18) | 6 6 8 * x - 18 - = | 6:bus 6:van 8:bus *:bus x:bus -:bus 18:bus -:bus =:bus
EXPR: 0 | POS | INT | 42 | 180 | 0 | (6-6)=((x*8)/18) | 6 6 - x 8 * 18 / = | 6:people 6:people -:people x:people 8:van *:people 18:bus /:people =:people
EXPR: 0 | POS | INT | 42 | 180 | 81 | (6*(6/8))=(x/18) | 6 6 8 / * x 18 / = | 6:people 6:van 8:bus /:van *:van x:van 18:bus /:van =:van
EXPR: 0 | POS | INT | 42 | 180 | 26 | 6=(6*(18/(x-8))) | 6 6 18 x 8 - / * = | 6:bus 6:bus 18:people x:bus 8:bus -:bus /:people *:bus =:bus
EXPR: 0 | POS | INT | 45 | 180 | 432 | x=(8*((6*6)+18)) | x 8 6 6 * 18 + * = | x:people 8:van 6:people 6:bus *:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 152 | x=(8*((6/6)+18)) | x 8 6 6 / 18 + * = | x:people 8:van 6:people 6:bus /:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 152 | x=(8*((6/6)+18)) | x 8 6 6 / 18 + * = | x:people 8:van 6:people 6:bus /:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 396 | x=(((6*8)+18)*6) | x 6 8 * 18 + 6 * = | x:people 6:van 8:people *:people 18:people +:people 6:bus *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 26 | x=(((8/6)*6)+18) | x 8 6 / 6 * 18 + = | x:people 8:van 6:people /:van 6:people *:people 18:people +:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:bus 18:people *:people +:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:bus 18:people *:people +:people 6:van /:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 900 | x=((6+(8*18))*6) | x 6 8 18 * + 6 * = | x:people 6:people 8:bus 18:people *:people +:people 6:van *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:bus 18:people *:people +:people 6:van /:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 4 | x=((8/(6*6))*18) | x 8 6 6 * / 18 * = | x:people 8:van 6:people 6:bus *:people /:van 18:people *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 16 | x=(((6*8)/18)*6) | x 6 8 * 18 / 6 * = | x:people 6:bus 8:van *:bus 18:people /:bus 6:people *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 60 | x=((6*18)-(6*8)) | x 6 18 * 6 8 * - = | x:bus 6:van 18:bus *:bus 6:van 8:bus *:bus -:bus =:bus
EXPR: 0 | POS | INT | 45 | 180 | 16 | x=(((6*8)/18)*6) | x 6 8 * 18 / 6 * = | x:people 6:van 8:people *:van 18:bus /:van 6:people *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 144 | x=((6*8)*(18/6)) | x 6 8 * 18 6 / * = | x:people 6:van 8:people *:people 18:bus 6:people /:bus *:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 22 | x=(6-((8-6)-18)) | x 6 8 6 - 18 - - = | x:people 6:people 8:people 6:people -:people 18:people -:people -:people =:people
EXPR: 0 | POS | INT | 45 | 180 | 24 | x=((6-(18/6))*8) | x 6 18 6 / - 8 * = | x:van 6:van 18:van 6:bus /:van -:van 8:bus *:van =:van
EXPR: 0 | POS | INT | 46 | 180 | 432 | x=(8*((6*6)+18)) | x 8 6 6 * 18 + * = | x:people 8:van 6:people 6:bus *:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 152 | x=(8*((6/6)+18)) | x 8 6 6 / 18 + * = | x:people 8:van 6:people 6:bus /:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 152 | x=(8*((6/6)+18)) | x 8 6 6 / 18 + * = | x:people 8:van 6:people 6:bus /:people 18:people +:people *:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 26 | x=(((8/6)*6)+18) | x 8 6 / 6 * 18 + = | x:people 8:van 6:people /:van 6:people *:people 18:people +:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:bus 18:people *:people +:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 900 | x=((6+(8*18))*6) | x 6 8 18 * + 6 * = | x:people 6:people 8:bus 18:people *:people +:people 6:van *:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:bus 18:people *:people +:people 6:van /:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 25 | x=((6+(8*18))/6) | x 6 8 18 * + 6 / = | x:people 6:people 8:bus 18:people *:people +:people 6:van /:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 16 | x=(((6*8)/18)*6) | x 6 8 * 18 / 6 * = | x:people 6:bus 8:van *:bus 18:people /:bus 6:people *:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 144 | x=((6*8)*(18/6)) | x 6 8 * 18 6 / * = | x:people 6:van 8:people *:people 18:bus 6:people /:bus *:people =:people
EXPR: 0 | POS | INT | 46 | 180 | 24 | x=((6-(18/6))*8) | x 6 18 6 / - 8 * = | x:van 6:van 18:van 6:bus /:van -:van 8:bus *:van =:van
EXPR: 0 | POS | INT | 47 | 180 | 24 | 18=(8+((x/6)+6)) | 18 8 x 6 / 6 + + = | 18:people 8:people x:people 6:van /:people 6:people +:people +:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 360 | (x/((6+8)+6))=18 | x 6 8 + 6 + / 18 = | x:people 6:bus 8:bus +:bus 6:bus +:bus /:people 18:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 1512 | (x/((6+8)*6))=18 | x 6 8 + 6 * / 18 = | x:people 6:bus 8:bus +:bus 6:people *:bus /:people 18:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 25 | 8=(((x*6)-6)/18) | 8 x 6 * 6 - 18 / = | 8:bus x:people 6:bus *:bus 6:bus -:bus 18:people /:bus =:bus
EXPR: 0 | POS | INT | 47 | 180 | 81 | 8=(((6*6)/x)*18) | 8 6 6 * x / 18 * = | 8:people 6:van 6:people *:people x:bus /:people 18:bus *:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 10 | 6=((18/6)*(x-8)) | 6 18 6 / x 8 - * = | 6:people 18:van 6:people /:van x:people 8:people -:people *:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 144 | 8=(x/((6*6)-18)) | 8 x 6 6 * 18 - / = | 8:van x:van 6:bus 6:people *:people 18:people -:people /:van =:van
EXPR: 0 | POS | INT | 47 | 180 | 4 | 8=((6*x)*(6/18)) | 8 6 x * 6 18 / * = | 8:people 6:van x:people *:people 6:bus 18:van /:bus *:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 6 | 6=((18/6)*(8-x)) | 6 18 6 / 8 x - * = | 6:people 18:bus 6:people /:bus 8:people x:people -:people *:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 1152 | 8=(x/(6*(6+18))) | 8 x 6 6 18 + * / = | 8:bus x:bus 6:van 6:bus 18:bus +:bus *:van /:bus =:bus
EXPR: 0 | POS | INT | 47 | 180 | 144 | (6*18)=((x*6)/8) | 6 18 * x 6 * 8 / = | 6:bus 18:people *:people x:people 6:van *:people 8:bus /:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 81 | 8=(((6*6)/x)*18) | 8 6 6 * x / 18 * = | 8:people 6:van 6:people *:people x:bus /:people 18:van *:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 16 | (((x/6)*18)/8)=6 | x 6 / 18 * 8 / 6 = | x:van 6:bus /:van 18:people *:people 8:bus /:people 6:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 108 | 8=(((6*6)+x)/18) | 8 6 6 * x + 18 / = | 8:bus 6:van 6:bus *:bus x:bus +:bus 18:van /:bus =:bus
EXPR: 0 | POS | INT | 47 | 180 | 144 | (6*8)=((x*6)/18) | 6 8 * x 6 * 18 / = | 6:people 8:bus *:bus x:bus 6:van *:bus 18:people /:bus =:bus
EXPR: 0 | POS | INT | 47 | 180 | 144 | 8=((6*(x/6))/18) | 8 6 x 6 / * 18 / = | 8:people 6:van x:people 6:van /:people *:people 18:bus /:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 42 | (((x-6)/18)+6)=8 | x 6 - 18 / 6 + 8 = | x:people 6:people -:people 18:bus /:people 6:people +:people 8:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 4 | (((6*x)/18)*6)=8 | 6 x * 18 / 6 * 8 = | 6:van x:people *:people 18:bus /:people 6:van *:van 8:van =:van
EXPR: 0 | POS | INT | 47 | 180 | 42 | (((x-6)/18)+6)=8 | x 6 - 18 / 6 + 8 = | x:people 6:people -:people 18:van /:people 6:people +:people 8:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 16 | ((x/(6*8))*18)=6 | x 6 8 * / 18 * 6 = | x:people 6:people 8:bus *:bus /:people 18:bus *:people 6:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 81 | ((x/(6*18))*8)=6 | x 6 18 * / 8 * 6 = | x:people 6:people 18:bus *:bus /:people 8:bus *:people 6:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 4 | 6=((8/(x*6))*18) | 6 8 x 6 * / 18 * = | 6:people 8:van x:bus 6:van *:bus /:van 18:people *:people =:people
EXPR: 0 | POS | INT | 47 | 180 | 2 | (((6+18)/8)*x)=6 | 6 18 + 8 / x * 6 = | 6:people 18:people +:people 8:bus /:people x:van *:people 6:people =:people
EXPR: 0 | POS | INT | 50 | 180 | 16 | x=(6*((6*8)/18)) | x 6 6 8 * 18 / * = | x:people 6:van 6:people 8:van *:people 18:bus /:people *:people =:people
EXPR: 0 | POS | INT | 50 | 180 | 360 | x=(((6+8)+6)*18) | x 6 8 + 6 + 18 * = | x:van 6:bus 8:bus +:bus 6:bus +:bus 18:van *:van =:van
EXPR: 0 | POS | INT | 50 | 180 | 116 | x=(6*((8/6)+18)) | x 6 8 6 / 18 + * = | x:bus 6:people 8:bus 6:van /:bus 18:bus +:bus *:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 144 | x=(((6*8)/6)*18) | x 6 8 * 6 / 18 * = | x:van 6:people 8:bus *:people 6:bus /:people 18:van *:van =:van
EXPR: 0 | POS | INT | 50 | 180 | 36 | x=(6+((6*8)-18)) | x 6 6 8 * 18 - + = | x:bus 6:bus 6:bus 8:people *:bus 18:bus -:bus +:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 36 | x=(6+((6*8)-18)) | x 6 6 8 * 18 - + = | x:bus 6:bus 6:bus 8:van *:bus 18:bus -:bus +:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 756 | x=(((6*8)-6)*18) | x 6 8 * 6 - 18 * = | x:bus 6:people 8:bus *:bus 6:bus -:bus 18:van *:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 10 | x=((6/6)*(18-8)) | x 6 6 / 18 8 - * = | x:people 6:van 6:people /:van 18:people 8:people -:people *:people =:people
EXPR: 0 | POS | INT | 50 | 180 | 3 | x=(((6*8)+6)/18) | x 6 8 * 6 + 18 / = | x:bus 6:people 8:bus *:bus 6:bus +:bus 18:van /:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 72 | x=(((6*8)+6)+18) | x 6 8 * 6 + 18 + = | x:bus 6:people 8:bus *:bus 6:bus +:bus 18:bus +:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 9 | x=(18-((6/6)+8)) | x 18 6 6 / 8 + - = | x:bus 18:bus 6:bus 6:people /:bus 8:bus +:bus -:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 26 | x=(6-((6-18)-8)) | x 6 6 18 - 8 - - = | x:bus 6:bus 6:bus 18:bus -:bus 8:bus -:bus -:bus =:bus
EXPR: 0 | POS | INT | 50 | 180 | 4 | x=(((18/6)*8)/6) | x 18 6 / 8 * 6 / = | x:people 18:people 6:van /:people 8:van *:people 6:bus /:people =:people
EXPR: 0 | POS | INT | 50 | 180 | zoo | x=(18/((6-6)*8)) | x 18 6 6 - 8 * / = | x:van 18:van 6:people 6:people -:people 8:bus *:people /:van =:van
EXPR: 0 | POS | INT | 50 | 180 | 4 | x=((18/(6*6))*8) | x 18 6 6 * / 8 * = | x:van 18:people 6:bus 6:people *:bus /:people 8:van *:van =:van
EXPR: 0 | POS | INT | 50 | 180 | 16 | x=(((18-6)/6)*8) | x 18 6 - 6 / 8 * = | x:bus 18:people 6:people -:people 6:bus /:people 8:bus *:bus =:bus
EXPR: 0 | POS | INT | 51 | 180 | 116 | x=(6*((8/6)+18)) | x 6 8 6 / 18 + * = | x:bus 6:people 8:bus 6:van /:bus 18:bus +:bus *:bus =:bus
EXPR: 0 | POS | INT | 51 | 180 | 144 | x=(((6*8)/6)*18) | x 6 8 * 6 / 18 * = | x:van 6:people 8:bus *:people 6:bus /:people 18:van *:van =:van
EXPR: 0 | POS | INT | 51 | 180 | 3 | x=(((6*8)+6)/18) | x 6 8 * 6 + 18 / = | x:bus 6:people 8:bus *:bus 6:bus +:bus 18:van /:bus =:bus
EXPR: 0 | POS | INT | 51 | 180 | zoo | x=(18/((6-6)*8)) | x 18 6 6 - 8 * / = | x:van 18:van 6:people 6:people -:people 8:bus *:people /:van =:van
EXPR: 0 | POS | INT | 51 | 180 | 4 | x=((18/(6*6))*8) | x 18 6 6 * / 8 * = | x:van 18:people 6:bus 6:people *:bus /:people 8:van *:van =:van
EXPR: 0 | POS | INT | 52 | 180 | 4 | (((x*6)/8)*6)=18 | x 6 * 8 / 6 * 18 = | x:people 6:bus *:bus 8:van /:bus 6:van *:bus 18:bus =:bus
EXPR: 0 | POS | INT | 52 | 180 | 23 | 18=(((x*6)+6)/8) | 18 x 6 * 6 + 8 / = | 18:people x:van 6:people *:people 6:people +:people 8:bus /:people =:people
