parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 480 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | INT | 7 | 21 | 9 | 7=(6+(x-8)) | 7 6 x 8 - + = | 7:seashell 6:seashell x:seashell 8:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | ((7+x)-6)=8 | 7 x + 6 - 8 = | 7:seashell x:seashell +:seashell 6:seashell -:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | (7-(x-6))=8 | 7 x 6 - - 8 = | 7:seashell x:seashell 6:seashell -:seashell -:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | 7=(6-(x-8)) | 7 6 x 8 - - = | 7:seashell 6:seashell x:seashell 8:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | x=(7-(8-6)) | x 7 8 6 - - = | x:seashell 7:seashell 8:seashell 6:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | (x+(7-6))=8 | x 7 6 - + 8 = | x:seashell 7:seashell 6:seashell -:seashell +:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | (7+(8-6))=x | 7 8 6 - + x = | 7:seashell 8:seashell 6:seashell -:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | 7=((6+x)-8) | 7 6 x + 8 - = | 7:seashell 6:seashell x:seashell +:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | (x+(8-7))=6 | x 8 7 - + 6 = | x:seashell 8:seashell 7:seashell -:seashell +:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | 8=((7-6)+x) | 8 7 6 - x + = | 8:seashell 7:seashell 6:seashell -:seashell x:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | ((7-6)+x)=8 | 7 6 - x + 8 = | 7:seashell 6:seashell -:seashell x:seashell +:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | 7=((6-8)+x) | 7 6 8 - x + = | 7:seashell 6:seashell 8:seashell -:seashell x:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | 8=(x+(7-6)) | 8 x 7 6 - + = | 8:seashell x:seashell 7:seashell 6:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | 7=(x-(6-8)) | 7 x 6 8 - - = | 7:seashell x:seashell 6:seashell 8:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | 8=(7-(x-6)) | 8 7 x 6 - - = | 8:seashell 7:seashell x:seashell 6:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | 8=(7+(x-6)) | 8 7 x 6 - + = | 8:seashell 7:seashell x:seashell 6:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | 7=((6+8)-x) | 7 6 8 + x - = | 7:seashell 6:seashell 8:seashell +:seashell x:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | 8=((7-x)+6) | 8 7 x - 6 + = | 8:seashell 7:seashell x:seashell -:seashell 6:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | ((7-x)+6)=8 | 7 x - 6 + 8 = | 7:seashell x:seashell -:seashell 6:seashell +:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | 7=((6-x)+8) | 7 6 x - 8 + = | 7:seashell 6:seashell x:seashell -:seashell 8:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 7 | 21 | 21 | ((x-7)-6)=8 | x 7 - 6 - 8 = | x:seashell 7:seashell -:seashell 6:seashell -:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | (8-(7-x))=6 | 8 7 x - - 6 = | 8:seashell 7:seashell x:seashell -:seashell -:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | 7=((x+6)-8) | 7 x 6 + 8 - = | 7:seashell x:seashell 6:seashell +:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | ((8+x)-7)=6 | 8 x + 7 - 6 = | 8:seashell x:seashell +:seashell 7:seashell -:seashell 6:seashell =:seashell
EXPR: 1 | POS | INT | 7 | 21 | 21 | 7=((x-6)-8) | 7 x 6 - 8 - = | 7:seashell x:seashell 6:seashell -:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | 7=((x-6)+8) | 7 x 6 - 8 + = | 7:seashell x:seashell 6:seashell -:seashell 8:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | 7=(x+(6-8)) | 7 x 6 8 - + = | 7:seashell x:seashell 6:seashell 8:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | ((8-x)+7)=6 | 8 x - 7 + 6 = | 8:seashell x:seashell -:seashell 7:seashell +:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | ((x-7)+6)=8 | x 7 - 6 + 8 = | x:seashell 7:seashell -:seashell 6:seashell +:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | ((x+7)-6)=8 | x 7 + 6 - 8 = | x:seashell 7:seashell +:seashell 6:seashell -:seashell 8:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | ((7-8)+6)=x | 7 8 - 6 + x = | 7:seashell 8:seashell -:seashell 6:seashell +:seashell x:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 5 | ((x+8)-7)=6 | x 8 + 7 - 6 = | x:seashell 8:seashell +:seashell 7:seashell -:seashell 6:seashell =:seashell
EXPR: 1 | POS | INT | 7 | 21 | 21 | 8=((x-7)-6) | 8 x 7 - 6 - = | 8:seashell x:seashell 7:seashell -:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 7 | 8=((x+7)-6) | 8 x 7 + 6 - = | 8:seashell x:seashell 7:seashell +:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 7 | 21 | 9 | 8=((x-7)+6) | 8 x 7 - 6 + = | 8:seashell x:seashell 7:seashell -:seashell 6:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | (7+(x-8))=6 | 7 x 8 - + 6 = | 7:seashell x:seashell 8:seashell -:seashell +:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | ((x-7)+8)=6 | x 7 - 8 + 6 = | x:seashell 7:seashell -:seashell 8:seashell +:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 9 | ((7-x)+8)=6 | 7 x - 8 + 6 = | 7:seashell x:seashell -:seashell 8:seashell +:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | 7=(8+(6-x)) | 7 8 6 x - + = | 7:seashell 8:seashell 6:seashell x:seashell -:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 9 | 21 | 21 | ((x-7)-8)=6 | x 7 - 8 - 6 = | x:seashell 7:seashell -:seashell 8:seashell -:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | 7=(8-(6-x)) | 7 8 6 x - - = | 7:seashell 8:seashell 6:seashell x:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | 7=(8+(x-6)) | 7 8 x 6 - + = | 7:seashell 8:seashell x:seashell 6:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | (x-(7-8))=6 | x 7 8 - - 6 = | x:seashell 7:seashell 8:seashell -:seashell -:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | 7=(8-(x-6)) | 7 8 x 6 - - = | 7:seashell 8:seashell x:seashell 6:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | (x+(7-8))=6 | x 7 8 - + 6 = | x:seashell 7:seashell 8:seashell -:seashell +:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 9 | (7-(x-8))=6 | 7 x 8 - - 6 = | 7:seashell x:seashell 8:seashell -:seashell -:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | ((7-8)+x)=6 | 7 8 - x + 6 = | 7:seashell 8:seashell -:seashell x:seashell +:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | 7=((8+x)-6) | 7 8 x + 6 - = | 7:seashell 8:seashell x:seashell +:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | (7-(8-x))=6 | 7 8 x - - 6 = | 7:seashell 8:seashell x:seashell -:seashell -:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | 7=((8-6)+x) | 7 8 6 - x + = | 7:seashell 8:seashell 6:seashell -:seashell x:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | ((7+x)-8)=6 | 7 x + 8 - 6 = | 7:seashell x:seashell +:seashell 8:seashell -:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | 7=((8-x)+6) | 7 8 x - 6 + = | 7:seashell 8:seashell x:seashell -:seashell 6:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 9 | (7+(8-x))=6 | 7 8 x - + 6 = | 7:seashell 8:seashell x:seashell -:seashell +:seashell 6:seashell =:seashell
EXPR: 1 | POS | INT | 9 | 21 | 21 | 7=((x-8)-6) | 7 x 8 - 6 - = | 7:seashell x:seashell 8:seashell -:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 9 | 7=((x-8)+6) | 7 x 8 - 6 + = | 7:seashell x:seashell 8:seashell -:seashell 6:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 9 | 7=(x-(8-6)) | 7 x 8 6 - - = | 7:seashell x:seashell 8:seashell 6:seashell -:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | 7=(x+(8-6)) | 7 x 8 6 - + = | 7:seashell x:seashell 8:seashell 6:seashell -:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 7 | ((x+7)-8)=6 | x 7 + 8 - 6 = | x:seashell 7:seashell +:seashell 8:seashell -:seashell 6:seashell =:seashell
EXPR: 0 | POS | INT | 9 | 21 | 5 | 7=((x+8)-6) | 7 x 8 + 6 - = | 7:seashell x:seashell 8:seashell +:seashell 6:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 12 | 21 | 21 | (6+8)=(x-7) | 6 8 + x 7 - = | 6:seashell 8:seashell +:seashell x:seashell 7:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 5 | (6-x)=(8-7) | 6 x - 8 7 - = | 6:seashell x:seashell -:seashell 8:seashell 7:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 7 | (6+8)=(x+7) | 6 8 + x 7 + = | 6:seashell 8:seashell +:seashell x:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 5 | (6-8)=(x-7) | 6 8 - x 7 - = | 6:seashell 8:seashell -:seashell x:seashell 7:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 9 | (6+x)=(8+7) | 6 x + 8 7 + = | 6:seashell x:seashell +:seashell 8:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 9 | (6-8)=(7-x) | 6 8 - 7 x - = | 6:seashell 8:seashell -:seashell 7:seashell x:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 7 | (6+8)=(7+x) | 6 8 + 7 x + = | 6:seashell 8:seashell +:seashell 7:seashell x:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 9 | (x+6)=(8+7) | x 6 + 8 7 + = | x:seashell 6:seashell +:seashell 8:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 12 | 21 | 7 | (x-6)=(8-7) | x 6 - 8 7 - = | x:seashell 6:seashell -:seashell 8:seashell 7:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 12 | 21 | 21 | (x-6)=(8+7) | x 6 - 8 7 + = | x:seashell 6:seashell -:seashell 8:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 9 | (8-x)=(6-7) | 8 x - 6 7 - = | 8:seashell x:seashell -:seashell 6:seashell 7:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 9 | (6-7)=(8-x) | 6 7 - 8 x - = | 6:seashell 7:seashell -:seashell 8:seashell x:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 5 | (x-6)=(7-8) | x 6 - 7 8 - = | x:seashell 6:seashell -:seashell 7:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 7 | (6-7)=(x-8) | 6 7 - x 8 - = | 6:seashell 7:seashell -:seashell x:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 5 | (8+x)=(6+7) | 8 x + 6 7 + = | 8:seashell x:seashell +:seashell 6:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 7 | (6-x)=(7-8) | 6 x - 7 8 - = | 6:seashell x:seashell -:seashell 7:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 5 | (6+7)=(8+x) | 6 7 + 8 x + = | 6:seashell 7:seashell +:seashell 8:seashell x:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 9 | (8-6)=(x-7) | 8 6 - x 7 - = | 8:seashell 6:seashell -:seashell x:seashell 7:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 7 | (x-8)=(6-7) | x 8 - 6 7 - = | x:seashell 8:seashell -:seashell 6:seashell 7:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 14 | 21 | 21 | (x-8)=(6+7) | x 8 - 6 7 + = | x:seashell 8:seashell -:seashell 6:seashell 7:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 5 | (8-6)=(7-x) | 8 6 - 7 x - = | 8:seashell 6:seashell -:seashell 7:seashell x:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 5 | (x+8)=(6+7) | x 8 + 6 7 + = | x:seashell 8:seashell +:seashell 6:seashell 7:seashell +:seashell =:seashell
EXPR: 1 | POS | INT | 14 | 21 | 21 | (6+7)=(x-8) | 6 7 + x 8 - = | 6:seashell 7:seashell +:seashell x:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 14 | 21 | 5 | (6+7)=(x+8) | 6 7 + x 8 + = | 6:seashell 7:seashell +:seashell x:seashell 8:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 7 | (8-7)=(x-6) | 8 7 - x 6 - = | 8:seashell 7:seashell -:seashell x:seashell 6:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 17 | 21 | 21 | (8+7)=(x-6) | 8 7 + x 6 - = | 8:seashell 7:seashell +:seashell x:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 5 | (x-7)=(6-8) | x 7 - 6 8 - = | x:seashell 7:seashell -:seashell 6:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 7 | (8-x)=(7-6) | 8 x - 7 6 - = | 8:seashell x:seashell -:seashell 7:seashell 6:seashell -:seashell =:seashell
EXPR: 1 | POS | INT | 17 | 21 | 21 | (x-7)=(6+8) | x 7 - 6 8 + = | x:seashell 7:seashell -:seashell 6:seashell 8:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 9 | (8+7)=(x+6) | 8 7 + x 6 + = | 8:seashell 7:seashell +:seashell x:seashell 6:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 5 | (8-7)=(6-x) | 8 7 - 6 x - = | 8:seashell 7:seashell -:seashell 6:seashell x:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 9 | (7-x)=(6-8) | 7 x - 6 8 - = | 7:seashell x:seashell -:seashell 6:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 9 | (x-8)=(7-6) | x 8 - 7 6 - = | x:seashell 8:seashell -:seashell 7:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 9 | (7-6)=(x-8) | 7 6 - x 8 - = | 7:seashell 6:seashell -:seashell x:seashell 8:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 7 | (7-6)=(8-x) | 7 6 - 8 x - = | 7:seashell 6:seashell -:seashell 8:seashell x:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 7 | (x+7)=(6+8) | x 7 + 6 8 + = | x:seashell 7:seashell +:seashell 6:seashell 8:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 7 | (7+x)=(6+8) | 7 x + 6 8 + = | 7:seashell x:seashell +:seashell 6:seashell 8:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 17 | 21 | 9 | (8+7)=(6+x) | 8 7 + 6 x + = | 8:seashell 7:seashell +:seashell 6:seashell x:seashell +:seashell =:seashell
EXPR: 0 | POS | INT | 19 | 21 | 9 | (x-7)=(8-6) | x 7 - 8 6 - = | x:seashell 7:seashell -:seashell 8:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 19 | 21 | 5 | (7-x)=(8-6) | 7 x - 8 6 - = | 7:seashell x:seashell -:seashell 8:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 19 | 21 | 5 | (7-8)=(x-6) | 7 8 - x 6 - = | 7:seashell 8:seashell -:seashell x:seashell 6:seashell -:seashell =:seashell
EXPR: 0 | POS | INT | 19 | 21 | 7 | (7-8)=(6-x) | 7 8 - 6 x - = | 7:seashell 8:seashell -:seashell 6:seashell x:seashell -:seashell =:seashell
NET 252 unique, non-negative, integer-valued solutions found out of 480 total solutions
