parameters: n=7 l=3 k=1 p=5 q=1 m=9
TOTAL 480 solutions found
SOLN: CORRECT | POS/NEG | INT/FRA | OBJ-SCORE | TRUE-ANS | ANS | INFIX | POSTFIX | TYPED-POSTFIX
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | ((4.88-5.86)+x)=14.88 | 4.88 5.86 - x + 14.88 = | 4.88:dollar 5.86:dollar -:dollar x:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | (5.86-(14.88-x))=4.88 | 5.86 14.88 x - - 4.88 = | 5.86:dollar 14.88:dollar x:dollar -:dollar -:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 5.86=(14.88+(4.88-x)) | 5.86 14.88 4.88 x - + = | 5.86:dollar 14.88:dollar 4.88:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | ((x-4.88)+5.86)=14.88 | x 4.88 - 5.86 + 14.88 = | x:dollar 4.88:dollar -:dollar 5.86:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | ((4.88+5.86)+x)=14.88 | 4.88 5.86 + x + 14.88 = | 4.88:dollar 5.86:dollar +:dollar x:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | (5.86+(x-14.88))=4.88 | 5.86 x 14.88 - + 4.88 = | 5.86:dollar x:dollar 14.88:dollar -:dollar +:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | (x-(4.88-5.86))=14.88 | x 4.88 5.86 - - 14.88 = | x:dollar 4.88:dollar 5.86:dollar -:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 4.88=((5.86+x)-14.88) | 4.88 5.86 x + 14.88 - = | 4.88:dollar 5.86:dollar x:dollar +:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | (4.88+(x-5.86))=14.88 | 4.88 x 5.86 - + 14.88 = | 4.88:dollar x:dollar 5.86:dollar -:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 4.88=(5.86-(14.88-x)) | 4.88 5.86 14.88 x - - = | 4.88:dollar 5.86:dollar 14.88:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | 4.88=(5.86+(14.88-x)) | 4.88 5.86 14.88 x - + = | 4.88:dollar 5.86:dollar 14.88:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | (x+(4.88+5.86))=14.88 | x 4.88 5.86 + + 14.88 = | x:dollar 4.88:dollar 5.86:dollar +:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | 5.86=(14.88-(x+4.88)) | 5.86 14.88 x 4.88 + - = | 5.86:dollar 14.88:dollar x:dollar 4.88:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | (5.86+(14.88-x))=4.88 | 5.86 14.88 x - + 4.88 = | 5.86:dollar 14.88:dollar x:dollar -:dollar +:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | (5.86-(4.88-14.88))=x | 5.86 4.88 14.88 - - x = | 5.86:dollar 4.88:dollar 14.88:dollar -:dollar -:dollar x:dollar =:dollar
EXPR: 1 | POS | FRA | 7 | 25.62 | 25.62 | ((x-4.88)-5.86)=14.88 | x 4.88 - 5.86 - 14.88 = | x:dollar 4.88:dollar -:dollar 5.86:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | (4.88+(x+5.86))=14.88 | 4.88 x 5.86 + + 14.88 = | 4.88:dollar x:dollar 5.86:dollar +:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | 5.86=((14.88-x)-4.88) | 5.86 14.88 x - 4.88 - = | 5.86:dollar 14.88:dollar x:dollar -:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | ((5.86+x)-14.88)=4.88 | 5.86 x + 14.88 - 4.88 = | 5.86:dollar x:dollar +:dollar 14.88:dollar -:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | (5.86-(x-14.88))=4.88 | 5.86 x 14.88 - - 4.88 = | 5.86:dollar x:dollar 14.88:dollar -:dollar -:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 5.86=(14.88-(x-4.88)) | 5.86 14.88 x 4.88 - - = | 5.86:dollar 14.88:dollar x:dollar 4.88:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | 5.86=(14.88-(4.88+x)) | 5.86 14.88 4.88 x + - = | 5.86:dollar 14.88:dollar 4.88:dollar x:dollar +:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | x=(5.86-(4.88-14.88)) | x 5.86 4.88 14.88 - - = | x:dollar 5.86:dollar 4.88:dollar 14.88:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | 5.86=((14.88-4.88)-x) | 5.86 14.88 4.88 - x - = | 5.86:dollar 14.88:dollar 4.88:dollar -:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | ((x+4.88)+5.86)=14.88 | x 4.88 + 5.86 + 14.88 = | x:dollar 4.88:dollar +:dollar 5.86:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | (x+(5.86-14.88))=4.88 | x 5.86 14.88 - + 4.88 = | x:dollar 5.86:dollar 14.88:dollar -:dollar +:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | (x+(4.88-5.86))=14.88 | x 4.88 5.86 - + 14.88 = | x:dollar 4.88:dollar 5.86:dollar -:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 4.88=((5.86-14.88)+x) | 4.88 5.86 14.88 - x + = | 4.88:dollar 5.86:dollar 14.88:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | ((5.86-14.88)+x)=4.88 | 5.86 14.88 - x + 4.88 = | 5.86:dollar 14.88:dollar -:dollar x:dollar +:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 4.88=(x+(5.86-14.88)) | 4.88 x 5.86 14.88 - + = | 4.88:dollar x:dollar 5.86:dollar 14.88:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | 5.86=(x-(14.88-4.88)) | 5.86 x 14.88 4.88 - - = | 5.86:dollar x:dollar 14.88:dollar 4.88:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | 4.88=(5.86-(x-14.88)) | 4.88 5.86 x 14.88 - - = | 4.88:dollar 5.86:dollar x:dollar 14.88:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 4.88=(5.86+(x-14.88)) | 4.88 5.86 x 14.88 - + = | 4.88:dollar 5.86:dollar x:dollar 14.88:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 5.86=((14.88+4.88)-x) | 5.86 14.88 4.88 + x - = | 5.86:dollar 14.88:dollar 4.88:dollar +:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | 4.88=((5.86-x)+14.88) | 4.88 5.86 x - 14.88 + = | 4.88:dollar 5.86:dollar x:dollar -:dollar 14.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | ((5.86-x)+14.88)=4.88 | 5.86 x - 14.88 + 4.88 = | 5.86:dollar x:dollar -:dollar 14.88:dollar +:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 5.86=((14.88-x)+4.88) | 5.86 14.88 x - 4.88 + = | 5.86:dollar 14.88:dollar x:dollar -:dollar 4.88:dollar +:dollar =:dollar
EXPR: 1 | POS | FRA | 7 | 25.62 | 25.62 | ((x-5.86)-14.88)=4.88 | x 5.86 - 14.88 - 4.88 = | x:dollar 5.86:dollar -:dollar 14.88:dollar -:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | (4.88-(5.86-x))=14.88 | 4.88 5.86 x - - 14.88 = | 4.88:dollar 5.86:dollar x:dollar -:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | ((4.88+x)-5.86)=14.88 | 4.88 x + 5.86 - 14.88 = | 4.88:dollar x:dollar +:dollar 5.86:dollar -:dollar 14.88:dollar =:dollar
EXPR: 1 | POS | FRA | 7 | 25.62 | 25.62 | 5.86=((x-14.88)-4.88) | 5.86 x 14.88 - 4.88 - = | 5.86:dollar x:dollar 14.88:dollar -:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | 5.86=((x-14.88)+4.88) | 5.86 x 14.88 - 4.88 + = | 5.86:dollar x:dollar 14.88:dollar -:dollar 4.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | ((x+5.86)-14.88)=4.88 | x 5.86 + 14.88 - 4.88 = | x:dollar 5.86:dollar +:dollar 14.88:dollar -:dollar 4.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | ((4.88+x)+5.86)=14.88 | 4.88 x + 5.86 + 14.88 = | 4.88:dollar x:dollar +:dollar 5.86:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | ((5.86-4.88)+14.88)=x | 5.86 4.88 - 14.88 + x = | 5.86:dollar 4.88:dollar -:dollar 14.88:dollar +:dollar x:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 15.86 | ((x+4.88)-5.86)=14.88 | x 4.88 + 5.86 - 14.88 = | x:dollar 4.88:dollar +:dollar 5.86:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 4.14 | (4.88+(5.86+x))=14.88 | 4.88 5.86 x + + 14.88 = | 4.88:dollar 5.86:dollar x:dollar +:dollar +:dollar 14.88:dollar =:dollar
EXPR: 1 | POS | FRA | 7 | 25.62 | 25.62 | 4.88=((x-5.86)-14.88) | 4.88 x 5.86 - 14.88 - = | 4.88:dollar x:dollar 5.86:dollar -:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 7 | 25.62 | 13.9 | 4.88=((x+5.86)-14.88) | 4.88 x 5.86 + 14.88 - = | 4.88:dollar x:dollar 5.86:dollar +:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | (5.86+(x-4.88))=14.88 | 5.86 x 4.88 - + 14.88 = | 5.86:dollar x:dollar 4.88:dollar -:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | ((x-5.86)+4.88)=14.88 | x 5.86 - 4.88 + 14.88 = | x:dollar 5.86:dollar -:dollar 4.88:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | 5.86=(4.88+(14.88-x)) | 5.86 4.88 14.88 x - + = | 5.86:dollar 4.88:dollar 14.88:dollar x:dollar -:dollar +:dollar =:dollar
EXPR: 1 | POS | FRA | 9 | 25.62 | 25.62 | ((x-5.86)-4.88)=14.88 | x 5.86 - 4.88 - 14.88 = | x:dollar 5.86:dollar -:dollar 4.88:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | 5.86=(4.88-(14.88-x)) | 5.86 4.88 14.88 x - - = | 5.86:dollar 4.88:dollar 14.88:dollar x:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | 5.86=(4.88+(x-14.88)) | 5.86 4.88 x 14.88 - + = | 5.86:dollar 4.88:dollar x:dollar 14.88:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | (x-(5.86-4.88))=14.88 | x 5.86 4.88 - - 14.88 = | x:dollar 5.86:dollar 4.88:dollar -:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | 5.86=(4.88-(x-14.88)) | 5.86 4.88 x 14.88 - - = | 5.86:dollar 4.88:dollar x:dollar 14.88:dollar -:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | (x+(5.86-4.88))=14.88 | x 5.86 4.88 - + 14.88 = | x:dollar 5.86:dollar 4.88:dollar -:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 4.14 | ((x+5.86)+4.88)=14.88 | x 5.86 + 4.88 + 14.88 = | x:dollar 5.86:dollar +:dollar 4.88:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | ((5.86-4.88)+x)=14.88 | 5.86 4.88 - x + 14.88 = | 5.86:dollar 4.88:dollar -:dollar x:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | 5.86=((4.88+x)-14.88) | 5.86 4.88 x + 14.88 - = | 5.86:dollar 4.88:dollar x:dollar +:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | (5.86-(4.88-x))=14.88 | 5.86 4.88 x - - 14.88 = | 5.86:dollar 4.88:dollar x:dollar -:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | 5.86=((4.88-14.88)+x) | 5.86 4.88 14.88 - x + = | 5.86:dollar 4.88:dollar 14.88:dollar -:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | ((5.86+x)-4.88)=14.88 | 5.86 x + 4.88 - 14.88 = | 5.86:dollar x:dollar +:dollar 4.88:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | 5.86=((4.88-x)+14.88) | 5.86 4.88 x - 14.88 + = | 5.86:dollar 4.88:dollar x:dollar -:dollar 14.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 4.14 | ((5.86+x)+4.88)=14.88 | 5.86 x + 4.88 + 14.88 = | 5.86:dollar x:dollar +:dollar 4.88:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 4.14 | (5.86+(x+4.88))=14.88 | 5.86 x 4.88 + + 14.88 = | 5.86:dollar x:dollar 4.88:dollar +:dollar +:dollar 14.88:dollar =:dollar
EXPR: 1 | POS | FRA | 9 | 25.62 | 25.62 | 5.86=((x-4.88)-14.88) | 5.86 x 4.88 - 14.88 - = | 5.86:dollar x:dollar 4.88:dollar -:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 4.14 | (5.86+(4.88+x))=14.88 | 5.86 4.88 x + + 14.88 = | 5.86:dollar 4.88:dollar x:dollar +:dollar +:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | 5.86=(x+(4.88-14.88)) | 5.86 x 4.88 14.88 - + = | 5.86:dollar x:dollar 4.88:dollar 14.88:dollar -:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 13.9 | ((x+5.86)-4.88)=14.88 | x 5.86 + 4.88 - 14.88 = | x:dollar 5.86:dollar +:dollar 4.88:dollar -:dollar 14.88:dollar =:dollar
EXPR: 0 | POS | FRA | 9 | 25.62 | 15.86 | 5.86=((x+4.88)-14.88) | 5.86 x 4.88 + 14.88 - = | 5.86:dollar x:dollar 4.88:dollar +:dollar 14.88:dollar -:dollar =:dollar
EXPR: 1 | POS | FRA | 12 | 25.62 | 25.62 | (14.88+4.88)=(x-5.86) | 14.88 4.88 + x 5.86 - = | 14.88:dollar 4.88:dollar +:dollar x:dollar 5.86:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 15.86 | (14.88-x)=(4.88-5.86) | 14.88 x - 4.88 5.86 - = | 14.88:dollar x:dollar -:dollar 4.88:dollar 5.86:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 4.14 | (14.88-x)=(4.88+5.86) | 14.88 x - 4.88 5.86 + = | 14.88:dollar x:dollar -:dollar 4.88:dollar 5.86:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 13.9 | (14.88+4.88)=(x+5.86) | 14.88 4.88 + x 5.86 + = | 14.88:dollar 4.88:dollar +:dollar x:dollar 5.86:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 4.14 | (14.88-4.88)=(x+5.86) | 14.88 4.88 - x 5.86 + = | 14.88:dollar 4.88:dollar -:dollar x:dollar 5.86:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 15.86 | (14.88-4.88)=(x-5.86) | 14.88 4.88 - x 5.86 - = | 14.88:dollar 4.88:dollar -:dollar x:dollar 5.86:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 13.9 | (14.88+4.88)=(5.86+x) | 14.88 4.88 + 5.86 x + = | 14.88:dollar 4.88:dollar +:dollar 5.86:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 13.9 | (x-14.88)=(4.88-5.86) | x 14.88 - 4.88 5.86 - = | x:dollar 14.88:dollar -:dollar 4.88:dollar 5.86:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 12 | 25.62 | 4.14 | (14.88-4.88)=(5.86+x) | 14.88 4.88 - 5.86 x + = | 14.88:dollar 4.88:dollar -:dollar 5.86:dollar x:dollar +:dollar =:dollar
EXPR: 1 | POS | FRA | 12 | 25.62 | 25.62 | (x-14.88)=(4.88+5.86) | x 14.88 - 4.88 5.86 + = | x:dollar 14.88:dollar -:dollar 4.88:dollar 5.86:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 4.14 | (4.88+x)=(14.88-5.86) | 4.88 x + 14.88 5.86 - = | 4.88:dollar x:dollar +:dollar 14.88:dollar 5.86:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 15.86 | (x-14.88)=(5.86-4.88) | x 14.88 - 5.86 4.88 - = | x:dollar 14.88:dollar -:dollar 5.86:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 13.9 | (14.88-5.86)=(x-4.88) | 14.88 5.86 - x 4.88 - = | 14.88:dollar 5.86:dollar -:dollar x:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 4.14 | (14.88-5.86)=(x+4.88) | 14.88 5.86 - x 4.88 + = | 14.88:dollar 5.86:dollar -:dollar x:dollar 4.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 15.86 | (4.88+x)=(14.88+5.86) | 4.88 x + 14.88 5.86 + = | 4.88:dollar x:dollar +:dollar 14.88:dollar 5.86:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 13.9 | (14.88-x)=(5.86-4.88) | 14.88 x - 5.86 4.88 - = | 14.88:dollar x:dollar -:dollar 5.86:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 15.86 | (14.88+5.86)=(4.88+x) | 14.88 5.86 + 4.88 x + = | 14.88:dollar 5.86:dollar +:dollar 4.88:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 4.14 | (14.88-5.86)=(4.88+x) | 14.88 5.86 - 4.88 x + = | 14.88:dollar 5.86:dollar -:dollar 4.88:dollar x:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 13.9 | (x-4.88)=(14.88-5.86) | x 4.88 - 14.88 5.86 - = | x:dollar 4.88:dollar -:dollar 14.88:dollar 5.86:dollar -:dollar =:dollar
EXPR: 1 | POS | FRA | 14 | 25.62 | 25.62 | (x-4.88)=(14.88+5.86) | x 4.88 - 14.88 5.86 + = | x:dollar 4.88:dollar -:dollar 14.88:dollar 5.86:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 4.14 | (x+4.88)=(14.88-5.86) | x 4.88 + 14.88 5.86 - = | x:dollar 4.88:dollar +:dollar 14.88:dollar 5.86:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 15.86 | (4.88-14.88)=(5.86-x) | 4.88 14.88 - 5.86 x - = | 4.88:dollar 14.88:dollar -:dollar 5.86:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 15.86 | (x+4.88)=(14.88+5.86) | x 4.88 + 14.88 5.86 + = | x:dollar 4.88:dollar +:dollar 14.88:dollar 5.86:dollar +:dollar =:dollar
EXPR: 1 | POS | FRA | 14 | 25.62 | 25.62 | (14.88+5.86)=(x-4.88) | 14.88 5.86 + x 4.88 - = | 14.88:dollar 5.86:dollar +:dollar x:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 14 | 25.62 | 15.86 | (14.88+5.86)=(x+4.88) | 14.88 5.86 + x 4.88 + = | 14.88:dollar 5.86:dollar +:dollar x:dollar 4.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 13.9 | (4.88-5.86)=(x-14.88) | 4.88 5.86 - x 14.88 - = | 4.88:dollar 5.86:dollar -:dollar x:dollar 14.88:dollar -:dollar =:dollar
EXPR: 1 | POS | FRA | 17 | 25.62 | 25.62 | (4.88+5.86)=(x-14.88) | 4.88 5.86 + x 14.88 - = | 4.88:dollar 5.86:dollar +:dollar x:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 15.86 | (x-5.86)=(14.88-4.88) | x 5.86 - 14.88 4.88 - = | x:dollar 5.86:dollar -:dollar 14.88:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 13.9 | (4.88-x)=(5.86-14.88) | 4.88 x - 5.86 14.88 - = | 4.88:dollar x:dollar -:dollar 5.86:dollar 14.88:dollar -:dollar =:dollar
EXPR: 1 | POS | FRA | 17 | 25.62 | 25.62 | (x-5.86)=(14.88+4.88) | x 5.86 - 14.88 4.88 + = | x:dollar 5.86:dollar -:dollar 14.88:dollar 4.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 15.86 | (4.88-5.86)=(14.88-x) | 4.88 5.86 - 14.88 x - = | 4.88:dollar 5.86:dollar -:dollar 14.88:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 4.14 | (5.86+x)=(14.88-4.88) | 5.86 x + 14.88 4.88 - = | 5.86:dollar x:dollar +:dollar 14.88:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 4.14 | (x+5.86)=(14.88-4.88) | x 5.86 + 14.88 4.88 - = | x:dollar 5.86:dollar +:dollar 14.88:dollar 4.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 13.9 | (5.86-14.88)=(4.88-x) | 5.86 14.88 - 4.88 x - = | 5.86:dollar 14.88:dollar -:dollar 4.88:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 13.9 | (x+5.86)=(14.88+4.88) | x 5.86 + 14.88 4.88 + = | x:dollar 5.86:dollar +:dollar 14.88:dollar 4.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 13.9 | (5.86+x)=(14.88+4.88) | 5.86 x + 14.88 4.88 + = | 5.86:dollar x:dollar +:dollar 14.88:dollar 4.88:dollar +:dollar =:dollar
EXPR: 0 | POS | FRA | 17 | 25.62 | 4.14 | (4.88+5.86)=(14.88-x) | 4.88 5.86 + 14.88 x - = | 4.88:dollar 5.86:dollar +:dollar 14.88:dollar x:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 25.62 | 15.86 | (5.86-x)=(4.88-14.88) | 5.86 x - 4.88 14.88 - = | 5.86:dollar x:dollar -:dollar 4.88:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 25.62 | 15.86 | (5.86-4.88)=(x-14.88) | 5.86 4.88 - x 14.88 - = | 5.86:dollar 4.88:dollar -:dollar x:dollar 14.88:dollar -:dollar =:dollar
EXPR: 0 | POS | FRA | 19 | 25.62 | 13.9 | (5.86-4.88)=(14.88-x) | 5.86 4.88 - 14.88 x - = | 5.86:dollar 4.88:dollar -:dollar 14.88:dollar x:dollar -:dollar =:dollar
NET 232 unique, non-negative solutions found out of 480 total solutions
