1 1:0.8578052799772636 2:0.11174785421163168 3:0.016878328159709962 4:0.0135685376513947 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.28593509332575456 23:1 24:1 25:1 26:1 
-1 1:0.27408189949290857 2:0.6783978786382054 3:0.016342051793783126 4:0.031178170075102877 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.18272126632860572 23:1 24:1 25:1 26:1 
-1 1:0.8578052799772636 2:0.11174785421163168 3:0.016878328159709962 4:0.0135685376513947 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.03724928473721056 23:1 24:1 25:1 26:1 
-1 1:0.32115409016885227 2:0.5041649573334155 3:0.03668267080380464 4:0.1379982816939277 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.33610997155561034 23:1 24:1 25:1 26:1 
1 1:0.865619161945744 2:0.08455004364228384 3:0.012375351503789768 4:0.037455442908182694 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2885397206485813 23:1 24:0 25:1 26:1 
-1 1:0.32115409016885227 2:0.5041649573334155 3:0.03668267080380464 4:0.1379982816939277 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.21410272677923484 23:1 24:1 25:1 26:1 
-1 1:0.32115409016885227 2:0.5041649573334155 3:0.03668267080380464 4:0.1379982816939277 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.09199885446261846 23:1 24:1 25:1 26:1 
-1 1:0.47079476495962874 2:0.4819946225887525 3:0.027040132488587994 4:0.02017047996303097 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.32132974839250167 23:1 24:1 25:1 26:1 
-1 1:0.47079476495962874 2:0.4819946225887525 3:0.027040132488587994 4:0.02017047996303097 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3138631766397525 23:1 24:1 25:1 26:1 
1 1:0.8563200591017173 2:0.11063480335718909 3:0.024111712538993264 4:0.008933425002100268 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2854400197005724 23:1 24:0 25:1 26:1 
-1 1:0.8563200591017173 2:0.11063480335718909 3:0.024111712538993264 4:0.008933425002100268 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.036878267785729696 23:1 24:0 25:1 26:1 
-1 1:0.03835264091976069 2:0.24497076153923714 3:0.6226674866257893 4:0.09400911091521295 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4151116577505262 23:0 24:0 25:1 26:1 
1 1:0.8554633402950014 2:0.10730508690009082 3:0.013370447929876367 4:0.02386112487503149 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.28515444676500046 23:0 24:0 25:1 26:1 
-1 1:0.03835264091976069 2:0.24497076153923714 3:0.6226674866257893 4:0.09400911091521295 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.1633138410261581 23:1 24:0 25:1 26:1 
-1 1:0.03835264091976069 2:0.24497076153923714 3:0.6226674866257893 4:0.09400911091521295 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.06267274061014197 23:0 24:0 25:1 26:0 
-1 1:0.03694598977964751 2:0.14062851472320947 3:0.7019450252958507 4:0.12048047020129236 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4679633501972338 23:0 24:1 25:1 26:0 
1 1:0.9262384951163687 2:0.04377190770876317 3:0.02216274580992598 4:0.007826851364942298 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.30874616503878954 23:0 24:0 25:1 26:1 
-1 1:0.03694598977964751 2:0.14062851472320947 3:0.7019450252958507 4:0.12048047020129236 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.09375234314880632 23:1 24:1 25:1 26:1 
-1 1:0.03694598977964751 2:0.14062851472320947 3:0.7019450252958507 4:0.12048047020129236 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.08032031346752824 23:0 24:1 25:1 26:0 
-1 1:0.20771515833564294 2:0.7159508837552292 3:0.06461159462147407 4:0.011722363287653612 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4773005891701528 23:1 24:0 25:1 26:1 
1 1:0.09659386853086363 2:0.8489443644492345 3:0.03424993192491513 4:0.020211835094986565 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2829814548164115 23:1 24:0 25:1 26:1 
1 1:0.20771515833564294 2:0.7159508837552292 3:0.06461159462147407 4:0.011722363287653612 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.13847677222376195 23:1 24:0 25:1 26:1 
-1 1:0.20771515833564294 2:0.7159508837552292 3:0.06461159462147407 4:0.011722363287653612 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.2 22:0.04307439641431605 23:1 24:0 25:1 26:0 
-1 1:0.0632524082530191 2:0.10819662662778814 3:0.6744424673516195 4:0.1541084977675731 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.44962831156774635 23:0 24:0 25:1 26:0 
1 1:0.47433526580429936 2:0.4822176330522331 3:0.025959292099887135 4:0.017487809043580327 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.16073921101741104 23:0 24:0 25:1 26:1 
-1 1:0.47433526580429936 2:0.4822176330522331 3:0.025959292099887135 4:0.017487809043580327 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.15811175526809979 23:0 24:0 25:1 26:1 
-1 1:0.0632524082530191 2:0.10819662662778814 3:0.6744424673516195 4:0.1541084977675731 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.1027389985117154 23:0 24:0 25:1 26:0 
-1 1:0.14296549479257883 2:0.8367381643174718 3:0.012041966852443048 4:0.008254374037505788 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.5578254428783146 23:1 24:0 25:1 26:1 
1 1:0.8943456865316668 2:0.0752127251507058 3:0.023926811622601272 4:0.006514776695026411 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2981152288438889 23:1 24:0 25:1 26:1 
-1 1:0.14296549479257883 2:0.8367381643174718 3:0.012041966852443048 4:0.008254374037505788 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.09531032986171922 23:1 24:0 25:1 26:1 
-1 1:0.8943456865316668 2:0.0752127251507058 3:0.023926811622601272 4:0.006514776695026411 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.0250709083835686 23:1 24:0 25:1 26:1 
-1 1:0.049857689072781514 2:0.13712013935236247 3:0.6715431810893185 4:0.1414789904855373 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4476954540595457 23:0 24:0 25:1 26:0 
1 1:0.8964389114545529 2:0.0765330203422667 3:0.01988078477635256 4:0.0071472834268278725 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.29881297048485095 23:0 24:0 25:1 26:1 
-1 1:0.049857689072781514 2:0.13712013935236247 3:0.6715431810893185 4:0.1414789904855373 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.09431932699035821 23:0 24:0 25:1 26:0 
-1 1:0.049857689072781514 2:0.13712013935236247 3:0.6715431810893185 4:0.1414789904855373 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.09141342623490832 23:1 24:0 25:1 26:1 
-1 1:0.07214926458054771 2:0.8766392515868094 3:0.02113049301764982 4:0.030080990814993006 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.5844261677245396 23:1 24:0 25:1 26:1 
1 1:0.04470138435638518 2:0.9260595369783495 3:0.019174251145775017 4:0.01006482751949011 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.3086865123261165 23:1 24:0 25:1 26:1 
1 1:0.07214926458054771 2:0.8766392515868094 3:0.02113049301764982 4:0.030080990814993006 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.04809950972036514 23:1 24:0 25:1 26:1 
-1 1:0.07214926458054771 2:0.8766392515868094 3:0.02113049301764982 4:0.030080990814993006 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.020053993876662003 23:1 24:0 25:1 26:0 
-1 1:0.07188202626353324 2:0.8770492746441834 3:0.021065379627706916 4:0.03000331946457651 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.5846995164294556 23:1 24:0 25:1 26:1 
1 1:0.1527036633314981 2:0.8169075672012601 3:0.023876748011455527 4:0.0065120214557864075 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.27230252240042 23:1 24:0 25:1 26:1 
-1 1:0.1527036633314981 2:0.8169075672012601 3:0.023876748011455527 4:0.0065120214557864075 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.05090122111049936 23:1 24:0 25:1 26:1 
1 1:0.07188202626353324 2:0.8770492746441834 3:0.021065379627706916 4:0.03000331946457651 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.04792135084235549 23:1 24:0 25:1 26:1 
-1 1:0.03694598977964751 2:0.14062851472320947 3:0.7019450252958507 4:0.12048047020129236 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4679633501972338 23:0 24:1 25:1 26:0 
1 1:0.9262384951163687 2:0.04377190770876317 3:0.02216274580992598 4:0.007826851364942298 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.30874616503878954 23:0 24:0 25:1 26:1 
-1 1:0.03694598977964751 2:0.14062851472320947 3:0.7019450252958507 4:0.12048047020129236 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.09375234314880632 23:1 24:1 25:1 26:1 
-1 1:0.03694598977964751 2:0.14062851472320947 3:0.7019450252958507 4:0.12048047020129236 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.08032031346752824 23:0 24:1 25:1 26:0 
-1 1:0.03986891511998458 2:0.9265800036972068 3:0.01578744220086956 4:0.017763638981939212 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.6177200024648045 23:1 24:0 25:1 26:1 
1 1:0.8554633402950014 2:0.10730508690009082 3:0.013370447929876367 4:0.02386112487503149 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.28515444676500046 23:1 24:0 25:1 26:1 
-1 1:0.8554633402950014 2:0.10730508690009082 3:0.013370447929876367 4:0.02386112487503149 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.03576836230003027 23:1 24:0 25:1 26:1 
-1 1:0.03986891511998458 2:0.9265800036972068 3:0.01578744220086956 4:0.017763638981939212 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.02657927674665639 23:1 24:0 25:1 26:1 
-1 1:0.13308800696351444 2:0.8154217262745148 3:0.021915247843568946 4:0.029575018918401856 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.5436144841830098 23:1 24:1 25:1 26:1 
1 1:0.3537742556157789 2:0.6010522081709683 3:0.0278644716335924 4:0.017309064579661058 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.20035073605698941 23:1 24:0 25:1 26:1 
-1 1:0.3537742556157789 2:0.6010522081709683 3:0.0278644716335924 4:0.017309064579661058 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.1179247518719263 23:1 24:0 25:1 26:1 
1 1:0.13308800696351444 2:0.8154217262745148 3:0.021915247843568946 4:0.029575018918401856 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.08872533797567629 23:1 24:1 25:1 26:1 
-1 1:0.035617555484722827 2:0.20093524233469068 3:0.7263065701555527 4:0.03714063202503399 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.48420438010370176 23:0 24:0 25:1 26:0 
1 1:0.08935427458357127 2:0.8703681230238329 3:0.028740205594494434 4:0.011537396798101437 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.29012270767461096 23:0 24:0 25:1 26:1 
-1 1:0.035617555484722827 2:0.20093524233469068 3:0.7263065701555527 4:0.03714063202503399 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.13395682822312713 23:1 24:0 25:1 26:1 
-1 1:0.08935427458357127 2:0.8703681230238329 3:0.028740205594494434 4:0.011537396798101437 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.029784758194523756 23:0 24:0 25:1 26:1 
-1 1:0.4605485453712468 2:0.5018659829060559 3:0.024187616315401294 4:0.01339785540729589 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3345773219373706 23:1 24:1 25:1 26:1 
-1 1:0.4605485453712468 2:0.5018659829060559 3:0.024187616315401294 4:0.01339785540729589 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3070323635808312 23:1 24:1 25:1 26:1 
1 1:0.8508171533347048 2:0.11152429085588117 3:0.027678074980511447 4:0.009980480828902814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2836057177782349 23:1 24:0 25:1 26:1 
-1 1:0.8508171533347048 2:0.11152429085588117 3:0.027678074980511447 4:0.009980480828902814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.03717476361862706 23:1 24:0 25:1 26:1 
-1 1:0.06977665952578647 2:0.880284187028421 3:0.02055123722153518 4:0.02938791622425735 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.586856124685614 23:1 24:0 25:1 26:1 
1 1:0.09547350306264894 2:0.869812360235273 3:0.02637127537261108 4:0.008342861329467304 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.28993745341175764 23:1 24:0 25:1 26:1 
1 1:0.06977665952578647 2:0.880284187028421 3:0.02055123722153518 4:0.02938791622425735 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.04651777301719098 23:1 24:0 25:1 26:1 
-1 1:0.09547350306264894 2:0.869812360235273 3:0.02637127537261108 4:0.008342861329467304 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.03182450102088298 23:1 24:0 25:1 26:1 
-1 1:0.39248789443360427 2:0.5668749442005455 3:0.023334803516926104 4:0.017302357848924213 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.37791662946703036 23:1 24:0 25:1 26:1 
1 1:0.8563200591017173 2:0.11063480335718909 3:0.024111712538993264 4:0.008933425002100268 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2854400197005724 23:1 24:0 25:1 26:1 
-1 1:0.39248789443360427 2:0.5668749442005455 3:0.023334803516926104 4:0.017302357848924213 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.2616585962890695 23:1 24:0 25:1 26:1 
-1 1:0.8563200591017173 2:0.11063480335718909 3:0.024111712538993264 4:0.008933425002100268 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.036878267785729696 23:1 24:0 25:1 26:1 
-1 1:0.4605485453712468 2:0.5018659829060559 3:0.024187616315401294 4:0.01339785540729589 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3345773219373706 23:1 24:1 25:1 26:1 
-1 1:0.4605485453712468 2:0.5018659829060559 3:0.024187616315401294 4:0.01339785540729589 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3070323635808312 23:1 24:1 25:1 26:1 
1 1:0.8508171533347048 2:0.11152429085588117 3:0.027678074980511447 4:0.009980480828902814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2836057177782349 23:1 24:0 25:1 26:1 
-1 1:0.8508171533347048 2:0.11152429085588117 3:0.027678074980511447 4:0.009980480828902814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.03717476361862706 23:1 24:0 25:1 26:1 
-1 1:0.21741932807960232 2:0.7339847063148156 3:0.02782032709035163 4:0.020775638515230576 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4893231375432104 23:1 24:1 25:1 26:1 
1 1:0.9559656655217429 2:0.0189099767541286 3:0.02023673160784743 4:0.004887626116281131 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.318655221840581 23:1 24:0 25:1 26:1 
-1 1:0.21741932807960232 2:0.7339847063148156 3:0.02782032709035163 4:0.020775638515230576 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.14494621871973487 23:1 24:1 25:1 26:1 
-1 1:0.21741932807960232 2:0.7339847063148156 3:0.02782032709035163 4:0.020775638515230576 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.2 22:0.018546884726901088 23:1 24:1 25:1 26:0 
-1 1:0.02835554192266067 2:0.1802130631237279 3:0.7184273462097626 4:0.07300404874384873 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.4789515641398417 23:0 24:0 25:1 26:0 
1 1:0.8495707738506324 2:0.10868907616674703 3:0.018953215667033008 4:0.022786934315587485 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2831902579502108 23:0 24:0 25:1 26:1 
-1 1:0.02835554192266067 2:0.1802130631237279 3:0.7184273462097626 4:0.07300404874384873 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.12014204208248526 23:1 24:0 25:1 26:1 
-1 1:0.02835554192266067 2:0.1802130631237279 3:0.7184273462097626 4:0.07300404874384873 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.04866936582923249 23:0 24:0 25:1 26:0 
-1 1:0.035617555484722827 2:0.20093524233469068 3:0.7263065701555527 4:0.03714063202503399 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.48420438010370176 23:0 24:0 25:1 26:0 
1 1:0.08935427458357127 2:0.8703681230238329 3:0.028740205594494434 4:0.011537396798101437 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.29012270767461096 23:0 24:0 25:1 26:1 
-1 1:0.035617555484722827 2:0.20093524233469068 3:0.7263065701555527 4:0.03714063202503399 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.13395682822312713 23:1 24:0 25:1 26:1 
-1 1:0.08935427458357127 2:0.8703681230238329 3:0.028740205594494434 4:0.011537396798101437 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.029784758194523756 23:0 24:0 25:1 26:1 
-1 1:0.4605485453712468 2:0.5018659829060559 3:0.024187616315401294 4:0.01339785540729589 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3345773219373706 23:1 24:1 25:1 26:1 
-1 1:0.4605485453712468 2:0.5018659829060559 3:0.024187616315401294 4:0.01339785540729589 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.3070323635808312 23:1 24:1 25:1 26:1 
1 1:0.8508171533347048 2:0.11152429085588117 3:0.027678074980511447 4:0.009980480828902814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.2836057177782349 23:1 24:0 25:1 26:1 
-1 1:0.8508171533347048 2:0.11152429085588117 3:0.027678074980511447 4:0.009980480828902814 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.03717476361862706 23:1 24:0 25:1 26:1 
-1 1:0.13308800696351444 2:0.8154217262745148 3:0.021915247843568946 4:0.029575018918401856 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.5436144841830098 23:1 24:1 25:1 26:1 
1 1:0.3537742556157789 2:0.6010522081709683 3:0.0278644716335924 4:0.017309064579661058 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.20035073605698941 23:1 24:0 25:1 26:1 
-1 1:0.3537742556157789 2:0.6010522081709683 3:0.0278644716335924 4:0.017309064579661058 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.0 22:0.1179247518719263 23:1 24:0 25:1 26:1 
1 1:0.13308800696351444 2:0.8154217262745148 3:0.021915247843568946 4:0.029575018918401856 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.08872533797567629 23:1 24:1 25:1 26:1 
-1 1:0.39072488004194394 2:0.5612135224277387 3:0.03359152757572294 4:0.01447006995459458 5:0 6:0 7:0 8:0 9:0 10:0 11:0 12:0 13:0 14:0 15:0 16:0 17:0 18:0 19:0 20:0 21:0.1 22:0.37414234828515913 23:1 24:0 25:1 26:1 
